gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
ELK1 (mouse),91,Optc;Pkig;Pdgfc;Ism1;Adam19;Ndst3;Rasl10b;Ly6e;Srsf5;Hsp90b1;Kcnd3;Gstt1;Ip6k2;Txnip;Cyp39a1;C4b;Net1;Hhip;Actr3b;Klhl3;Phgdh;Nfil3;Armc2;Hnrnpd;Adcy7;Coq10b;Rara;Adamtsl5;Ckb;Pf4;Fam47e;Papss2;Frmd4a;Insig1;Hmgcs1;Col27a1;Wdr95;Dnaja1;Haus8;Tub;Nipal4;Gdpd5;Dbp;Rbm3;Psmd9;Micall2;Kank4;Rnaseh2b;Hr;Rnft1;Dclk1;Ppp1r3b;Chordc1;Tspan4;Socs2;Per1;Stbd1;Plvap;Nxph3;Atoh8;Pak4;Pak6;Prodh;Galnt6;Mt2;Lnx1;Rbm44;Samhd1;Unc119;Tal2;Gprasp1;Lpcat2;Bag3;Smpdl3b;Abra;Manf;Nceh1;Tppp3;Aldoa;Acvrl1;Stc2;Nqo1;Mapre2;Tgfbi;Zfp36l2;Dock5;Espn;Nr4a1;Hspa8;Hist1h1e;Tshr,0.125216,0.035577,-0.039195,0.128378,-0.082221,-0.159741,-0.011851,-0.089639,-0.172376,-0.004914,-0.059195,-0.14116,0.03246
NFYA (human),127,Mthfd2;Gata3;Nkx3-1;Mecom;Cdkl5;Cenpa;Cdc25b;Hsp90b1;Itga1;Dlx5;Hnrnpa1;Epb41;Egr2;Fam78b;Aimp2;Net1;Sec14l1;Cacybp;Gnai1;Hsd17b7;Msx2;Ccnb1ip1;Narf;Ets1;Higd1a;Cav1;Etv5;Tnfaip6;Grem2;Cry1;Rnd3;Tef;Fbxl22;Ndfip1;Coq10b;Gramd1c;Slc8a3;Tle1;Hipk2;Fkbp5;Fkbp4;Ablim1;Usp2;Ldlr;C1qtnf7;Hmgcs1;Dnajb2;Dnaja1;Haus8;Arrdc2;Arrdc4;Vasn;Ifit3;Faim2;Cdk2ap1;Hfe;Caprin2;Dbp;Lrrtm3;Rbm3;Stard4;Lum;Ier5l;Prex2;Gbp5;Lefty1;Lrg1;Bdnf;Me3;Mmab;Mgp;Ppp1r3b;Ifi30;Zbed5;Id3;Pcsk4;Rftn1;Lax1;Proca1;Slc1a4;Ndrg1;Pak3;Fdps;Vcan;Mast4;Hmgb3;Pik3r3;Lnx1;Mvd;Rbm44;Hmgcr;Asb5;Hspa1b;Fibp;Ier3;Tal2;Fmo4;Gpr146;Tmem140;Dgkd;Grb14;Cys1;Bag3;Serpini1;Rhebl1;Slc46a3;Arntl;Antxr1;Chac1;Gpm6b;Pde1c;Lman2l;Arl6ip5;Pcp4l1;Tsc22d3;Acvrl1;Igsf9;Stip1;Nqo1;Elmo1;Hspa5;Hspa8;Ncald;Pde4b;Hist1h1c;Rwdd3;Chchd6,0.122245,0.027716,-0.042167,0.094124,-0.073727,-0.13669,-0.010637,-0.094528,-0.153993,-0.021588,-0.084119,-0.153501,-0.012256
GATA1 (human),120,Atf3;Vps13a;Gata3;Epb41l2;Cdkl5;Dgat2;Adam19;Ndst3;Srsf5;Npas4;Itga4;Ahsa1;Dlx5;Itgb3;Cdc20;Rin3;Aimp2;Net1;Bbs5;Ets1;Eef2k;Cytl1;Etv5;Sv2a;Nr1d2;Rara;Gramd1c;Btg1;Cdkn1a;Slc8a3;Tmem38b;Snrpn;Ablim1;Rab20;Ppef1;C1qtnf7;Angpt4;Angpt2;Hmgcs1;Dnajb2;Apobr;Ccdc60;Maged2;Ifit3;Lmo4;Bambi;Nol3;Hfe;Dock10;Fgfr2;Lpl;Wnt16;Idi1;Lonrf1;Slc4a8;Stard4;Ngef;Prex2;Micall2;Gbp5;Vwa3a;Peli1;Prrx2;Has3;Slc16a9;Fam13a;Bdnf;Ky;Ephb6;Fhl2;Mylk4;Ereg;Tm4sf1;Ctps;Commd8;Arsg;Cd14;Ccdc112;Anln;Ptprd;Id1;Id2;Proca1;Capn3;Pak4;Pak3;Rgs1;Rgs2;Mast4;Npr3;Spata24;Sytl5;Hspa1b;Pax1;Cyb561;Rnf145;Fmo1;Fmo2;Nmnat2;Lpcat2;Brd7;Dgkh;Igfbp2;Cdk6;Serpini1;Wasf1;Clec2d;Nceh1;Tsc22d3;Krt18;Rhou;Sgk1;Myoz2;Fas;Arid5b;Dock5;Nfkbia;Pik3ip1;Col8a1;Spry1,0.122223,0.017088,-0.075592,0.092387,-0.031417,-0.091422,0.025725,-0.105135,-0.160529,-0.046822,-0.061076,-0.122171,0.00362
SP3 (mouse),68,Optc;Fez1;Abtb2;Hyou1;Cryab;Kcnb1;Mmp14;Rapgef5;Lrrc39;Egln3;Bdnf;Lingo1;Ephb6;Actn2;Mgp;Kif20b;Ank3;Cnksr3;Pcsk4;Socs3;Neu2;Bbs5;Per3;Plb1;Mt1;Irf7;Lasp1;Ddx17;Maml3;Nxnl2;Kitl;Pax1;Sulf1;Angptl2;Sema4a;Fkbp5;Tceal6;Hmgn2;Serpini1;Phactr3;Dnaja1;P2rx5;Adamts1;Tnni3;Slc46a3;Glrx;Antxr1;Cbfa2t3;Por;Twist2;Sgk1;Cited2;Gse1;Rab6b;Mapre2;Scd2;Gdf15;Lmo4;Npy1r;Fas;Lpl;Espn;Ubc;Hspa5;Hba-a1;Ncald;Dcn;Ddit3,0.12168,0.012888,-0.079414,0.120133,-0.090222,-0.17673,-0.016925,-0.108792,-0.190928,-0.016053,-0.03497,-0.125496,0.042077
SP1 (human),106,Haghl;Slc5a3;Dpysl2;Micall2;Hes1;Hes6;Klf11;Klf12;Fermt2;Cryab;Pdgfc;Gata3;Jun;Kcnb1;Dusp1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Kcnc4;Spsb1;Prrx2;Foxo3;Npas4;Has3;Pfkfb3;Bdnf;Lingo1;Adamts10;Marcksl1;Myo10;Cdc40;Mfsd10;Mapk12;Cpne5;Foxf1;Ppp1r1b;Rcor2;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Nrn1;Pcsk4;Nfil3;Per3;Mnt;Sertad3;Dpep1;Slc1a4;Inhbb;Pkdcc;Cacna1d;Cav1;Rbm24;Wnt4;Rbm38;Gfod1;Prr7;Cygb;Cck;Tef;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Xkr4;Tmem200b;Pqlc3;Prdm16;Rnf152;Sema5a;Dgkd;Rcan1;Spire1;Irs2;Ankrd12;Abhd11;Efhd2;Dusp10;Dnajb1;Irx3;Cebpb;Lsp1;Sik1;Pfn1;Cbfa2t3;Arc;Tnnt2;Slc22a4;Glul;Sgk1;Igsf8;Cited2;Zcchc24;Gdpd5;Atp1b1;Zfp36l2;Rasd2;S1pr3;Smad6;Efna1;Espn;Dbp;Wee1,0.12008,-0.061715,-0.136509,0.030728,-0.122188,-0.175546,-0.045107,-0.087952,-0.166949,-0.004322,-0.002108,-0.088752,0.064922
SP3 (human),92,Haghl;Ngef;Slc5a3;Dpysl2;Micall2;Hes1;Hes6;Klf11;Klf12;Fermt2;Gata3;Kcnb1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Kcnc4;Lrrc32;Spsb1;Prrx2;Hr;Foxo3;Npas4;Pcyt2;Lingo1;Adamts10;Marcksl1;Myo10;Cdc40;Mapk12;Foxf1;Rcor2;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Nrn1;Sdc3;Pcsk4;Per3;Fhod3;Mnt;Sertad3;Inhbb;Mxd4;Pkdcc;Cacna1d;Cav1;Rbm24;Wnt4;Rbm38;Cygb;Tef;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Slc6a6;Tmem200b;Pqlc3;Rnf152;Gramd4;Sema5a;Dgkd;Spire1;Irs2;Ankrd12;Abhd11;Dusp10;Dnajb1;Irx3;Cebpb;Sik1;Pfn1;Cbfa2t3;Arc;Glul;Sgk1;Igsf8;Cited4;Limd1;Zcchc24;Atp1b1;Zfp36l2;Rasd2;Smad6;Caprin2;Espn;Wee1;Ddit3;Acan,0.119197,-0.024069,-0.096935,0.066619,-0.114668,-0.185342,-0.04708,-0.110048,-0.196007,-0.04815,0.004529,-0.065501,0.073238
PCBP1 (human),99,Haghl;Atf3;Slc5a3;Dpysl2;Micall2;Hes1;Hes6;Klf11;Klf12;Fermt2;Pdgfc;Gata3;Jun;Dusp1;Kcnb1;Sphk1;Dusp8;Bhlhe40;Bhlhe41;Kcnc4;Spsb1;Kcna2;Prrx2;Foxo3;Npas4;Pfkfb3;Eif4ebp1;Lingo1;Cdc40;Cpne5;Foxf1;Cnksr3;Rcor2;Rassf4;Tspan9;Tspan4;Ccdc112;Mrps6;Kcns3;Nrn1;Pcsk4;Per3;Mnt;Sertad3;Slc1a4;Inhbb;Pkdcc;Cacna1d;Cav1;Rbm24;Wnt4;Rbm38;Gfod1;Trib1;Cygb;Tef;Cyp1b1;Nxnl2;Fzd4;Nr1d2;Xkr4;Tmem200b;Pqlc3;Prdm16;Rnf152;Sema4c;Dgkd;Rab20;Rcan1;Spire1;Irs2;Ankrd12;Abhd11;Dnajb1;Dusp10;Irx3;Dnaja4;Cebpb;Pfn1;Sik1;Cbfa2t3;Arc;Slc22a4;Twist2;Glul;Igsf8;Cited2;Limd1;Zcchc24;Atp1b1;Zfp36l2;S1pr3;Efna1;Caprin2;Dock5;Espn;Dbp;Wee1;Acan,0.118856,-0.094492,-0.169225,0.001878,-0.111743,-0.181965,-0.029683,-0.071286,-0.136825,-0.00578,0.007113,-0.066991,0.07578
ETV4 (human),72,Stard3;Pdgfb;Kcnb1;Bhlhe40;Nanos1;Pfkfb3;Osgin1;Kcnk3;Adamts10;Ccdc85b;Tm4sf1;Capsl;Tspan4;Ccdc112;Tg;Csdc2;Uspl1;Pcsk5;Socs2;Zfr;Plvap;Slc1a4;Asap2;Capn3;Pak6;Plau;Cytl1;Myocd;Ttc22;Tbc1d1;Lnx1;Cygb;Cck;Asb2;Hspa1b;Nxnl2;Fibp;Cyb561;Hrct1;Cdkn2c;Fmo4;Dhrs3;Smoc1;Angptl2;Tmem140;Brd7;Sema4a;Ckm;Fkbp5;Dgkh;Sema5a;Papss2;Nkx6-1;Hmgn2;Ankrd12;Angpt4;Hmgcs2;Ccdc42;Phactr3;Tub;Apcdd1;Antxr1;Arrdc4;Gpm6a;Pcp4l1;Acvrl1;Gsta4;Elmo1;Nol3;Tiparp;Cldn7;Camk2b,0.118697,-0.00571,-0.116178,0.10349,-0.04146,-0.135951,0.050447,-0.035387,-0.116572,0.033381,-0.124407,-0.20881,-0.020117
CBEPA (human),91,Stard4;Atf3;Hes6;Klf11;Cryab;C3;Sult1a1;Bhlhe40;Bhlhe41;Vwa3b;Adam19;Fabp3;Peli1;Lag3;Rasl10b;Foxo3;Npas2;Has3;Pfkfb3;Pim3;Lingo1;Trim58;Kcnk3;Adamts10;Ip6k2;Ntrk3;Ephb6;Cyp39a1;Ppp1r3b;Ntn4;C4b;Ppp1r1b;Id3;Id2;Id4;Sdc3;Bbs5;Per2;Kit;Fhod3;Sertad4;Atoh8;Ccnb1ip1;Slc41a1;Ets1;Cytl1;Atf7ip;Ddx17;Fzd4;Tnnc1;Nr1d2;Xkr4;Ier5;Rara;Rnf152;Fmo1;Fmo3;Fmo4;Plcb1;Tmem140;Adamtsl5;Rspo3;Tle1;Rcan1;Bag3;Serpini1;Phactr3;Ccdc60;Lsp1;Tnni3;Adamts9;Apcdd1;Gpm6b;Pde1c;Dpf1;Banp;Tlr2;Aldoa;Sgk1;Stc2;Sh3pxd2a;Ptn;Pde7a;Fbln7;Rgs17;Hfe;Arid5a;Col6a6;Fgfr2;Dbp;Colec11,0.118281,0.005062,-0.080013,0.104173,-0.11322,-0.185243,-0.041601,-0.103917,-0.178387,-0.024326,-0.048419,-0.127365,0.033522
NFKB1 (human),192,Optc;Dpysl2;Kcnb1;Dusp8;Adam19;Kcna2;Ly6e;Npas4;Unc5b;Txnip;Xbp1;Tfap4;Rrad;Chchd10;Ccnb1ip1;Plau;Ets1;Cytl1;Lasp1;Homer2;Cck;Tef;Fam120c;Xkr4;Rara;Cdkn2c;Adamtsl5;Fkbp5;Mamstr;Dnajb2;Xirp1;Cebpb;Apcdd1;Slc35f5;Nol3;Fgfr2;Lonrf1;Mlph;Thra;Rbm3;Stard3;Ngef;Hes1;Hes6;Gbp5;Nanos1;Lrg1;Gk;Slc25a33;Hr;Foxo3;Pfkfb3;Bdnf;Fhl2;Ptprz1;Mia;Tagln2;Rcor2;Mrps6;Tg;Ccdc107;Penk;Per3;Per2;Sertad4;Capn3;Irf7;Hmgb3;Rbm38;Tbc1d1;Fam98b;Creb3l1;Fzd4;Tmem200b;Rnf152;Gpr146;Gramd4;Cys1;Erf;Efhb;Spire1;Fam107a;Dhcr24;Asph;Lsp1;Rhebl1;Pfn1;Akap5;Pde1c;Patz1;Rpusd4;Aldoa;Acvrl1;Elmo1;Nfkbia;Palld;Acan;Atf3;Pdgfc;Cdca8;Sult1a1;Epb41l2;Sphk1;Bhlhe40;Hoxc10;Mecom;Hsp90b1;Frzb;Osgin1;Dlx5;Ntrk3;Cirbp;Tspan15;Cdc20;Egr2;Aimp2;Sec14l1;Asb10;Myocd;Cav1;Mknk2;Fbxl22;Gnl1;Dhrs3;Slc8a3;Csf1;Hmgn2;Cbfa2t3;P4ha1;Cited2;Mpp2;Hfe;Lpin3;Il15ra;Colec11;Upb1;Micall2;Klf11;Klf12;Fermt2;Lrrc32;Tmem26;Lefty1;Spsb1;Tmem51;Prrx2;Has3;Hsp90ab1;Ntn4;Ank3;Ppp1r1b;Rgl1;Tspan4;Id1;Ano1;Errfi1;Popdc3;Galnt6;Vcan;Enpep;Serpinf1;Unc119;Tesc;Rel;Tm9sf1;Sema4a;Dgkh;Sema5a;Dgkd;Sbsn;Igfbp2;Cacnb2;Rcan1;S100a7a;Inmt;Serpini1;Klf4;Klf2;Antxr1;Manf;Arc;Tnnt2;Lman2l;Rhoc;Mapre2;Cilp2;Gdf15;Smad7;Nr4a2;Nr4a1;Pik3ip1;Camk2b,0.116882,0.015731,-0.053774,0.07289,-0.101151,-0.154862,-0.039408,-0.047513,-0.1091,-0.00027,-0.066525,-0.121477,-0.016749
USF2 (human),193,Oplah;Nkx3-1;Dusp8;Kcna2;Bik;Ly6e;Pcyt2;Unc5d;Crispld2;Cnksr3;Net1;Tfap4;Herpud1;Msx2;Slc41a1;Plau;Eef2k;Ttc22;Homer2;Tef;Sv2a;Fam120c;G0s2;Tmem229b;Angptl2;Cdkn1a;Fkbp5;Ppef1;Mamstr;Phactr3;Cpt1a;Dnaja1;Apobr;Tub;Mthfd1l;Arrdc3;Nol3;Cdh16;Dbp;Lonrf1;Thra;Lum;Ngef;Ier5l;Slc5a3;Hes1;Gbp5;Lxn;Hsph1;Nanos1;Gk;Slc25a34;Foxo3;Bdnf;Aph1a;Me3;Commd8;Tagln2;Mrps6;Ccdc107;Socs2;Per3;Per2;Per1;Zbp1;Lax1;Plvap;Ndrg1;Rbm44;Asb2;Creb3l1;Slc6a6;Rnf145;Nmnat2;Phlda1;Ankrd23;Enkur;Ankrd12;Txnrd3;Dhcr24;Asph;Uba52;Smpdl3b;Lsp1;Pfn1;Eif5a2;Slc46a3;Arntl;Nceh1;Pcp4l1;Rpusd4;Tgfbi;Pde7a;Hspb1;Hist1h1e;Atf3;Pdgfb;Bhlhe40;Bhlhe41;Mecom;Hsp90b1;Osgin1;Acp6;Myo10;Hnrnpa1;Actn2;Mfsd10;Epb41;Egr2;Il16;Sec14l1;Tcap;Pnpla2;Nanp;Rem1;Pkdcc;Cacna1d;Prelid2;Gng2;Flrt1;Nr1d1;Nr1d2;Gramd1c;Slc8a1;Slc8a3;Tmem38b;Snrpn;Rab36;Hmgn2;Angpt4;Plekhg3;Selenbp1;Ccdc60;Cbfa2t3;Maged2;Rab6b;Rasd1;Rasd2;Efna1;Axin2;Wee1;Gna14;Haghl;Tmem82;Upb1;Klf11;Klf15;Tmc7;Fabp3;Spsb1;Tmem51;Prrx2;Has3;Upp2;Ppp1r3b;Ppp1r1b;Scn2b;Rassf2;Tspan9;Ptprd;Ide;Zfr;Rftn1;Pak3;Pak6;Prr7;Hspa1a;Serpine1;Serpinf1;Tigd4;Mthfr;Unc119;Cyb561;Fmo4;Dgkh;Sbsn;Igfbp2;Igfbp6;Cacnb2;S100a7a;Abhd11;Bag3;Serinc3;Slc24a4;Prr5l;Chac1;Tnnt2;Dpf1;Tsc22d3;Stc2;Ncald;Pik3ip1;Camk2b,0.112889,0.015736,-0.044807,0.084125,-0.097153,-0.155879,-0.042212,-0.053738,-0.097851,-0.005939,-0.084712,-0.14289,-0.02611
En1 (mouse),38,Atf3;Mrpl27;Lrrc32;Npas4;Ptprz1;Cyp39a1;Fam78b;Aimp2;Ifi30;Rassf3;Uspl1;Sec14l1;Neu2;Per3;Asap2;Pak4;Ccnb1ip1;Cytl1;Myocd;Hmgb3;Trib3;Cck;Trp53inp1;Sncaip;Adamtsl5;Clec3b;Ldlr;Mamstr;Rcan1;Serpini1;Plekhg3;Klf4;Hsbp1l1;Nqo1;Ncald;Pde4b;Camk2b;Thbs1,0.110336,-0.098144,-0.235551,0.038933,-0.015891,-0.109915,0.069677,-0.015603,-0.121567,0.083244,-0.125939,-0.23112,-0.012728
KLF13 (human),81,Optc;Ngef;Cryab;Sult1a1;Dusp8;Tmeff2;Bhlhe40;Dgat2;Prrx2;Rasl10b;Cdc25b;Rasl11a;Npas2;Npas4;Eif4ebp1;Bmf;Bdnf;Adamts10;Ccdc85b;Ntrk3;Mfsd10;Mapk12;Ntn4;Ppp1r1b;Wnk4;Tagln2;Rcor2;Rassf3;Tspan4;Anln;Sdc3;Phgdh;Kit;Per1;Tcap;Mnt;Sertad3;Arhgef26;Cacna1d;Ets1;Mknk2;Eepd1;Prelid2;Cd9;Myc;Nxnl2;Fibp;Xkr4;Rara;Nmnat2;Angptl2;Gramd4;Slc8a3;Sbsn;Usp2;Fam107a;Inmt;Cdk6;Serpini1;Lbh;Dnajb2;Xirp1;Selenbp1;Uba52;Eif4a1;Lsp1;Arrdc2;Klhdc8b;Dpf1;Banp;Igsf9;Vwc2;Ptger3;Nol3;Ephx1;Wnt16;Hapln1;Dcn;Pik3ip1;Col8a1;Thra,0.110293,0.012486,-0.06253,0.090472,-0.097808,-0.175136,-0.018631,-0.075359,-0.157271,-0.002123,-0.051965,-0.124574,0.039691
ETS1 (mouse),100,Optc;Atf3;Atf4;Mmp14;Npas2;Hsp90b1;Kcnd3;Dlx5;Ip6k2;Unc5b;Cdc40;Lrrc14b;Egr2;Sphkap;Actr3b;Phgdh;Herpud1;Nudt4;Chchd10;Mxd4;Plb1;Etv5;Hnrnpm;Adcy7;Sv2a;Nr1d2;Timp1;Zfp365;Tmem229b;Nampt;Fkbp5;Fam47e;Papss2;Ablim1;Frmd4a;Ccdc42;Dnajb4;Cebpb;Adamts8;Por;Maged2;Slc35f5;Limd1;Olfr224;Mpp6;Faim2;Atp1b1;Bambi;Rasd2;Trp53bp1;Gm3336;Upb1;Psmd9;Prex2;Hes1;Mrpl27;Vwa3a;Peli1;Prrx2;Ntn4;Ank3;Ppp1r1b;Tnfrsf12a;Ide;Pcsk5;Sertad4;Dpep1;Pak4;Pak3;Rgs1;Prodh;Vcan;Wnt4;Wsb1;Serpine1;Mthfr;Eln;Hrct1;Gprasp1;Tm9sf1;Gramd4;Cyp51;Wasf1;Eif4a1;Tnni3;Hist1h4c;Cdo1;Eif5a2;Gpm6a;Patz1;Nmb;Tgfb3;Pde7a;Zfp36l1;Ephx1;Stil;Ncald;Tshr;Col8a1;Hspd1,0.109409,0.01889,-0.036808,0.080046,-0.090519,-0.160163,-0.019087,-0.049933,-0.11951,0.024689,-0.05395,-0.113668,0.021589
TCF4 (human),205,Fez1;Vps13a;Pkig;Rasl10b;Srsf5;Jam2;Fbxo31;Tnfrsf21;Ip6k2;Bcas2;Unc5d;Crispld2;Net1;Bbs5;Filip1l;Nexn;Ccnb1ip1;Ets1;Eef2k;Cytl1;Tnfaip6;Smc2;Gja4;G0s2;Lyst;Tnc;Ablim1;Tceal6;Usp2;Ppef1;Lancl3;Lbh;Dnajb4;Phactr3;Cpt1a;Apobr;Tub;Apcdd1;Vwc2;Zdhhc23;Gsta4;Lox;Ubc;Lonrf3;Plaur;Dcn;Clock;Stard3;Stard4;Lum;Prex2;Hes1;C3;Hsph1;F3;Lag3;Rnaseh2b;Fam13c;Fam13a;Bdnf;Me3;Ephb6;Mylk4;Chordc1;Mia;Art3;Tg;Socs2;Per2;Per1;Ndrg1;Mmp3;Gpcpd1;Bmp3;Hmgb3;Mvd;Lama2;Myc;Fibp;Rnf145;Gprasp1;Sulf1;Plcb1;Tmem140;Phlda1;Slc15a2;Txnrd3;Dhcr24;Wasf1;Irx3;Limch1;Asph;Lsp1;Glrx;Abra;Gpm6a;Gpm6b;Pde1c;Glul;Pcp4l1;Sgk1;Elmo1;Pde7a;Manba;Ephx1;Arid5a;Cmtm6;Nfkbia;Pde4b;Hspd1;Chchd6;Cdkl5;Cdc25b;Hsp90b1;Itga1;Dlx5;Myo10;Tspan15;Mfsd10;Epb41;Fam78b;Aimp2;Il16;Tfap2b;Myocd;Nav2;Dnah5;Grem2;Cry1;Hnrnpd;Gng2;Nr1d1;Map1a;Slc8a1;Slc8a3;Yipf4;Csf1;Ldlr;C1qtnf7;Srgap3;Hmgcs2;Hmgcs1;Ccdc60;Adamts8;Ptger3;Ptn;Efna1;Axin2;Wnt16;Lpin3;Hapln1;Il15ra;Colec11;Gna14;Upb1;Zbtb8a;Peli1;Pim3;Dclk1;Ntn4;Ank3;Ctps;Rgl1;Rassf2;Hivep3;Cd14;Ptprd;Id3;Zfr;Ano1;Popdc3;Creg2;Cd74;Slc1a4;Pak4;Rgs2;Vcan;Mast4;Ddx17;Lnx1;Prr7;Serpinf1;Tigd4;Cyb561;Fmo2;Fmo3;Fmo4;Clec3b;Nkx6-1;Cacnb2;Rcan1;S100a7a;Dusp10;Klf9;Prr5l;Manf;Lman2l;Banp;Rhou;Fibin;Scg5;Smad7;Smad6;Rwdd3;Spry1,0.108638,0.018678,-0.036186,0.073244,-0.044851,-0.102329,0.005408,-0.08996,-0.146406,-0.0297,-0.051741,-0.101054,0.010151
ESR1 (human),71,Upb1;Pdxk;C3;Sult1a1;Dusp1;Rnaseh2b;Rasl11a;Npas4;Synpo2l;Tspan15;Fhl2;Mia;Actr3b;Tspan4;Cd14;Tfap4;Id1;Ide;Socs2;Lmcd1;Spc24;Per1;Gnai1;Herpud1;Lax1;Fdps;Ccnb1ip1;Prodh;Myocd;Npr3;Fam98b;Mvd;Trib3;Prelid2;Hnrnpm;Hnrnpd;Hspa1b;Serpine1;Fam120c;Slc16a11;Nr1d2;Fibp;Gnl1;Rnf145;Tle1;Fkbp5;Rab20;Rbbp4;Igfbp6;Cacnb2;Rcan1;Xirp1;Uba52;Por;Lman2l;Ifit3;Inpp5b;Krt18;Aldoa;Fibin;Igsf8;Mpp2;Cilp2;Gdf15;Nol3;Usp42;Idi1;Slc4a8;Hspd1;Gna14;Chsy1,0.107925,0.007277,-0.076661,0.089289,-0.095476,-0.184326,0.005564,-0.100649,-0.173455,-0.01736,-0.019937,-0.084197,0.066474
RORB (human),42,Ngef;Pdxk;Psmd9;Mrpl27;Bik;Cdc25b;Npas2;Jam2;Fam13a;Bmf;Hhip;Ide;Sec14l1;Filip1l;Proca1;Capn3;Higd1a;Mmp3;Tnfaip6;Pik3r3;Hspa1a;Trim2;Tmem229b;Cdkn1a;Slc8a3;Ckb;Tnc;Rcan1;Txnrd3;Adra1a;Cebpb;Prr5l;Cdo1;Antxr1;Nipal4;Ankrd1;Mpp6;Elmo1;Hfe;Usp42;Dbp;Dcn,0.106397,-0.091552,-0.192678,0.02081,-0.039461,-0.166399,0.072145,-0.145858,-0.231537,-0.044742,-0.044186,-0.165833,0.054471
NFE2 (human),149,Pkig;Gata3;Sult1a1;Kcnb1;Dusp8;Bhlhe40;Bik;Pcyt2;Kcnd3;Ahsa2;Adamts10;Ip6k2;Unc5b;Mfsd10;Epb41;Egr2;Xbp1;Sphkap;Il16;Sec14l1;Kit;Tcap;Pnpla2;Chchd10;Plau;Ets1;Eef2k;Lasp1;Rrm2;Tef;Plk2;Nr1d2;Prdm16;Cdkn2c;Smoc1;Angptl4;Angptl2;Cdkn1a;Slc8a3;Tle1;Mamstr;Angpt4;Pir;Dnajb1;Phactr3;Drd1;Selenbp1;P2rx5;Cebpb;Adamts8;Tub;Sik1;Cbfa2t3;Vasn;Cited2;Rab6b;Vwc2;Bambi;Hfe;Rasd2;Efna1;Cdh16;Tiparp;Axin2;Lpin3;Hapln1;Lonrf1;Ddit3;Thra;Ngef;Pdxk;Slc5a3;Hes6;Klf12;Lefty1;Nanos1;Vwa3a;F3;Tmem51;Lag3;Zbtb16;Mapkapk3;Slc25a34;Hr;Pfkfb3;Lingo1;Dclk1;Ank3;Wnk4;Rgl1;Rassf3;Rassf4;Mrps6;Anln;Id3;Socs3;Per2;Sertad3;Lax1;Dpep1;Ndrg1;Klhl31;Rgs2;Prodh;Mmp3;Tbc1d1;Rbm44;Hspa1b;Ahnak;Slc16a10;Slc6a6;Pawr;Cyb561;Hrct1;Gprasp1;Tm9sf1;Hbegf;Sema4a;Dgkh;Sbsn;Rbbp4;Acss1;Igfbp2;Rcan1;Erf;Bag3;Txnrd3;Inmt;Limch1;Slc24a4;Lsp1;Pfn1;Antxr1;Dpf1;Glul;Patz1;Tsc22d3;Sgk1;Stc2;Serp2;Tgfbi;Arid5a;Smad7;Dock5;Nr4a1;Tmem108;Hspb7;Palld;Camk2b,0.104086,0.006815,-0.071014,0.066074,-0.097271,-0.16299,-0.041062,-0.077814,-0.134631,-0.02033,-0.03123,-0.093412,0.03287
NR2F1 (human),43,Ngef;Pdxk;Psmd9;Mrpl27;Bik;Cdc25b;Npas2;Jam2;Fam13a;Bmf;Hhip;Ide;Sec14l1;Filip1l;Proca1;Capn3;Higd1a;Mmp3;Tnfaip6;Pik3r3;Hspa1a;Gnl1;Trim2;Tmem229b;Cdkn1a;Slc8a3;Ckb;Tnc;Rcan1;Txnrd3;Adra1a;Cebpb;Prr5l;Cdo1;Antxr1;Nipal4;Ankrd1;Mpp6;Elmo1;Hfe;Usp42;Dbp;Dcn,0.103262,-0.088503,-0.188309,0.029729,-0.042762,-0.166039,0.068911,-0.146024,-0.232996,-0.052971,-0.043162,-0.161,0.049372
