gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
CBEPB (mouse),153,Fez1;Ppfibp2;Kcnb1;Gsto1;Bmf;Kcnk1;Ip6k2;Txnip;Sphkap;Igf1;Akr1c14;Net1;Arhgef3;Dync1i2;Herpud1;Pclo;Ccnb1ip1;Htra4;Homer2;Armc2;Mrgpre;Adcy7;Sncaip;Usp2;Stox2;Dnajb4;Col27a1;Syne1;Apcdd1;Arrdc3;Aig1;Dock10;Col6a6;Scfd2;Mtmr4;Prex2;Gbp3;Lats2;Fgfbp3;Gprc5b;Rnft1;Kpna1;Pmvk;Ppp1r14b;Mylk4;Sfrp2;Tagln2;Stk35;Stbd1;Zbp1;Klhl30;Mmp3;Mt2;Fam98b;Daam1;Vit;Sulf1;Abca8a;Enkur;Pfn1;Gpm6a;Nmb;Fam184b;Sh3kbp1;Nfkbiz;Palld;Mettl7a1;Abcb1b;Fat1;Bhlhe41;Mecom;Ndst3;Rock1;Rchy1;Osgin1;Ahsa1;Dlx5;Igf2bp3;Hnrnpa1;Ccdc80;Slc45a4;Nrtn;Nav2;Ghr;Fam71a;Rnd3;Hnrnpl;Gng2;Kitl;Pqlc3;Gramd1c;Rbm8a;Col23a1;Dhrs9;Snrpn;Frmd4a;Pi15;Plekhh2;Tnrc18;Vav3;Tlr2;Rab6b;Sorbs1;Gabrq;Hfe;Srgn;Wnt16;Myh9;Idi1;Tcf7l2;Hlf;Rfx2;Tmc7;Ptgs2;Mapkapk3;Bend5;Upp2;Bend7;Kif20b;Cd14;Ptprd;Id3;Id2;Ctsk;Cd34;Ano4;Diras2;Akr1b8;Mid1;Churc1;Cntfr;Serpine1;Mthfr;Bace2;Tet1;Fmo2;Brd7;Sema4a;Zfp568;Igfbp5;Inmt;Ptpn13;Serpini1;Mustn1;Tsc22d3;Stc2;Myoz2;Ryk;Pdia6;Nr4a3;Usp53;Pik3ip1;Spry1,0.090153,-0.034867,-0.106551,0.035532,-0.021865,-0.088361,0.039841,-0.084686,-0.150633,-0.018073,0.005467,-0.040853,0.051871
TEAD2 (human),141,Haghl;Hspe1;Upb1;Pdxk;Prex2;Hes6;Zbtb7a;Nmt1;C2;Oplah;Sult1a1;Jun;Sphk2;Tmeff2;Pth1r;Mecom;Cdkl5;Fos;Tuba1c;Cdc25b;Rasl11a;Frzb;Has3;Kpna1;Pfkfb3;Pim3;Bdnf;Kcnk3;Nfe2l2;Celf4;Htr2a;Ip6k2;Ppp1r14b;Marcksl1;Ntrk3;Syt12;Ptprz1;Ntn4;Ppp1r1b;Slc45a4;Tspan9;Tspan4;Enah;Id2;Csrnp1;Kalrn;Pcsk4;Kif1a;Penk;Nfil3;Per3;Fhod3;Crip1;Nudt4;Morc4;Cachd1;Klhl29;Dpep1;Asap2;Ndrg2;Asb10;Auts2;Chchd10;Midn;Sun2;Nav2;Abhd14b;Irf7;Rbm24;Plec;Mast4;Cpxm1;Wnt4;Setbp1;Mvd;Trib2;Hspa1l;Cck;Hnrnpl;Cd9;Hspa1a;Cntfr;Myc;Pip4k2a;St3gal5;Nxnl2;Tmem200b;Tpi1;Eln;Angptl4;Gpr146;Plcb1;Rarg;Adamtsl5;Tle1;Ckm;Dgkd;Cys1;Rab3a;Ccdc42;Echdc3;Rreb1;Gal3st3;Plekhg5;Dnaja4;Tnni3;Sik1;Pfn1;Akap5;Apcdd1;Cbfa2t3;Ezr;Tnrc18;Tppp3;Rpusd4;Igsf8;Cited2;Adrb1;Rab6b;Prmt2;Sorbs1;Podn;Arid3a;Elmo1;Tgfbi;Steap3;Rai14;Dock10;Stil;Smad7;Nr4a3;Nr4a1;Arhgap23;Nfkbiz;Lpin1;Hspb7;Pde4a;Camk1d;Clock;Thra;Camk2b,0.089859,-0.097792,-0.162922,-0.029183,-0.123337,-0.178614,-0.055074,-0.033477,-0.082753,0.019047,-0.084538,-0.135898,-0.027432
IRF8 (mouse),86,Optc;Mettl7a1;Mthfd2;Pkig;Tspo;Pdcd4;Adora1;Khdrbs1;Dlx5;Dlx6;Txnip;Itgb3;Apobec2;Phgdh;Bbs5;Vcam1;Pkdcc;Plb1;Myocd;Plec;Pld1;Cyp26b1;Ldb3;Rnf7;Cdkn2b;Dhrs9;Cdkn1a;Phf2;Fam47e;Tceal1;Ablim1;Rab3a;Mfap2;Col14a1;Dnajb2;Dnajb4;Selenbp1;Dnaja1;Pln;Trpm3;Efnb2;Gas2l3;Efna1;Lpp;Cbx4;Lpin3;Lonrf3;Lonrf1;Hist1h2ap;Dcn;Wee1;Lin9;Lats2;C2;Hist2h2aa1;Psmb8;Sap30;Cdc42ep3;Nfe2l2;Pmvk;Cxxc5;Ifi30;Mrps6;Ptprd;Pcsk5;Stk35;Akr1b8;Osr1;Mid1;Dpep1;Ndrg2;Ndrg1;Galnt6;Gpcpd1;Fam177a;Daam1;Prr13;Tet1;Rnf145;Prr5l;Hist1h4d;Pfn1;Krt18;Igsf8;Nfkbiz;Spry2,0.088485,-0.024682,-0.121955,0.069682,-0.055937,-0.113048,0.008876,-0.033176,-0.102112,0.035808,-0.113166,-0.196592,-0.05047
CACYBP (human),103,Haghl;Ngef;Sncg;Zbtb7a;Cryab;C2;Jun;Fxyd5;Cdkl5;Fabp3;Lag3;Cdc25b;Olfm2;Ly6e;Slc25a34;Rasl11a;Ntf3;Mob2;Bdnf;Adamts10;Marcksl1;Ntrk3;Kdelr3;Ctxn1;Fhl3;Slc25a25;Mfsd10;Mapk12;Ppp1r1b;Rcor2;Ifi30;Tspan4;Csrnp1;Rrad;Sec14l1;Tmem176b;Fhod3;Mpg;Nxph3;Ndrg2;Pak6;Chchd10;Midn;Nrtn;Irf7;Plec;Mknk2;Trib1;Prr7;Pold4;Dip2c;Hspa1l;Asb2;Mrgprf;Flrt1;Cyp1b1;Nr1d1;Gja4;Rara;Rnf152;Timp1;Gpr146;Phf2;Prss23;Adamtsl5;Tle1;Sema4c;Fkbp5;Sbsn;Hmgn2;Mamstr;Abhd11;Il3ra;Ccdc42;Col14a1;Phactr3;Plekhg5;Irx3;Cebpb;Hsbp1l1;Arrdc2;Cbfa2t3;Banp;Gdpd3;Faim2;Cilp2;Arid3a;Steap3;Nol3;Ephx1;Nr4a2;Sh3kbp1;Espn;Sel1l3;Nr4a1;Pycr1;Nap1l5;Lpin1;Hspb7;Hspb2;Cldn7;Thra;Ccdc28b,0.088034,-0.052194,-0.134071,0.024079,-0.021267,-0.098317,0.036023,-0.033214,-0.097871,0.031108,-0.109301,-0.169137,-0.039312
FOXF1 (human),73,Lum;Fez1;Atf3;Ppargc1a;Hsph1;Sult1a1;Ecsit;Rapgef4;Mecom;Fos;Lars2;Dmd;Slc25a33;Synpo2l;Actn4;Rsad1;Cela1;Alpk1;Epb41;Ppp1r3b;Herc2;Chordc1;Tnfrsf12a;Ube2g1;Enah;Il33;Filip1l;Mid1;Zfand1;Ndrg1;Ccnb1ip1;Pcdh11x;Mmp3;Lama4;Wsb1;Prelid2;Homer2;Sytl5;Hnrnpl;Tef;Enpep;Fam120c;Stard10;Ada;Fmo2;Gli1;Slc8a3;Yipf4;Igfbp2;Ppef1;Cacnb2;Rcan2;C1qtnf7;Dnajc1;Gal3st3;Selenbp1;Tulp1;Ezr;Trpm3;Krt18;Aldoa;Slc35f5;Cgref1;Fas;Elmo1;Gas2l3;Arid5b;Nfkbiz;Idi1;Ncald;Hspb1;Hebp2;Plaur,0.087177,-0.110564,-0.207054,-0.039674,-0.059874,-0.152544,-7.2e-05,-0.038049,-0.129156,0.06081,-0.023387,-0.096343,0.041147
E2F1 (human),317,Prkaa2;Tob2;Dpysl2;Vps13a;Alkbh7;Mybpc2;Dusp1;Kcnb1;Dusp8;Tmeff2;Fxyd5;Kcnc4;Mbd1;Gsto1;Mbd2;Apex1;Fads3;Map3k1;Lrch1;Fbxo30;Bmf;Adamts10;Unc5b;Txnip;Gapdh;Trim24;Cyp39a1;Gstz1;Tfap4;Kcns3;Rrad;Cacybp;Kcnq3;Cachd1;Chchd10;Ets1;Cnn3;Eef2k;Plec;Grk5;Dip2c;Afap1;Tef;Zmiz1;Fam120c;Prkcd;Tpi1;Btg1;Prdm16;Cdkn2c;Fosb;Adamtsl5;Ckb;Fkbp4;Ppef1;Mfap2;Lancl3;Mcm6;Phactr3;Drd1;Ralgapa2;Dnaja4;Cth;Apcdd1;Slc22a4;Hist3h2a;Sipa1;Atp1b1;Aig1;Gsta4;Purb;Lox;Fgfr2;Lpp;Dbp;Lrrtm3;Lonrf3;Ccdc28b;Hspe1;Ngef;Pdxk;Slc5a3;Hes1;Hes6;Gprc5b;F3;Dmd;Lag3;Pfkfb3;Bdnf;Lingo1;Celf4;Foxk2;Me3;Dsp;Mmab;Ctxn1;Foxf1;Rcor2;Mrps6;Pcsk4;Acaca;Penk;Per2;Per1;Mnt;Osr1;Klhl29;Mpg;Ndrg2;Ndrg1;Ccnd1;Arhgef26;Irf7;Rbm24;Npr3;Rbm44;Sobp;Cyp1b1;Fzd8;Tmem200b;Gipc2;Rnf145;Eln;Hrct1;Rnf152;Tmem141;Enkur;Acss1;Irs2;Ankrd12;Wasf1;Irx3;Limch1;Pfn1;Arntl;Stag1;Ezr;Sox9;Glul;Patz1;Tppp3;Aldoa;Sgk1;Stip1;Podn;Arid3a;Tgfbi;Rai14;Rgs17;Manba;Arid5b;Hspa8;Meis2;Hist1h1e;Pde4a;Chchd2;Atf3;Fat1;Cdca8;Pdgfb;Ism1;Sult1a1;Epb41l2;Sphk2;Sphk1;Wnt9a;Bhlhe40;Bhlhe41;Mecom;Fos;Cenpa;Ndst3;Cdc25b;Hsp90b1;Adora1;Mob2;Ntrk3;Hnrnpa1;Mfsd10;Cpne5;Herc2;Egr1;Egr2;Aimp2;Hhip;Sec14l1;Nfil3;Nanp;Otud1;Pkdcc;Cacna1d;Higd1a;Myocd;Nav2;Setbp1;Rev1;Hnrnpl;Nr1d2;Fosl2;Gnl1;Pqlc3;Col23a1;Dhrs3;Phf2;Tmem38b;Tle1;Frmd4b;Plekhg3;Adamts6;Adamts9;Cbfa2t3;Twist2;Tnrc18;Izumo4;Vav3;Cited2;Wnt5a;Efna5;Scube3;Rasd1;Rasd2;Efna1;Tiparp;Cbx4;Wnt16;Hapln1;Tcf7l2;Wee1;Rfx2;Upb1;Lsm11;Ppp4r1;Klf11;Klf13;Klf15;Abtb2;Kcnma1;Ptgs2;Ntf3;Has3;Nfe2l2;Lrrk1;Kdelr3;Cxxc5;Bend5;Plekha7;Itih4;Ank3;Rgl1;Rassf3;Hivep2;Ano4;Dpy19l3;Errfi1;Fhod3;Mid1;Nxph3;Slc1a4;Fdps;Inhbb;Midn;Rgs2;Galnt6;Aff3;Pdlim5;Ddx17;Prr7;Serpine1;Serpinf1;Nxnl2;Anxa5;Prss12;Fmo1;Fmo4;Tm9sf1;Atp6ap1l;Rspo3;Brd7;Sema4a;Sema4c;Sbsn;Clec3b;Nkx6-1;Sema6a;Cacnb2;Rcan1;Rhobtb1;S100a7a;Efhd2;Dusp14;Rreb1;Slc24a4;Prr5l;Cmbl;Banp;Tsc22d1;Adrb1;Cilp2;Kif13a;Ryk;Atg16l2;Slx1b;Steap3;Zfp36l1;Zfp36l2;Myh10;Stil;Smad7;Smad6;Nr4a3;Nr4a2;Nap1l5;Abcb6;Agap1;Rwdd3;Spry1,0.08644,-0.027499,-0.079407,0.027806,-0.113939,-0.148004,-0.075085,-0.048126,-0.083283,-0.009026,-0.0689,-0.106922,-0.031123
NR3C1 (mouse),77,Optc;Nmt1;Pdgfc;Mbd1;Olfml2a;Itga1;Tspan15;Slc45a4;Phgdh;Dync1i2;Iigp1;Auts2;Narf;Tmem220;Sun2;Ghr;Fam120c;Trp53inp1;Rara;Timp3;Angptl4;Snrpn;Fam47e;Ablim1;Stox2;C1qtnf7;Ifitm3;Apcdd1;Por;Vav3;Spcs3;Zdhhc23;Ppp2cb;Fbln5;Lpp;Hba-a2;Slc4a8;Gbp5;Zfp292;Hsph1;Zbtb7c;Fgfbp3;Celf4;Mboat1;Upp2;Ppp1r3b;Ank3;Ptprd;Acaca;Ctsk;Galnt6;Tmsb15b2;Mmp3;Npr3;Gm6710;Scarb2;Sytl5;Hspa1a;Creb3l1;Nxnl2;Prr13;Tet1;Eln;Fmo4;Abca8a;Rcan2;Smpdl3b;Slc24a4;Hist1h4d;Eif5a2;Slc46a3;Abra;Cmbl;Fen1;Dock5;Ect2l;Meis2,0.086113,-0.12304,-0.209963,-0.038992,-0.052526,-0.151762,0.028397,-0.084673,-0.170221,-0.007416,-0.138639,-0.213636,-0.063295
AHR (human),102,Optc;Cdca8;Hsph1;Jup;Sphk2;Bhlhe41;Pth1r;Dgat2;Mbd2;Fabp3;Cenpa;Sap30;Rnft1;Stk24;Mob2;Bmf;Hsp90aa1;Me3;Itgb3;Igf2bp3;Fam76a;Alpk1;Ppp1r3b;Egr2;Aimp2;Rcor2;Nudcd3;Tspan4;Tfap4;Id1;Ccdc107;Pcsk4;Sec14l1;Nfil3;Herpud1;Mnt;Ppia;Ndrg2;Cytl1;Myocd;Vcan;Plec;Tnfaip8;Pik3r3;Cpxm1;Fam71a;Gfod1;Setbp1;Cry1;Scarb2;Ldb3;Afap1;Mrgprf;Myc;Pip4k2a;St3gal5;Tnnc1;Pawr;Cyb561;Rara;Angptl4;Rarg;Atp6ap1l;Adamtsl5;Ankrd50;Frmd4b;Mamstr;Pitpnm2;Phactr3;Drd1;Wasf1;Irx3;Ralgapa2;Dnaja4;Pi16;Slc24a4;Dync2h1;Tmem50b;Tnnt2;Ezr;Ifit3;Lyve1;Adrb1;Prmt2;B3gnt8;Ppp2cb;Npy1r;Tgfbi;S1pr3;Manba;Smad7;Efna1;Fgfr2;Sh3kbp1;Nfkbiz;Slc4a8;Ddit4;Ddit3;Spry1;Hlf;Camk2b;Chchd6,0.084923,-0.015745,-0.090235,0.041578,-0.083259,-0.155574,-0.002067,-0.100668,-0.165352,-0.043721,-0.082426,-0.153093,-0.01023
GATA3 (human),145,Atf3;Nebl;Oplah;Sult1a1;Rapgef4;Mecom;Cdkl5;Gsto1;Gstp1;Map3k1;Odc1;Rasl11a;Rchy1;Pcyt2;Efemp1;Itga4;Ahsa1;Tnfrsf21;Adamts12;Actn2;Crispld2;Herc2;Net1;Apobec2;Il33;Nanp;Enpp4;Morc4;Ppia;Gem;Narf;Htra4;Pcdh11x;Ets1;Higd1a;Cytl1;Sun2;Tnfaip8;Setbp1;Cry1;Ldb2;Rnd3;Hnrnpl;Tef;Sv2a;Ehd4;Bloc1s1;Gnl1;Dhrs9;Nampt;Snrpn;Fkbp4;Csf1;Fam129a;Ablim1;Usp2;Ppef1;Frmd4b;C1qtnf7;Ccdc42;Pir;Dnajb2;Dnaja1;Pi15;Ccdc60;Cebpb;Mthfd1l;Trpm3;Cited4;Lpl;Tiparp;Lrrtm3;Il15ra;Plaur;Rfx2;Ngef;Hes6;C2;As3mt;Mrpl27;Iqgap1;Ncan;Ptgs2;Psmb8;Tuba1c;Dmd;Flnc;Slc16a9;Nfe2l2;Aph1a;Cxxc5;Ereg;Sfrp2;Ank3;Tagln2;Rgl1;Art3;Tnfrsf12a;Acaca;Ano2;Klhl29;Mid1;Klhl31;Lamc2;Ddx17;Asb4;St13;Slc16a11;Gipc2;Glg1;Fmo3;Nmnat2;Ccl19;Acss1;Ndp;Vstm2b;Serinc3;Dusp14;Mustn1;Slc24a4;Prr5l;Rhebl1;Glrx;Nuak1;Stag1;Ezr;Banp;Tsc22d1;Rhou;Sgk1;Nqo1;Fen1;Myoz2;Elmo1;Scg5;Pde7a;Rai14;Ephx2;Sh3kbp1;Plcxd3;Hspa5;Nfkbiz;Hspb7;Hspb2;Ncald,0.084129,0.011689,-0.071213,0.079294,-0.046725,-0.112086,0.010091,-0.072441,-0.148387,-0.027291,-0.058986,-0.117155,-0.000698
MAX (human),146,Atf3;Dpysl2;Pdgfb;Bhlhe40;Bhlhe41;Cdkl5;Dgat2;Mbd1;Bik;Odc1;Hsp90b1;Khdrbs1;Unc5d;Igf2bp3;Hnrnpa1;Actn2;Crispld2;Epb41;Herc2;Slc45a4;Sec14l1;Nfil3;Herpud1;Otud1;Auts2;Narf;Cacna1d;Cnn3;Sun2;Plec;Grk5;Rrm2;Trib1;Afap1;Cck;Hnrnpl;Tef;Fam120c;Stard10;Nr1d2;Gnl1;Nfic;Angptl4;Tmem229b;Angptl2;Slc8a3;Tmem38b;Snrpn;Tle6;Fkbp5;Tceal1;Pgf;Gal3st3;Cpt1a;Selenbp1;Dnaja1;Arrdc4;Slc22a4;Slc22a2;Sorbs1;Efna5;Efnb2;Rasd2;Efna1;Cdh16;Tiparp;Cbx4;Axin2;Pycr1;Idi1;Wee1;Clock;Haghl;Hspe1;Upb1;Ngef;Slc5a3;Hes1;Klf11;Klf15;Hsph1;Gprc5b;Pth1r;Fabp3;Psmb8;Slc16a1;Olfm2;Has3;Osbp;Lingo1;Me3;Upp2;Bend7;Ppp1r3b;Commd8;Ppp1r1b;Tspan9;Ccdc107;Rpa1;Per3;Per1;Fhod3;Cd81;Klhl30;Rgs2;Eepd1;Prr7;Asb2;Cntfr;Serpine1;Mthfr;Slc6a6;Cyb561;Rnf145;Gpr146;Ankrd23;Enkur;Dgkg;Sbsn;Ankrd12;Asph;Slc24a4;Pfn1;Eif5a2;Gadd45g;Tnnt2;Ezr;Patz1;Tsc22d1;Tppp3;Rpusd4;Aldoa;Cgref1;Mapre2;Arid3a;Atg16l2;Steap3;Rgs17;Fam184b;Smad6;Nr4a3;Abcb6;Agap1;Pde4a;Palld;Pkd1,0.084104,-0.03277,-0.09601,0.034073,-0.116874,-0.176391,-0.060965,-0.045111,-0.091451,0.0015,-0.090705,-0.154594,-0.029782
MYOG (human),81,Hspe1;Prex2;Dpysl2;Ppp4r1;Prex1;Abtb2;Sphk2;Tcp11l2;Fos;F3;Kcna2;Ptgs2;Dmd;Has3;Map3k6;Ogn;Ccdc85b;Txnip;Upp2;Igf2bp3;Bend7;Plekha7;Dclk1;Epb41;Ank3;Slc45a4;Lgals4;Cd14;Pcsk5;Phgdh;Ano2;Stk17b;Mid1;Mpg;Zfand1;Narf;Ets1;Lamc2;Aff3;Lasp1;Setbp1;Pcgf5;Rev1;Mrgpre;Cyb561;Rara;Tm9sf1;Lpcat2;Lyst;Slc8a3;Sncaip;Sema4a;Clec3b;Itpripl2;Cacnb2;Pir;Col14a1;Dusp18;Ccdc60;Eif4a1;Stk32b;Rhebl1;Sik1;Eif5a2;Apcdd1;Manf;Nuak1;Vgll3;Twist2;Fibin;Mapre2;Cilp2;Scube3;Ephx1;Dock8;Lpp;Nr4a1;Meis2;Myh9;Hspb7;Mlph,0.08391,-0.022303,-0.117628,0.058627,-0.106213,-0.185111,-0.030541,-0.060194,-0.135098,0.011273,-0.063523,-0.138472,0.01526
FOXO3A (mouse),34,Wsb1;Hnrnpm;Flrt1;Jup;Rbm8a;Sema4a;Foxp1;Pdcd4;Odc1;Ogn;Zfp872;Celf4;Dusp18;Dnajb2;Acp6;Ctxn1;Eif4a1;Tulp1;Cd59b;Tmem50b;Lgals9;Socs2;Capg;Enpp4;Ryk;Arid5a;Chchd10;Lox;Zfhx4;Irf7;Hebp2;Tiam1;Lama4;Chchd2,0.083499,-0.064507,-0.185856,0.080308,-0.06251,-0.169613,0.056261,-0.025875,-0.150474,0.089585,-0.109374,-0.221617,-0.013169
Nkx3-2 (mouse),47,Ngef;Pkig;Hsph1;Fgfbp3;Ncan;Kcna2;Foxp1;Slc16a9;Fbxo30;Tnfrsf21;Ip6k2;Ereg;Lrp3;Ntn4;Aimp2;Net1;Hhip;Lgals9;Apobec2;Ptprd;Csrnp1;Socs2;Ctsk;Dync1i2;Cd34;Cacybp;Bmp3;Gnl1;Tead1;Fmod;Sema4a;Cfl1;Abhd11;Mfap2;Col27a1;Abra;Tnnt2;Sgk1;Zdhhc23;Usp42;Col6a6;Sh3kbp1;Lpp;Srgn;Pde4b;Spen;Mlph,0.083169,-0.089224,-0.197152,0.008606,-0.172394,-0.268785,-0.035045,-0.137759,-0.236327,-0.035701,-0.090025,-0.17354,0.010925
MYC (human),103,Haghl;Hspe1;Upb1;Ngef;Atf3;Psmd9;Hes1;Ppargc1a;Klf11;Klf15;Pdgfb;Gprc5b;Bhlhe40;Bhlhe41;Pth1r;Egln3;Dgat2;Fabp3;Apex1;Gstp1;Slc16a1;Bik;Olfm2;Mapkapk3;Hsp90b1;Has3;Pcyt2;Osbp;Khdrbs1;Me3;Unc5b;Unc5d;Igf2bp3;Hnrnpa1;Actn2;Crispld2;Epb41;Ppp1r3b;C4b;Herc2;Commd8;Ppp1r1b;Slc45a4;Ccdc107;Per3;Per1;Tcap;Herpud1;Stbd1;Otud1;Cd81;Klhl30;Auts2;Rgs2;Plec;Aff3;Prr7;Afap1;Tef;Asb2;Serpine1;Mrgpre;Fam120c;Mthfr;Nr1d1;Nr1d2;Bloc1s1;Cyb561;Rnf145;Fmo4;Tmem229b;Angptl2;Tmem38b;Snrpn;Ankrd23;Enkur;Tle6;Fkbp5;Sbsn;Rbbp4;Ankrd12;Gal3st3;Cpt1a;Selenbp1;Dnaja1;Asph;Slc24a4;Eif5a2;Tnnt2;Slc22a2;Rpusd4;Aldoa;Cgref1;Gdf15;Arid3a;Fam184b;Efna1;Cdh16;Cbx4;Axin2;Abcb6;Pde4a;Wee1,0.082704,-0.010329,-0.080074,0.06737,-0.093034,-0.166058,-0.025794,-0.062949,-0.122708,-0.005478,-0.090006,-0.168241,-0.006642
MTF1 (human),105,Haghl;Hspe1;Atf3;Prkaa2;Dpysl2;Prex1;Lats2;Pdgfb;Oplah;Wnt9a;Tmc7;Dusp8;Bhlhe41;Mecom;Cdkl5;Nanos1;Fabp3;Zbtb16;Mapkapk3;Slc25a33;Rnft1;Pfkfb3;Thada;Lingo1;Aph1a;Ip6k2;Ntrk3;Mboat1;Kdelr3;Fam76a;Plekha7;Cdc20;Cpne5;Foxf1;Ppp1r1b;Grap;Rgl1;Tspan4;Ptprd;Pcsk5;Zfr;Per3;Stk17b;Pnpla2;Crip1;Nexn;Ndrg1;Ccnd1;Pak4;Pak6;Pkdcc;Ets1;Sun2;Abhd14b;Mknk2;Wnt4;Trib2;Trib1;Prr7;Rev1;Cyp1b1;Prr13;Prdm16;Angptl4;Plcl1;Dgkg;Nfix;Dgkd;Usp2;Mamstr;Pgf;Cacnb2;C1qtnf2;Vwf;Klf2;Slc24a4;Pfn1;Abra;Slc22a4;Banp;Patz1;Hist3h2a;Tppp3;Avpi1;Cgref1;Mapre2;Wnt5b;Arid3a;Pde7a;Efnb2;Rasd2;Manba;Arid5b;Smad7;Smad6;Nr4a3;Efna1;Usp42;Axin2;Dbp;Tcf7l2;Tiam1;Spry2;Thra;Camk2b,0.080655,-0.045986,-0.129186,0.032251,-0.09728,-0.162227,-0.017034,-0.016624,-0.085725,0.04483,-0.083892,-0.142306,-0.020961
ELK1 (mouse),119,Optc;Pkig;Nmt1;Pdgfc;Ism1;Adam19;Ndst3;Rasl10b;Ly6e;Hsp90b1;Adora1;Map3k5;Gstt1;Bicc1;Ip6k2;Txnip;Actn4;Cyp39a1;C4b;Egr1;Net1;Hhip;Actr3b;Klhl3;Phgdh;Nfil3;Cox6a1;Uba2;Plec;Armc2;Adcy7;Coq10b;Rrp8;Rara;Adamtsl5;Ckb;Pf4;Fam47e;Stox2;Frmd4a;Hmgcs1;Mcm6;Plekhg5;Col27a1;Wdr95;Dnaja1;Haus8;Nipal4;Tpx2;Sipa1;Gdpd5;Gabre;Purb;Lpp;Dbp;Pde10a;Rbm3;Psmd9;Prex1;Zbtb7c;Pth1r;Heyl;Ncan;Kank4;Rnaseh2b;Hr;Rnft1;Stk24;Cxxc5;Slc25a25;Dclk1;Ppp1r3b;Chordc1;Tspan4;Socs2;Ano2;Per1;Ap2a1;Crip1;Stbd1;Plvap;Nxph3;Atoh8;Pak4;Pak6;Galnt6;Mt2;Fam177a;Pdlim4;Lnx1;Rbm44;Unc119;Tal2;Emb;Gprasp1;Lpcat2;Xaf1;Rreb1;Smpdl3b;Abra;Manf;Nceh1;Tppp3;Aldoa;Acvrl1;Stc2;Nqo1;Prmt2;Podn;B3gnt8;Mapre2;Tgfbi;Zfp36l2;Dock5;Espn;Nr4a1;Hspa8;Hist1h1e;Tshr,0.080572,-0.113663,-0.191709,-0.047052,-0.151526,-0.21339,-0.084908,-0.070955,-0.133951,-0.007232,-0.101795,-0.159643,-0.048717
ELK1 (human),108,Hspe1;Rbp4;Prex2;Pdgfc;Sphk1;Dusp8;Mecom;Egln3;Mbd1;Apex1;Peli1;Kcna2;Dmd;Zbtb16;Foxp1;Odc1;Frzb;Pipox;Map3k6;Pcyt2;Pfkfb3;Efemp1;Foxk2;Htr2a;Adamts12;Adamts10;Ccdc85b;Dsp;Myo10;Itgb3;Hnrnpa1;Plekha7;Mfsd10;Dclk1;Rin2;Epb41;Foxf1;Tspan4;Ccdc112;Kcns3;Csrnp1;Penk;Per2;Ano2;Ap2a1;Pclo;Ophn1;Osr1;Mpg;Uba2;Narf;Cnn3;Myocd;Bmp3;Tnfaip6;Tmem204;Grk5;Ddx17;Gfod1;Tnks2;Serpine1;Fam120c;Slc6a6;Gja4;Tet1;Gnl1;Pawr;Ada;Rnf145;Cdkn2b;Lpcat2;Brd7;Ckm;Ankrd23;Dgkg;Csf1;Rcan1;Fgf7;C1qtnf7;Angpt4;Serpini1;Eif4a1;Tulp1;Plekhh2;Sik1;Antxr1;Slc22a2;Ifit3;Edn1;Nmb;Vav3;Hip1;Gdpd3;Fas;Steap3;Rai14;Arid5a;Caprin2;Fgfr2;Dock8;Pdzd2;Usp53;Meis2;Ncald;Palld;Col8a1;Ddit3;Chchd6,0.080163,-0.072793,-0.153434,-0.002778,-0.108146,-0.183397,-0.041778,-0.027983,-0.086801,0.026586,-0.056127,-0.11315,0.012507
REL (human),28,Stard3;Arntl;Nr1d1;Kcnma1;Grap;Sult1a1;Trpm3;Fgfbp3;Gnl1;Gprc5b;Cyb561;Rrad;Ramp2;Slc8a3;Map3k1;Cachd1;Foxp1;Ly6e;Tnr;Mob2;Nrtn;Bdnf;Lamc2;Pde4b;Lonrf3;Ntrk3;Tcf7l2;Scarb2,0.08006,-0.193507,-0.338402,-0.017086,-0.137405,-0.281306,0.012581,-0.132311,-0.249679,-0.010031,-0.212371,-0.314086,-0.083099
