gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
FOS (mouse),42,Aif1l;Sfxn4;Gstm7;Adam22;Kcnj8;Slc36a2;Cirbp;Cyp26b1;Sqle;Slco2b1;C1qtnf6;Angpt1;Pi15;Thsd4;Cldn15;Svil;Gdpd3;Lmo2;Fam167a;Thbs1;Sncg;Gbp5;Sirt5;Fabp4;Lepr;Ccl7;Rsad1;Dynlt1b;Sertad4;Mt2;Il6;Cpxm1;Vim;Mthfs;Tmem158;Fam107a;Cacng7;Nr4a3;Abcc4;Hspa5;Cxcl5;Aox3,0.38791,-0.075232,-0.273507,0.131107,-0.228773,-0.381631,-0.063714,0.159138,0.00991,0.289714,-0.029988,-0.185071,0.123931
SPI1 (human),38,Hpgd;Mrvi1;Epb41l5;Cenpm;Mbd1;Kcna2;Spp1;Syt15;Nav3;Cry1;Tef;Plac8;Dhrs9;Angptl6;Cdkn1a;Fkbp4;Papss2;Fgf1;Slco2b1;Aqp1;Gdpd3;Pdpn;Tmco6;Iqgap2;Peg3;Dbf4;Ephb3;Pla1a;Tnfrsf12a;Ccne2;Klhl31;Bckdha;Anxa3;Ebf2;Sp100;Nuak1;Dixdc1;Tnfaip8l3,0.387582,0.093709,-0.106483,0.265291,-0.293873,-0.512638,-0.109667,0.078191,-0.143929,0.270826,-0.094448,-0.294724,0.1531
NR3C1 (human),46,Accs;Mrvi1;Lypd1;Slc39a11;Syt15;C4b;Ccnb1ip1;Nrtn;Mknk2;Gas6;Dhrs3;Dhrs9;Angptl7;Cdkn1a;Aifm3;Fkbp5;Fgf1;Slco2b1;Vnn1;Atp6v0a4;Cldn10;Svil;Cst6;Gabre;Sncg;Vamp5;Dbf4;Rsad1;Pla2g4a;Ifi30;Gngt2;Tmem151a;Cntfr;Rnf112;Mthfs;Ier5;Fmo4;Alms1;Ccl19;Sp100;Elmo1;Scg3;Sash1;Aldh3b1;Nfkbiz;Palld,0.372649,0.153144,-0.032716,0.328653,-0.219505,-0.392044,-0.066903,0.047226,-0.133463,0.226864,-0.073017,-0.22792,0.071253
PPARG (human),78,Mrvi1;Fxyd3;Kcna2;Atp10a;Slc36a2;Flywch2;Herpud1;Ccnb1ip1;Plau;Dapk1;Ptx3;Tef;Bloc1s1;Cdkn1a;Fkbp5;Insig1;Bcl6;Mcm6;Edn1;Thoc6;Acyp2;Hsph1;C7;Rnasel;Fam13a;Peg3;Lingo1;Sfrp1;Foxd2;Taf4b;Klhl13;Acaa2;Bckdha;Daam2;Uba52;Nmb;Fam180a;Cc2d2a;Cxcl5;Palld;Atf3;Accs;Phka1;Aif1l;Cenpm;Smpd3;Syn3;Il34;Ppif;Hhipl1;Nr1d1;Nfatc2;Ldlr;Hmgn2;Frmd4b;C1qtnf6;Frat2;Por;Hgf;Clspn;Tmem37;Fabp4;S100a8;Lrrc55;Tspan4;Fdps;Cpxm1;Fmo2;Fmod;Ccl11;Ccl19;Gpx3;Clec2d;Cmbl;Scg3;Ncald;Hebp2;Pik3ip1,0.367948,0.213082,0.074206,0.343723,-0.154866,-0.292043,-0.012192,0.082053,-0.048071,0.22236,0.004,-0.108802,0.101178
MEF2A (human),66,Epb41l5;Lypd1;Ech1;Ttc39b;Crispld1;Cd200;Net1;Syn3;Il34;Ccnb1ip1;Plat;Tef;Plac8;Dhrs9;Angptl7;Cdkn1a;Deptor;Epyc;Ldlr;Tfdp2;Fgf1;Dync2h1;Tpx2;Ifit1;Atp6v0a4;Acyp2;Gsta4;Lpl;Ttll5;Leo1;Fam13a;Prc1;Ccl7;Pla2g4a;Sfi1;Rftn1;Fkbp1b;Mid1;Klhl31;Klhl13;Rgs4;Trdn;Tbc1d8;Sytl2;Rad51ap2;Fmo1;Fmo3;Cdh4;Calcrl;Efhd1;Gpx3;Tnmd;Sp110;Slc46a3;Adrb2;Podn;Fam185a;Sash1;Hist2h2be;Nr4a3;Nfkbiz;Pde3a;Ncald;Cxcl2;Gmppb;Palld,0.367659,0.218214,0.066509,0.376236,-0.149446,-0.267072,0.019351,0.023285,-0.114812,0.186337,-0.093784,-0.24941,0.042494
REL (mouse),42,Accs;Aif1l;Sfxn4;Slc9a3r1;Dmxl2;Nrgn;Flywch2;Cox8b;Rnf144a;Nfil3;Cd1d1;Nfatc2;Btg2;Pcx;Tfdp2;Cpt1a;Edn1;Shisa2;Hist1h2ap;Grin3a;Lrrc27;Tmco6;F13a1;Tmem52;Kpna2;Lepr;Dbf4;Mndal;Penk;Lama4;Fam178b;Sytl2;Rpl10;Bach2;Hoxb5;Fmo2;Fmo3;Fam107a;Tnmd;Cc2d2a;Myh11;Nfkbiz,0.366987,0.142295,-0.041846,0.335006,-0.224692,-0.42614,-0.05301,-0.034539,-0.229075,0.176059,-0.196537,-0.410789,0.005309
STAT1 (human),44,Phka1;Epb41l5;Lypd1;Fxyd4;Frzb;Chaf1b;Islr2;Sub1;Flywch2;Ccnb1ip1;Cry1;G0s2;Angptl4;Angptl1;Fkbp5;Papss2;Frmd4b;Bcl6;Adamts5;Vgll3;Pdk4;Lpl;Megf10;Dbp;Clock;Kpna2;Fam13a;Dbf4;Ccl2;Fdps;Bckdha;Wnt2;Hist4h4;Sytl2;Chst15;Sp110;Sp100;Nmb;Stc1;Ephx1;Nr4a3;Nfkbiz;Ncald;Cxcl2,0.365485,0.141806,-0.080561,0.321286,-0.223679,-0.402782,-0.071593,-0.065276,-0.248724,0.093535,-0.06742,-0.217271,0.098328
TP53 (human),81,Atf3;Accs;Neurl1b;Col13a1;Mmp14;Bhlhe40;Fxyd3;Dgat2;Adam22;Fbxo32;Dmxl2;Kcnj8;Trim24;Ech1;Sub1;Cd200;Slc10a6;Herpud1;Enpp5;Ccnb1ip1;Mknk2;Dapk1;Ptx3;Gas6;Dhrs9;Angptl4;Cdkn1a;Pygl;Fkbp5;Ldlr;Frmd4b;Tfdp2;Slco2b1;Bcl6;Cebpd;Adamts5;Vnn1;Ifit1;Acyp2;Shisa2;Rasd2;Lox;Dbp;Tiam2;Upb1;Gbp5;Abtb2;Hsph1;Cdc42ep3;Fam13a;Mbp;Ccl7;Itih5;Pla1a;Creld2;Ano4;Ano1;Mid1;Fdps;Rgs4;Daam2;Hist4h4;Sytl2;Rpl17;Chst15;Rad51ap2;Fmo1;Alms1;Tcf21;Ccl19;Cys1;Calcrl;Inmt;Manf;Cc2d2a;Scg3;Ephx2;Hist2h2be;Arhgap22;Scin;Col8a1,0.361609,0.05461,-0.064436,0.205305,-0.237713,-0.364357,-0.106296,0.123896,0.008848,0.248338,0.059228,-0.073547,0.180096
TBP (mouse),51,Adam22;Atp10a;Ech1;Crispld1;Akr1c14;Ifi203;Pld1;Angptl4;Gal3st2;Vnn1;Postn;Tiam2;Gbp5;Hsph1;Lix1;Gkn3;Dbf4;Creld2;Dynlt1b;Klhl31;Tac1;Rpl17;Olfr1034;Calcrl;Ankrd12;Fam185a;Nfkbiz;Cenpk;Pgm2l1;Spp1;Ghr;Grem2;Adh1;Epyc;Frmd4b;Tfdp2;Angpt1;Dna2;P4ha1;Ptn;Wee1;Myoc;Pla2g4a;Mid1;Sytl2;Rad51ap2;Fmo6;Clec2d;Sp110;Tsc22d3;Scg3,0.361535,0.073894,-0.123218,0.247623,-0.240624,-0.399194,-0.061378,0.120911,-0.049727,0.285329,0.029932,-0.133015,0.183571
TBP (human),67,Neurl1b;Fxyd6;Plod2;Spp1;Chaf1b;Ttc39b;Crispld1;Rnf144a;Net1;Slc10a6;Il34;Tcap;Enpp6;Plat;Nav3;Crym;Hells;Dhrs9;Fosb;Angptl6;Cdkn1a;Deptor;Dio2;Fkbp5;Cpt1a;Vgll3;Pdk4;Cldn10;Acyp2;Bambi;Postn;Megf10;Aldh1a2;Hlf;Hsph1;Sirt5;Myoc;Fabp4;Lix1;Kpna2;Cdc42ep3;Fam13a;Peg3;Ephb3;Spon2;Socs2;Rftn1;Mid1;Gclc;Hist4h4;Sytl2;Anxa3;Mrap;Prss23;Rspo2;Dgkb;Calcrl;Clec2d;Slc46a3;Stc1;Fam185a;Scg3;Nr4a3;Ncald;Dtx4;Mlana;Pik3ip1,0.360713,0.011192,-0.145483,0.157344,-0.175284,-0.311244,-0.015021,0.185429,0.047338,0.350537,-0.055307,-0.19355,0.086159
SMAD4 (human),41,Cenpm;Pdcd4;Bok;Syt15;Ttc39b;Il34;Hhipl1;Ghr;Dhrs9;Cdkn1a;Pygl;Papss2;Frmd4b;Pgf;Fgf1;Slco2b1;Pi15;Ifit1;Svil;Thoc6;Lmo2;Aldh1a2;Il20rb;Sirt5;Foxs1;Ephb3;Ifi30;Gngt2;Gpam;Gclc;Klhl13;Trdn;Tac1;Lama4;Vim;Fzd4;Rad51ap2;Cc2d2a;Stab1;Arhgap22;Pde3a,0.35989,-0.007864,-0.192177,0.208586,-0.135574,-0.313465,0.047675,0.224316,0.062219,0.418701,0.009132,-0.173197,0.169456
E2F1 (mouse),82,Atf3;Abcb1a;Phka1;Cdca7;Lypd1;Fxyd4;Bhlhe41;Cenpm;Fxyd6;Pgm2l1;Rasl11a;Atp10a;Spp1;Chaf1b;Kcnk2;Nrgn;Ech1;E2f1;Nfil3;Ifi205;Lasp1;Nfatc2;Phf19;Hells;Fosb;Pcx;Fkbp5;Fgf1;Fgf9;Mcm6;Adamts5;Zfp839;Tpx2;Cldn10;Svil;Thoc6;Ptn;Gdpd3;Lmo2;Rasd1;Hist1h2ae;Lpl;Clspn;Slc40a1;Hist1h2ap;Grin3a;Abca1;Abtb2;Vamp5;Ptch2;Kpna2;Cdc42ep3;Mbp;Hsp90aa1;Prc1;Nova1;Tmem86a;Prg4;Foxd1;Socs2;Ccne2;Per1;Taf4b;Mt1;Mt2;Fam177a;Tbc1d8;Fam178b;Chst15;Anxa3;Rspo3;Cdh4;Adra2c;Efhd1;Tnmd;Hist1h4i;Tnfaip8l3;Cc2d2a;Arid3a;Hist2h2be;Abcc4;Cxcl2,0.359391,0.083271,-0.049079,0.242573,-0.241436,-0.369493,-0.110184,0.02993,-0.133211,0.174217,-0.276121,-0.406097,-0.120861
PGR (human),52,Atf3;Klf15;Sfxn4;Hsph1;Cenpm;Adam22;S100a8;Chaf1b;Prc1;Ttc39b;Sub1;Itih5;Syn3;Gngt2;Fkbp1b;Ccnb1ip1;Acaa2;Nav3;Tbc1d8;Rtp4;Fam178b;Ier5;Anxa3;Phf19;Ahsg;Fmo4;Tmem158;Dhrs9;Fosb;Frmd4b;Angpt1;Inmt;Bcl6;Tnmd;Ebf2;Arrdc4;Tpx2;Gng11;Tsc22d3;Stc2;Cc2d2a;Ppp2cb;Elmo1;Postn;Nr4a3;Lpl;Dtx4;Hebp2;Dbp;Scin;Palld;Ogfrl1,0.358954,0.081621,-0.125734,0.259234,-0.27192,-0.423366,-0.103058,0.087034,-0.080069,0.207747,-0.023281,-0.192886,0.135031
GFI1 (human),29,Upb1;Atf3;Phka1;Sdf2l1;Fxyd4;Slc39a11;Cthrc1;Net1;Il34;Hook2;Mvd;Bloc1s1;Pygl;Anxa8;Fkbp5;Ldlr;Fam107a;Slco2b1;Daglb;Uba52;Smpdl3b;Cmbl;Vgll3;Apba1;Acyp2;Isyna1;Hspa5;Hspb1;Tiam2,0.358894,0.169717,-0.114685,0.44454,0.113405,-0.094849,0.312784,-0.189177,-0.386532,-0.027551,0.005322,-0.208022,0.20064
POU2F1 (human),40,Cadm1;Grin3a;Abtb2;Cdca7;Il20rb;Ptch2;Mmp15;Cdc25b;S100a8;Fam13a;Peg3;Sub1;Net1;Sfi1;Sertad4;Mid1;Klhl13;Nrtn;Il6;Grem2;Sytl2;Mthfs;Anxa3;Fmo4;Fmod;Alms1;Ccl19;Fgf1;C1qtnf6;Sp110;Ebf2;Frat2;Ifit1;Acyp2;Elmo1;Hist2h2be;Isyna1;Ncald;Nrip1;Clock,0.352137,0.266629,0.079331,0.501528,-0.085508,-0.281946,0.097437,0.170267,-0.01497,0.29702,0.007603,-0.151693,0.172883
LEF1 (mouse),46,Bhlhe40;Wtip;Kcna2;Cdc25b;Trim24;Hhip;Apod;Ppif;Plat;Pld1;Gjb5;Dhrs3;Angptl6;Angptl1;Pygl;Fgf1;Pecam1;Trim30a;Pdk4;Cldn15;Vwc2;Thoc6;Lmo2;Isyna1;Lpl;Fam83e;Grin3a;Gbp5;Fabp5;Slc25a34;Hsp90aa1;Ky;Lingo1;Sfi1;Fam177a;Vim;Fzd4;Mrap;Emb;Fmo1;Fmo4;Sp100;Tsc22d3;Scd2;Abcc4;Nfkbiz,0.35101,0.077218,-0.083539,0.257754,-0.254533,-0.4599,-0.058225,0.024247,-0.13505,0.190204,0.096477,-0.088008,0.281851
REPIN1 (human),46,Klf15;Sdf2l1;Tmem37;Mmp15;Ttll5;Kcna2;Map3k6;Slc9a3r1;Fbxo32;Lepr;Mbp;Syt15;Cirbp;Rnf144a;Spon2;Penk;Per2;Ccne2;Tcap;Enpp5;Tbc1d8;Junb;Btg2;Eln;G0s2;Ankrd37;Lbh;Cldn15;Svil;Vwc2;Arid3a;Shisa2;Bambi;Efnb2;Comp;Pdpn;S1pr3;Hist2h2be;Isyna1;Arhgap22;Arhgap20;Ncald;Hebp2;Dbp;Aldh1a2;Thbs1,0.346452,-0.013338,-0.218598,0.185537,-0.184064,-0.330915,-0.049667,0.162388,-0.017973,0.350068,-0.040432,-0.220939,0.109644
SREBF1 (human),72,Mmp15;Mmp14;Bhlhe40;Fxyd6;Mbd1;Frzb;Dmxl2;Slc36a2;Syt15;Cirbp;Crispld2;Flywch2;Hhip;Il34;Tcap;Herpud1;Prdm8;Tef;Nr1d1;Nr1d2;Aifm3;Slco2a1;Fkbp5;Insig1;Gal3st2;Cpt1a;Cebpd;Frat2;Thoc6;Cst6;Lox;Lpl;Wee1;Ogfrl1;Upb1;Abca1;Mrpl27;Lrrc3;Lix1;Slc25a47;Hsp90aa1;Rsad1;Spon2;Tspan4;Tnfrsf12a;Per3;Per1;Tmem151a;Fdps;Acaa2;Bckdha;Fam178b;Wsb1;Sytl2;Enpep;Rpl10;Bach2;Slc6a6;Junb;Gpx3;Uba52;Cacng7;Slc46a3;Stab1;S1pr3;Myh11;Aldh3b1;Ncald;Dtx4;Hebp2;Gmppb;Palld,0.346305,0.111916,-0.024986,0.24963,-0.215746,-0.333946,-0.086649,0.130559,0.0187,0.282411,0.107196,-0.036733,0.247756
GATA1 (human),69,Atf3;Sfxn4;Lypd1;Dgat2;Fbxo32;Dmxl2;Kcnj8;Kcnk2;Bok;Ttc39b;Net1;Lpar4;Ikzf4;Lgals3;Il34;Ptx3;Nr1d2;Plac8;Dhrs9;Angptl7;Cdkn1a;Dio2;Tfdp2;Slco2b1;Aqp1;Cldn10;Svil;Thoc6;Shisa2;Bambi;Postn;Isyna1;Lpl;Lonrf1;Tiam2;Prex2;Gbp5;Il20rb;Fabp4;F13a1;Fam13a;Mbp;Ky;Pla2g4a;Gpam;Mid1;Gclc;Rgs4;Bckdha;Hist4h4;Fam178b;Rad51ap2;Fmo1;Fmo2;Rspo2;Ccl19;Tnmd;Clec2d;Sp110;Nuak1;Gng11;Tsc22d3;Fam185a;Scg3;Nfkbiz;Cxcl2;Mlana;Pik3ip1;Col8a1,0.34356,0.095183,-0.062046,0.23429,-0.248378,-0.400505,-0.124391,-0.010748,-0.129992,0.09679,-0.00277,-0.142139,0.12008
YY1 (human),128,Lypd1;Fxyd6;Fbxo32;Arl4d;Kcnk2;Bok;Ech1;Flywch2;C4b;Rnf144a;Apod;Ccnb1ip1;Tek;Gjb5;Bloc1s1;Angptl7;Angptl6;Dio2;Fkbp5;Fgf1;Fgf9;Cebpd;Wipf3;Dync2h1;Tpx2;Gdpd3;Ppp2cb;Postn;Lox;Isyna1;Dbp;Lonrf1;Tiam2;Aldh1a2;Hsph1;Prkar2b;Slc25a34;Kpna2;Fam13a;Peg3;Tmem86a;Spon2;Gngt2;Socs2;Per1;Taf4b;Bckdha;Pik3r6;Lama4;Wsb1;Rpl17;Adra2c;Gng11;Glul;Tnfaip8l3;Podn;Arid3a;Nfkbiz;Cxcl5;Nrip1;Palld;Chchd2;Neurl1b;Cenpk;Cenpm;Slc39a11;Smpd3;Spp1;Dmxl2;Ttc39b;Hhip;Lpar4;Il34;Tcap;Nav3;Cry1;Nr1d2;Tubb2a;Tubb2b;Dhrs9;Deptor;Epyc;Hmgn2;Tfdp2;Slco2b1;Pecam1;Dna2;Frat2;Atp6v0a4;Cldn10;P4ha1;Cldn15;Ptn;Shisa2;Efnb2;Fam167a;Abtb2;Vamp5;Tmco6;Iqgap2;Hspb11;Fabp5;Prc1;Pla2g4a;Prg4;Lmcd1;Ano4;Ano1;Mid1;Rgs4;Wnt2;Sytl2;Bach2;Hoxb5;Anxa3;Mrap;Rad51ap2;Fmo2;Fmo3;Tcf21;Dgkb;Efhd1;Inmt;Sp100;Scg3;Nr4a3;Ncald;Scin,0.340109,0.061842,-0.035956,0.173711,-0.265701,-0.355427,-0.155413,0.074409,-0.035124,0.178114,-0.079376,-0.176499,0.017192
E2F6 (human),41,Prkar2b;Sdf2l1;Sirt5;Tmem37;Crlf1;Hspb11;Lingo1;Tspan4;Creld2;Per3;Ccne2;Tmem151a;Rtp4;Chst15;Nr1d2;Junb;Tubb2b;Eln;Fosb;Cys1;Ankrd12;Insig1;Efhd1;Limch1;Cpt1a;Cebpd;Ebf2;Frat2;Cldn15;Svil;Shisa2;Efnb2;Rasd2;Lox;Hspa5;Gmppb;Wee1;Fam167a;Ddit4;Aldh1a2;Ogfrl1,0.339451,0.00123,-0.169801,0.175808,-0.267218,-0.415125,-0.071141,0.072233,-0.132002,0.244688,0.016859,-0.168576,0.159196
MZF1 1-4 (human),53,Aif1l;Mmp15;Bhlhe40;Fxyd6;Mbd1;Cdc25b;Syn3;Il34;Tcap;Enpp6;Ccnb1ip1;Cyp26b1;Dapk1;Ptx3;Gas6;G0s2;Dhrs9;Angptl1;Fkbp5;Ldlr;Fgf9;Bcl6;Aqp1;Mthfd1l;Edn1;Cldn15;Pdpn;Lox;Slc40a1;Clock;Hlf;Slc25a47;Fam13a;Rsad1;Ifi30;Gngt2;Wnt2;Cntfr;Rnf112;Hoxb5;Anxa3;Alms1;Fam107a;Gpx3;Inmt;Limch1;Cacng7;Nmb;Tsc22d3;Aldh3b1;Pcsk1n;Hebp2;Palld,0.333199,0.003961,-0.16611,0.166658,-0.197007,-0.325526,-0.066826,0.136192,0.009693,0.326489,0.025816,-0.146001,0.207492
HOXA5 (human),69,Neurl1b;Cdca7;Col13a1;Lypd1;Sdf2l1;Cenpk;Fxyd6;Frzb;Chaf1b;Syt15;Trim24;Islr2;Sphkap;Ikzf4;Slc10a6;Spink2;Fbn1;Nav3;Dapk1;Ptx3;Nr1d1;Nr1d2;Bloc1s1;Nfatc2;Pygl;Dio2;Slco2a1;Fkbp4;Frmd4b;Pgf;Cpt1a;Wipf3;Thsd4;Dync2h1;Vgll3;Ppl;Cldn10;Svil;Vwc2;Cst6;Rasd1;Isyna1;Wee1;Rbm3;Mtmr4;Cdc42ep3;Prc1;Tmem86a;Spon1;Foxd2;Sertad4;Mid1;Pik3r6;Wnt2;Fam178b;Sytl2;Enpep;Rpl17;Mthfs;Col4a1;Tmem158;Ccl11;Rspo3;Sp110;Snhg3;Tnfaip8l3;Ncald;Cxcl2;Cxcl5,0.331605,0.131647,0.008492,0.259782,-0.199958,-0.329896,-0.066652,0.069798,-0.079411,0.22437,0.028574,-0.162252,0.182095
YY1 (mouse),38,Mmp14;Adam22;Cdc25b;Pdcd4;Syt15;Sub1;Rnf144a;Hhipl1;Cox19;Mknk2;Fkbp5;Papss2;Hmgn2;Cebpd;Ppl;Acyp2;Atf6b;Isyna1;Aldh1a2;Prex2;Lrrc27;Slc25a47;Mbp;Hsp90aa1;Nova1;Pla1a;Per3;Per1;Gclc;Fam177a;Daam2;Mvd;Cntfr;Hoxb5;Emb;Rspo3;Cmbl;Abcc4,0.327481,0.030607,-0.153876,0.198958,-0.203055,-0.372943,-0.060497,0.124426,-0.009452,0.295535,0.117951,-0.104705,0.290732
IRF8 (human),51,Atf3;Mrvi1;Lypd1;Fxyd3;Txnip;Flywch2;C4b;Enpp6;Prdm8;Nr1d1;Nr1d2;Gas6;Hells;Dhrs9;Angptl4;Angptl6;Hmgn2;Bcl6;Lbh;Por;Ifit1;Cldn10;Apba1;Lmo2;Lox;Megf10;Hlf;Prex2;Hsph1;Peg3;Prg4;Ifi30;Tspan4;Sfi1;Mid1;Klhl13;Tac1;Hist4h4;Vim;Cntfr;Rpl17;Emb;Col4a1;Ccl19;Acss3;Igfbp3;Nmb;S1pr3;Pde3a;Palld;Col8a1,0.320967,0.066678,-0.114415,0.232879,-0.228761,-0.36723,-0.056346,0.087841,-0.067655,0.238106,0.092207,-0.041933,0.237389
HINFP (human),104,Atf3;Hpgd;Mrvi1;Lypd1;Crlf1;Mmp15;Fxyd3;Cenpm;Mbd1;Kcna2;Plod2;Frzb;Spp1;Kcnj8;Kcnk2;Trim24;Islr2;Sub1;Flywch2;Tcap;Hhipl1;Prdm8;Mknk2;Tef;Nr1d2;Gjb5;Plac8;Tubb2b;Gas6;Btg2;G0s2;Angptl1;Epyc;Bcl6;Lbh;Aqp1;Mthfd1l;P4ha1;Thoc6;Apba1;Ptn;Lmo2;Shisa2;Rasd1;Lox;Isyna1;Clspn;Lonrf1;Tiam2;Prex2;Klf15;Il20rb;Lrrc27;Ptch2;Iqgap2;Lrrc3;Hspb11;Fabp5;Tmem52;Zbtb16;Lrrc55;Lepr;Peg3;Nova1;Itih5;Sfrp1;Tmem86a;Prg4;Pla1a;Spon1;Arsi;Tspan4;Penk;Per3;Per2;Rgs4;Pik3r6;Tac1;Daam2;Chst15;Fzd4;Mthfs;Junb;Eln;Rad51ap2;Fmo4;Tmem158;Rspo3;Anxa8;Rspo2;Ankrd12;Gpx3;Clec2d;Arntl;Tsc22d3;Stc1;Stc2;Fam180a;Cc2d2a;Sash1;Abcc4;Nfkbiz;Gmppb;Palld,0.3169,0.073638,-0.069862,0.196638,-0.185294,-0.299729,-0.091541,0.131606,0.026186,0.234308,0.027166,-0.062213,0.114503
LTF (human),42,Upb1;Mtmr4;Gbp5;Aif1l;Bhlhe40;Bhlhe41;Cenpm;Fabp4;Kcna2;Gstp1;Tmem52;Smpd3;Rasl11a;Kcnj8;Ky;E2f1;Herpud1;Enpp6;Cox19;Pld1;Hist4h4;Mvd;Fam178b;Chst15;Mthfs;Nr1d2;Slc6a6;Dhrs3;Cdkn1a;Aifm3;Ldlr;Slco2b1;Angpt1;Sp110;Ebf2;Vgll3;Adrb2;Wif1;Sash1;Pcsk1n;Gmppb;Hlf,0.316701,0.101724,-0.077534,0.313828,-0.214976,-0.384666,-0.028099,0.078971,-0.104407,0.254277,0.053935,-0.132528,0.253437
NFKB1 (human),106,Mrvi1;Fxyd4;Mbd1;Kcna2;Gstp1;Atp10a;Txnip;Slc10a6;Prdm8;Chchd10;Ccnb1ip1;Plau;Plat;Lasp1;Dapk1;Ptx3;Tef;Hells;Ahsg;Fosb;Fkbp5;Fgf1;Mcm6;Aqp1;Vnn1;Svil;Thoc6;Ppp2cb;Isyna1;Lonrf1;Rbm3;Grin3a;Mtmr4;Gbp5;Spon1;Gngt2;Penk;Per3;Per2;Ccne2;Sertad4;Bckdha;Fam178b;Rpl10;Creb3l1;Fzd4;Junb;Cys1;Fam107a;Elmo1;Aldh3b1;Nfkbiz;Cxcl5;Palld;Chchd2;Atf3;Phka1;Crlf1;Bhlhe40;Smpd3;Frzb;Spp1;Dmxl2;Syt15;Cirbp;Nrgn;Islr2;Cd200;Il34;Fbn1;Hook2;Mknk2;Dhrs3;Pygl;Aifm3;Hmgn2;Tfdp2;Slco2b1;C1qtnf6;P4ha1;Cldn15;Cst6;Clspn;Megf10;Fam167a;Upb1;Hspb11;Lefty1;S100a8;Ccl7;Tspan4;Ano1;Col5a3;Il6;Enpep;Chst15;Igfbp3;Inmt;Daglb;Sp110;Manf;Dixdc1;Myh11;Mlana;Gmppb;Pik3ip1,0.31531,0.174803,0.054032,0.272573,-0.140507,-0.252971,-0.024563,0.055801,-0.053147,0.169258,-0.088368,-0.192222,0.021671
RUNX1 (human),101,Mrvi1;Lypd1;Mmp14;Fxyd3;Mbd1;Adam22;Atp10a;Kcnj8;Bok;E2f1;Net1;Enpp5;Lasp1;Dapk1;Tef;Plac8;Cdkn1a;Fkbp5;Fgf1;Bcl6;Gal3st2;Ifit1;Svil;Lox;Dbp;Ddit4;Mtmr4;Gbp5;Tnfrsf12a;Gngt2;Per2;Per1;Gclc;Klhl13;Daam2;Mvd;Rtp4;Fam178b;Vim;Creb3l1;Rpl17;Eln;Emb;Slc46a3;Arntl;Cc2d2a;Podn;Stab1;Fam185a;Hist2h2be;Aldh3b1;Hspa5;Cenpm;Tcp11l2;Pgm2l1;Cdc25b;Syt15;Nrgn;Ttc39b;Cd200;Il34;Tcap;Hhipl1;Mknk2;Cry1;Aifm3;Pgf;Slco2b1;Angpt1;Cldn15;Cst6;Lmo2;Hgf;Megf10;Il20rb;Lrrc27;Tmco6;Lrrc3;Hspb11;Myoc;Fabp4;Fabp5;Tmem52;S100a8;Ccl7;Prg4;Rftn1;Cd74;Fdps;Sytl2;Hspa4l;Rad51ap2;Fmo4;Fmod;Tcf21;Rspo2;Dgkb;Inmt;Cacng7;Arhgap18;Ncald,0.314164,0.070238,-0.045253,0.198775,-0.173391,-0.264224,-0.058024,0.140773,0.019536,0.281248,0.036825,-0.07206,0.152023
NR5A1 (human),37,Mtmr4;Hpgd;Accs;Gbp5;Fxyd4;Pdcd4;Rasl11a;Slc36a2;Net1;Herpud1;Ccnb1ip1;Rgs4;Tbc1d8;Enpep;Fzd4;Plac8;Eln;G0s2;Fmo1;Fmo2;Dhrs3;Alms1;Aifm3;Ccl19;Slco2a1;Ldlr;Bcl6;Mcm6;Sp110;Arrdc4;Ppl;Aldh3b1;Abcc4;Pde3a;Ncald;Scin;Aldh1a2,0.30769,-0.014258,-0.229993,0.186794,-0.286927,-0.502429,-0.09793,0.014712,-0.184416,0.214865,0.020764,-0.16677,0.200672
