gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
SMAD4 (mouse),123,Prkaa2;Samd4;Vps13a;Jun;Kcnb1;Sphk1;Crlf1;Mbd2;Nudt10;Zswim6;Map3k1;Pdcd4;Map3k5;Ahsa2;Itga9;Hnrnpa0;Zhx3;Arhgef3;Nfil3;Ttc7;Cachd1;Otud1;Crtc3;Auts2;Pkdcc;Cacna1d;Setbp1;Trib1;Dip2c;Homer2;Rev1;Adcy5;Rnf7;Zmiz1;Nfatc1;Tead1;Rarg;Phf2;Tle1;Nfix;Ipo5;Dnajc1;Dnajb4;Col27a1;Cbfa2t3;Twist2;Ifit3;Gse1;Sorbs1;Spcs3;Ppp2cb;Wnt5b;Cdk2ap1;Scube3;Irf2bp2;Axin2;Lonrf1;Hspe1;Lin9;Ppp4r1;Prex1;Zbtb7a;Zfp292;Kcnma1;Upf1;Pth1r;Foxs1;Foxo3;Leo1;Kpna1;Stk24;Osbp;Pim3;Hsp90aa1;Pik3cb;Foxk2;Mboat1;Bend4;Kdelr2;Lrp3;Enah;Ccne2;Errfi1;Cd81;Inhbb;Gpcpd1;Cdk14;Asb2;Cntfr;Ptp4a3;Hspa4l;Tmem200b;Brd1;Rybp;Gpr146;Rspo3;Rnf182;Phldb2;Dgkd;Vtcn1;Itpripl2;Irs2;Ankrd12;Stac;Nuak1;Ccdc88c;Stag1;Banp;Tsc22d1;Podn;Map4k4;Ryk;Zfp36l2;Smad7;Nr4a2;Usp42;Dock5;Sel1l3;Meis2;Agap1;Camk1d;Spen;Negr1,0.152753,0.062336,-0.002426,0.129115,0.215089,0.153199,0.277941,0.083503,0.019052,0.139813,0.151644,0.089609,0.213301
NFYA (human),142,Nmt1;Nkx3-1;Jup;Mecom;Cdkl5;Cenpa;Cdc25b;Adora1;Arl4a;Epb41;Fam78b;Net1;Lgals9;Kalrn;Cacybp;Morc4;Vcam1;Pcp4;Ndufb11;Zfand1;Msx2;Ccnb1ip1;Narf;Pcdh11x;Higd1a;Cnn3;Tnfaip8;Tnfaip6;Ect2;Grem2;Cry1;Ldb2;Rnd3;Pold4;Hnrnpl;Tef;Mrgpre;Fbxl22;Coq10b;Ehd4;Nfatc1;Gramd1c;Tle1;Tle6;Fkbp5;Fkbp4;Fam129a;Ablim1;Usp2;Ldlr;Ipo5;C1qtnf7;Mcm6;Ralgapa2;Dnaja1;Wdr89;Haus8;Plekhh2;Arrdc2;Slc22a2;Ifit3;Tnrc18;Vav3;Faim2;Lmo7;Aig1;Cdk2ap1;Fbln5;Clspn;Hk2;Dbp;Rbm3;Lum;Rbp4;Mtmr4;Ier5l;Lats2;Zbtb7c;Fgfbp3;Gprc5b;Ecsit;Lefty1;Lrg1;Tuba1a;Dmd;S100a8;Osbp;Me3;Dst;Fhl1;Cnnm3;Mgp;Ppp1r3b;Rassf7;Tnfrsf11b;Pcsk4;Gch1;Stk17b;Ap2a1;Acads;Lax1;Pak3;Fdps;Vcan;Gsk3b;Hmgb3;Lnx1;Churc1;Acot2;Asb5;Hspa1b;Anxa5;H3f3b;Emb;Fmo4;Gpr146;Phldb2;Dgkd;Cys1;Bag3;Serpini1;Rhebl1;Slc46a3;Arntl;Gadd45g;Stag1;Lman2l;Tsc22d3;Igsf9;Stip1;Prmt2;B3gnt8;Cgrrf1;Elmo1;Ephx2;Sh3kbp1;Sel1l3;Hspa8;Pde4a;Hist1h1c;Rwdd3;Kctd9,0.152502,0.11362,0.06147,0.169021,-0.038882,-0.116673,0.030458,0.016528,-0.03646,0.089565,0.09117,0.022881,0.152866
USF1 (human),107,Hspe1;Upb1;Ngef;Atf3;Ppargc1a;Klf15;Pdgfb;Hsph1;Crlf1;Gprc5b;Bhlhe40;Bhlhe41;Pth1r;Mbd1;Fabp3;Psmb8;Dmd;Slc16a1;Bik;Uckl1;Olfm2;Foxo3;Has3;Stk24;Kcne4;Fam13a;Osbp;Arl4a;Khdrbs1;Fbxo40;Me3;Fhl1;Igf2bp3;Bend7;Actn2;Tm4sf1;Crispld2;Itgbl1;Epb41;Ppp1r3b;Ppp1r1b;Slc45a4;Arhgef3;Ccdc107;Rpa1;Per3;Per1;Herpud1;Gprin2;Otud1;Cd81;Klhl30;Ccnd1;Auts2;Slc41a3;Cacna1d;Alpl;Plec;Afap1;Hnrnpl;Tef;Asb2;Serpine1;Fam120c;Stard10;Mthfr;Nr1d2;Cyb561;Tmem229b;Angptl2;Ckm;Ankrd23;Enkur;Tle6;Fkbp5;Sbsn;Ankrd12;Rhobtb1;Gal3st3;Cpt1a;Selenbp1;Dnaja1;Asph;Slc24a4;Rhebl1;Pfn1;Eif5a2;Ccdc88c;Tnnt2;Tnnt3;Slc22a2;Cgref1;Cmpk2;Tgfb3;Arid3a;Fam184b;Efna1;Cdh16;Cbx4;Axin2;Pycr1;Abcb6;Cxcl2;Agap1;Pde4a;Wee1;Rbm3,0.151981,0.090314,0.024851,0.16805,0.003707,-0.067302,0.077753,0.050167,-0.018199,0.127794,0.155688,0.101687,0.232477
KLF13 (human),101,Optc;Ngef;Zbtb7a;Nox4;Cryab;Sult1a1;Zbtb7c;Sphk2;Mmp11;Dusp8;Bhlhe40;Rapgef4;Dgat2;Mbd1;Gsto1;Kcna5;Nudt10;Prrx2;Rasl10b;Uckl1;Cdc25b;Pdcd4;Rasl11a;Npas2;Npas4;Mob2;Bmf;Ccdc85b;Ctxn1;Malt1;Itih4;Ntn4;Ppp1r1b;Tagln2;Rcor2;Lgals4;Rassf3;Tspan4;Lgals9;Anln;Phgdh;Tmem176b;Kit;Per1;Tcap;Mnt;Acads;Cachd1;Klhl29;Slc41a3;Cacna1d;Kif3a;Sun2;Plec;Gsk3b;Mknk2;Eepd1;Ldb3;Prelid2;Cd9;Myc;Nxnl2;Mcam;Rara;Glg1;Angptl2;Gramd4;Tle6;Itga10;Slco2a1;Sbsn;Usp2;Fam107a;Serpini1;Xirp1;Selenbp1;Uba52;Arrdc2;Gadd45g;Dpf1;Banp;Igsf9;Prmt2;Susd2;Vwc2;Sipa1;Nol3;Comp;Myh10;Ephx1;Nr4a3;Arhgap23;Wnt16;Myh9;Hapln1;Hspb2;Pde4a;Dcn;Pik3ip1;Col8a1;Thra,0.151775,0.066263,-0.021132,0.143565,-0.042472,-0.132934,0.038579,0.03754,-0.036469,0.109591,0.109303,0.042641,0.185315
POU2F1 (mouse),81,Dpysl2;Samd4;Mmp11;Rapgef4;Egln3;Pgm2l1;Pparg;Efemp1;Itga9;Itgbl1;Sphkap;Igf1;Btc;Kcns3;Il33;Lhfp;Tmem220;Tnfaip6;Ldb2;Dhrs9;Ston2;Sncaip;Fkbp5;Fam47e;Stox2;C1qtnf7;Dnajc1;Pir;Ifi27l2b;Adamts6;Hist3h2a;Limd1;Gse1;Vwc2;Sorbs1;Efnb1;Lpl;Lpp;Dcn;Thra;Rbm3;Lum;Hspe1;Slc5a3;Abtb2;Nox4;Dpt;Fam13a;Cxxc4;Bend4;Dclk1;Sfrp2;Itih4;Chordc1;Dynlt1b;Sertad4;Mnt;Mid1;Atoh8;Ccnd1;Zfhx4;Pdlim5;Sobp;Asb4;Cyp1b1;H3f3b;Agtr1a;Trim2;Phldb2;Olfr1034;Xaf1;Prr5l;Gadd45g;Cmbl;Gpm6a;Tsc22d3;Sgk1;Pdzd2;Tmem108;Hist1h1c;Kctd9,0.151042,0.071486,-0.000568,0.150322,-0.046694,-0.141792,0.046187,0.104347,0.00707,0.179847,0.103819,0.044796,0.172939
TBP (human),140,Vps13a;Pdgfb;Nkx3-1;Rapgef4;Egln3;Cenpa;Ndst3;Ahsa1;Ogn;Btc;Net1;Lgals9;Slc10a6;Phgdh;Tmem176b;Cacybp;Tcap;Filip1l;Vcam1;Pcp4;Msx2;Narf;Htra4;Pcdh11x;Rpp38;Myocd;Nav2;Tnfaip8;Armc3;Fam120c;Gne;Cfh;Smc2;Gas7;Gramd1c;Btg1;Tead1;Dhrs9;Fosb;Cdkn1a;Slc8a1;Adamtsl1;Fkbp5;Tceal1;Glt8d2;Ablim1;Usp2;Cdc14a;Echdc3;Pir;Prkg2;Plekhg5;Cpt1a;Ccdc60;Ifrd2;Vgll3;Pdk4;Mlf1;Vav3;Spcs3;Zdhhc23;Purb;Diaph3;Lpp;Ubc;Tcf7l2;Dcn;Mlph;Hlf;Arhgdib;Gbp3;Ppargc1a;Hsph1;As3mt;Peli1;Dmd;Ror1;Foxo3;Kpna1;Cdc42ep3;Fam13c;Dpt;Fam13a;Osbp;Pim1;Synpo2l;Me3;Dsp;Dst;Fhl1;Mylk4;Bend4;Epha7;Alpk1;Ppp1r3a;Chordc1;Capsl;Id1;G2e3;Socs2;Ctsk;Rftn2;Stk17b;Creg2;Mid1;Cd82;Pak3;Pak6;Mmp3;Rbm20;Lamc2;Asb5;Vit;Tet1;Prss23;Ankrd50;Cacnb2;Klf9;Asph;Cdo1;Slc46a3;Abra;Ccdc88c;Gpm6a;Tsc22d1;Fibin;Sgk1;Stc1;Map4k4;Npy1r;Gnpda2;Rai14;Rgs17;Fam184b;Nr4a3;Dtx4;Pik3ip1;Spry1;Pkd1;Hspd1,0.150831,0.092373,0.021116,0.175161,-0.054737,-0.125141,0.009098,0.053089,-0.014528,0.1199,0.096094,0.022134,0.159526
POU2F2 (mouse),91,Dpysl2;Samd4;Mmp11;Rapgef4;Egln3;Pgm2l1;Zswim6;Il6ra;Igf2bp3;Itgbl1;Igf1;Btc;Kcns3;Il33;Kit;Lhfp;Tmem220;Tnfaip8;Ldb2;Rnd3;Tef;Ston2;Sncaip;Fam47e;Stox2;C1qtnf7;Dnajc1;Pir;Phactr4;Pi15;Adamts6;Mthfd1l;Avpi1;Limd1;Gse1;Vwc2;Sorbs1;Purb;Efnb1;Lpl;Lpp;Cbx4;Thra;Ccdc28b;Rbm3;Lum;Hspe1;Klf15;Abtb2;Nox4;Pth1r;Lefty1;Rnft1;Dpt;Cxxc4;Bend4;Dclk1;Sfrp2;Itih4;Rassf7;Dynlt1b;Mid1;Ccnd1;Nxph1;Zfhx4;Pdlim5;Lnx1;Sobp;Asb4;Serpinf1;H3f3b;Agtr1a;Lpcat3;Olfr1034;Nkx6-1;Xaf1;Klf9;Prr5l;Eif5a2;Gadd45g;Cmbl;Gpm6a;Tsc22d3;Rab33a;Prmt2;Tgfb3;Arid3a;Sel1l3;Pdzd2;Hist1h1c;Kctd9,0.149001,0.119651,0.047254,0.197388,-0.02935,-0.098374,0.051801,0.064357,-0.012561,0.139717,0.083601,0.016955,0.147248
ETV4 (human),93,Stard3;Pdgfb;Kcnb1;Bhlhe40;Nanos1;Mbd1;Tuba1c;Dmd;Uckl1;Pdcd4;S100a8;Adora1;Pfkfb3;Itga5;Osgin1;Baiap2;Kcnk3;Mdga2;Ccdc85b;Malt1;Trim24;Tm4sf1;Egr1;Btc;Capsl;Tspan4;Ccdc112;Tg;Pcsk5;Socs2;Zfr;Kcnq3;Ramp2;Ophn1;Plvap;Pak6;Auts2;Plau;Cytl1;Myocd;Abhd14b;Mmrn2;Plec;Aff3;Tmem204;Cpxm2;Lnx1;Cygb;Pold4;Cck;Armc3;Asb2;Hspa1b;Nxnl2;Cyb561;Fmo4;Dhrs3;Smoc1;Angptl2;Phf2;Gli1;Ckm;Fkbp5;Vtcn1;Glt8d2;Papss2;Nkx6-1;Ankrd12;Fgf7;Hmgcs2;Mfap2;Ccdc42;Phactr3;Gal3st3;Tub;Apcdd1;Tnnt3;Ezr;Gpm6a;Susd2;Ppp2cb;Gsta4;Elmo1;Nol3;Scube3;Sh3kbp1;Lpp;Arhgap23;Tiparp;Nap1l5;Meis2;Tiam1;Camk2b,0.147269,0.106084,0.041963,0.225795,-0.009677,-0.106218,0.074523,0.137592,0.036645,0.23084,0.098558,0.016038,0.188544
MZF1 1-4 (human),139,Fat1;Pdgfb;Mybpc2;Sphk1;Wnt9a;Dusp8;Slc7a5;Fxyd5;Bhlhe40;Mecom;Mbd1;Gsto1;Cdc25b;Odc1;Itga5;Htr1b;Unc5b;Gapdh;Rin3;Igf1;Slc45a4;Actr3b;Bst2;Tmem176b;Kcnq3;Tcap;Nrp2;Cachd1;Pcp4;Ypel2;Ndufb11;Asb10;Tbc1d16;Ccnb1ip1;Uba2;Higd1a;Myocd;Plec;Ect2;Ldb2;Dip2c;Rev1;Hnrnpl;Cd9;Smc2;Gja4;Nfatc1;Gas7;Gramd1c;Dhrs9;Nfic;Tmem229b;Rarg;Ston2;Tle1;Fkbp5;Fam47e;Tceal1;Stox2;Ldlr;Mamstr;Pgr;Ccdc42;Echdc3;Gal3st3;Plekhg5;P2rx5;Pi16;Mthfd1l;Arrdc2;Cbfa2t3;Slc22a4;Tnrc18;Edn1;Cited2;Sh3pxd2a;Gas2l3;Lox;Fgfr2;Ubc;Pycr1;Clock;Hlf;Stard3;Lum;C2;Fgfbp3;Vwa3b;Fabp3;Psmb8;Foxo3;Flnc;Fam13a;Baiap2;Synpo2l;Ppm1n;Fhl1;Rsad1;Rcor2;Rassf4;Tspan9;Rassf7;Crip1;Plvap;Cd81;Ndrg2;Bcl9l;Mmrn2;Aff3;Pdlim4;Hspa1l;Acot2;Cdk14;Cntfr;Nxnl2;Gprasp1;Brd1;Gpr146;Gramd4;Rnf182;Igfbp6;Fam107a;Limch1;Tnni3;Gadd45g;Lman2l;Dpf1;Tsc22d3;Nme3;Krt18;Cgref1;Arhgap29;Tmem136;Rai14;Smad7;Hebp2;Pde4a;Fgr;Palld,0.147074,0.036657,-0.024682,0.098396,-0.039982,-0.107048,0.027,0.062015,-0.013485,0.117222,0.107092,0.035488,0.167225
POU2F1 (human),76,Optc;Hes6;Nebl;Abtb2;As3mt;Egln3;Dmd;Cdc25b;S100a8;Foxo3;Adora1;Kcne4;Fam13a;Itga9;Kcnk3;Me3;Dsp;Mboat1;Cxxc4;Ccdc69;Fam78b;Net1;Rgl1;Nudcd3;Ptprd;Id2;Ccdc107;Acaca;Sertad4;Creg2;Morc4;Mid1;Ccnd1;Pcdh11x;Nrtn;Zfhx4;Myocd;Gpcpd1;Rbm24;Tnfaip6;Ect2;Grem2;Churc1;Ldb2;Sobp;Sytl5;Cdk14;Asb4;Stard10;H3f3b;Gas7;Fmo4;Map1a;Fmod;Ccl19;Phldb2;Fam47e;Pitpnm2;Ipo5;Dhcr24;Prkg2;Asph;Sh3bgr;Arrdc3;Cbfa2t3;Tnnt2;Slc22a4;Lman2l;Banp;Mlf1;Spcs3;Zdhhc23;Elmo1;Fgfr2;Abcb6;Clock,0.146357,0.125834,0.044132,0.214412,0.061316,-0.029379,0.137903,0.107173,0.033124,0.184851,0.207673,0.140307,0.282313
ZBTB7A (human),115,Ngef;Atf3;Prkaa2;Pdxk;Dpysl2;Ppp4r1;Hes6;Zbtb7a;Ppfibp2;Kcnma1;Pdgfb;Mybpc2;Sphk1;Dusp8;Crlf1;Ecsit;Pxdn;Rapgef4;Rapgef5;Cdkl5;Mbd1;Fos;F3;Pparg;Kcna2;Ndst3;Uckl1;Foxo3;Fbxo31;Stk24;Hsp90aa1;Lingo1;Itga9;Ctxn1;Malt1;Plekha7;Egr1;Rcor2;Cend1;Rassf3;Rassf7;Hivep2;Tspan4;Kcns3;Acaca;Kif1a;Lmcd1;Tmem176b;Per3;Kcnq3;Mnt;Cachd1;Crtc3;Cd82;Ihh;Auts2;Inhbb;Pcdh11x;Cacna1d;Acaa2;Galnt6;Myocd;Abhd14b;Rbm24;Grk5;Sobp;Hnrnpl;Mrgprf;Pip4k2a;Fzd8;Tmem200b;Nfatc1;Ada;Nfic;Fosb;Cdkn1c;Cdkn1a;Phf2;Tle1;Tle6;Cacnb2;Lancl3;Serpini1;Dnajb1;Irx3;Uba52;Sik1;Manf;Cbfa2t3;Ezr;Tmtc1;Tnrc18;Glul;Izumo4;Vav3;Tlr2;Rab6b;Podn;Hip1;Kif13a;Efnb2;Rasd2;S1pr3;Myh10;Smad7;Nr4a3;Efna1;Fgfr2;Ect2l;Cbx4;Irf2bp2;Pycr1;Myh9;Spen;Mlph,0.145151,0.082628,0.02383,0.144899,0.098159,0.032281,0.153725,-0.010987,-0.07686,0.059049,0.134164,0.076405,0.19664
NR5A1 (mouse),59,Rfx2;Ngef;Pkig;Mybpc2;Lefty1;Serpinb1a;Slc16a1;Pdcd4;S100a8;Acly;Pfkfb3;Ky;Dsp;Tspan15;Fhl3;Epas1;Slc45a4;Anln;Pdzrn4;Zfp703;Stbd1;Cd74;Gprin2;Ihh;Atoh8;Slc41a3;Cytl1;Bmp3;Aff4;Irak2;Cpxm2;Asb2;Mrgprf;Serpinf1;Mthfr;Ptp4a3;Trp53inp1;Timp4;Brd1;Gpr146;Cdkn1a;Ankrd50;Sema6a;Mamstr;C1qtnf2;Hmgcs2;Pir;Rab17;Adamts6;Cep152;Cth;Sh3bgr;Slc11a1;Nuak1;Sipa1;Tmem136;Steap3;Arid5a;Acan,0.142751,0.220777,0.107707,0.315025,0.078026,-0.018084,0.173414,0.128052,0.028781,0.209411,0.087194,-0.028057,0.175889
JUN (human),194,Nebl;Nmt1;Jun;Mmp14;Bhlhe40;Tcp11l2;Cdkl5;Mbd2;Pparg;Nudt10;Cdc25b;Map3k5;Acly;Itga9;Trim58;Kcnk1;Arl4a;Ip6k2;Myo10;Tspan15;Gapdh;Malt1;Igf2bp3;Epb41;Apobec2;Slc10a6;Kalrn;Filip1l;Ndufb11;Tbc1d16;Ccnb1ip1;Slc41a3;Pcdh11x;Plau;Cytl1;Rpp38;Sun2;Alpl;Plec;Tnfaip6;Lasp1;Ect2;Fam71a;Dapk2;Setbp1;Ldb3;Rnd3;Prelid2;Rev1;Cck;Tef;Fosl2;Gne;Dhrs3;Map1a;Dhrs9;Slc8a1;Tceal1;Papss2;Ablim1;Frmd4b;Pgr;C1qtnf7;Angpt2;Angpt1;Dnajc1;Mfap2;Phactr4;Xirp1;Plekhg5;Plekhg3;Ralgapa2;Pi15;Rab17;Haus8;Hsbp1l1;Ifit3;Vav3;Tlr2;Gabre;Lmo7;Aig1;Gsta4;Fbln5;Gas2l3;Lpp;Clspn;Ubc;Wnt16;Lpin3;Hk2;Il15ra;Plaur;Dcn;Ccdc28b;Slc5a3;Lsm11;Ppp4r1;Gbp3;Klf15;Ar;C2;Tmc7;Pth1r;F3;Lrg1;Fabp3;Gk;Pipox;Leo1;Flnc;Pfkfb3;Sat1;Pim1;Pim3;Pmvk;Bend7;Plekha7;Dclk1;Mgp;Itih4;Ppp1r1b;Rassf3;Tspan5;Tg;Ptprd;Ctsk;Cd34;Rftn2;Ano4;Ano2;Per1;Errfi1;Mid1;Ccdc152;Cd82;Ndrg2;Klhl31;Pak3;Pak6;Bcl9l;Clcn7;Mmrn2;Cpxm1;Lnx1;Sytl5;Asb5;Asb2;Vit;Ahnak;Bace2;Lpcat2;Rnf182;Vtcn1;Sbsn;Cacnb2;Erh;Dusp14;Limch1;Uba52;Slc24a4;Tnni3;Pfn1;Eif5a2;Slc11a1;Siah2;Nceh1;Dpf1;Glul;Tsc22d1;Nme3;Krt18;Sgk1;Prmt2;Pde6h;Atg16l2;Tgfbi;Slx1b;Steap3;Rai14;Ephx1;Dock8;Sel1l3;Plcxd3;Arhgap23;Usp53;Cmtm6;Abcc1;Hspb1;Hebp2;Palld;Pik3ip1;Col8a1;Chchd2,0.140864,0.028441,-0.020829,0.077037,-0.015834,-0.059965,0.026076,0.125031,0.070094,0.17714,0.059056,-0.006531,0.113352
TCF4 (human),252,Spint2;Prkaa2;Nebl;Vps13a;Pkig;Nmt1;Fxyd5;Rapgef4;Gsto1;Map3k1;Rasl10b;Jam2;Fbxo31;Efemp1;Tnfrsf21;Ip6k2;Gapdh;Malt1;Crispld2;Igf1;Net1;Arhgef3;Kcnq3;Filip1l;Ccnb1ip1;Slc41a3;Eef2k;Cytl1;Tnfaip6;Dapk2;Armc3;Mrgprf;Zmiz1;Smc2;Gja4;Fosb;Lyst;Glt8d2;Tceal1;Ablim1;Usp2;Cfl1;Stox2;Ppef1;Fgf7;Lancl3;Dnajb4;Phactr3;Prkg2;Cpt1a;Syne1;Tub;Apcdd1;Tpx2;Slc22a2;Edn1;Vwc2;Pdp2;Spcs3;Zdhhc23;Gsta4;Diaph3;Lox;Lpp;Ubc;Lonrf3;Plaur;Dcn;Clock;Stard3;Lum;Rbp4;Ppargc1a;Vps37b;C2;C3;Hsph1;Fgfbp3;Csnk2a2;F3;Lag3;Rnaseh2b;Kpna1;Fam13c;Fam13a;Me3;Dsp;Ppp1r14b;Mylk4;Epha7;Cela1;Sfrp2;Chordc1;Enah;Tg;Tnfrsf11b;Socs2;Per2;Per1;Osr1;Ndrg2;Ccnd1;Zfhx4;Mmp3;Gpcpd1;Bmp3;Rbm20;Hmgb3;Sobp;Myc;Emb;Gprasp1;Sulf1;Tmem141;Plcl1;Phldb2;Slc15a2;Dhcr24;Wasf1;Irx3;Limch1;Asph;Abra;Ccdc88c;Gpm6a;Glul;Sgk1;Tmem136;Elmo1;Rai14;Ephx1;Arid5a;Sh3kbp1;Cmtm6;Nfkbia;Meis2;Hspb2;Dtx4;Hspd1;Cdkl5;Nudt10;Cdc25b;Rchy1;Ogn;Itga9;Naf1;Myo10;Tspan15;Tagap;Epb41;Fam78b;Nudcd3;Apobec2;Ppia;Myocd;Nav2;Ghr;Grem2;Cry1;Actc1;Rev1;Stard10;Nr1d1;Map1a;Dhrs9;Slc8a1;Csf1;Ldlr;C1qtnf7;Hmgcs2;Angpt1;Pi16;Pi15;Ccdc60;Pln;Tnrc18;Hip1;Cldn22;Lmo7;Chrna1;Gas2l3;Efna1;Axin2;Wnt16;Lpin3;Hapln1;Il15ra;Colec11;Upb1;Kcnma1;Upf1;Peli1;Ror1;Ntf3;Pim1;Pim3;Nfe2l2;Bend5;Plekha7;Dclk1;Kdelr2;Ntn4;Rgl1;Ptprd;Pdzrn4;Zfr;Rftn2;Ano2;Stk17b;Diras2;Creg2;Cd74;Mid1;Clcn7;Vcan;Gsk3b;Aff3;Lnx1;Churc1;Acot2;Serpinf1;H3f3b;Cyb561;Fmo2;Fmo3;Fmo4;Prss23;Clec3b;Nkx6-1;Cacnb2;Rcan1;Ptpn13;Ptpn21;Klf9;Prr5l;Stk32b;Stac;Manf;Cmbl;Lman2l;Banp;Fibin;Arhgap29;Gnpda2;Myh10;Smad7;Smad6;Plcxd3;Abcc1;Hebp2;Rwdd3;Spry1,0.140296,0.058871,0.018957,0.104977,-0.016308,-0.061451,0.024858,0.123987,0.073253,0.171352,0.056444,0.008008,0.098909
E2F6 (human),128,Pdxk;Ier5l;Dpysl2;Hes6;Samd5;Zbtb7a;Klf13;Pdgfb;Sdf2l1;Jun;Sphk1;Wnt9a;Crlf1;Gprc5b;Kcnc4;Fos;Fabp3;Adam19;Pparg;Kcna5;Ndst3;Uckl1;Hr;Foxo3;Pfkfb3;Baiap2;Lingo1;Nfe2l2;Myo10;Fhl1;Fam76a;Plekha7;Ppp1r3b;Rcor2;Tspan4;Gch1;Rpa1;Per3;Ccne2;Mnt;Klhl29;Cachd1;Otud1;Ccnd1;Tbc1d16;Auts2;Pcdh11x;Cacna1d;Bcl9l;Galnt6;Sun2;Myocd;Nav2;Abhd14b;Clcn7;Plec;Rbm24;Npr3;Setbp1;Sobp;Dip2c;Homer2;Zmiz1;Fam120c;Myc;Fzd8;Nr1d2;Fosl2;Tmem200b;Smc2;Anxa5;H3f3b;Nfatc1;Cyb561;Rara;Eln;Brd1;Nfic;Fosb;Gpr146;Cdkn1c;Phf2;Gramd4;Lyst;Sncaip;Enkur;Cys1;Cacnb2;Rcan1;Irs2;Ankrd12;Cdc14a;Plekhg5;Limch1;Cpt1a;Cebpd;Adamts1;Tnni3;Pfn1;Sik1;Arrdc2;Ccdc88c;Dpf1;Banp;Cited2;Hip1;Atg16l2;Steap3;Zfp36l1;Efnb2;Rasd2;Smad7;Lox;Usp42;Fgfr2;Arhgap23;Cbx4;Pycr1;Irf2bp2;Meis2;Agap1;Pde4a;Rwdd3;Camk1d;Tiam1;Wee1;Pde10a;Ddit4,0.13904,0.063842,-0.000364,0.127078,0.030777,-0.033756,0.107885,0.032414,-0.026146,0.094018,0.169817,0.105751,0.236914
MAX (human),141,Atf3;Dpysl2;Pdgfb;Bhlhe40;Bhlhe41;Cdkl5;Dgat2;Mbd1;Bik;Uckl1;Odc1;Kcne4;Itga9;Arl4a;Khdrbs1;Igf2bp3;Actn2;Crispld2;Epb41;Herc2;Slc45a4;Nfil3;Herpud1;Gprin2;Otud1;Auts2;Narf;Slc41a3;Cacna1d;Cnn3;Sun2;Alpl;Plec;Grk5;Trib1;Afap1;Cck;Hnrnpl;Tef;Fam120c;Stard10;Nr1d2;Nfatc1;Nfic;Angptl4;Tmem229b;Angptl2;Tle6;Fkbp5;Tceal1;Pgf;Gal3st3;Cpt1a;Selenbp1;Dnaja1;Slc22a4;Slc22a2;Sorbs1;Efna5;Efnb2;Rasd2;Efna1;Cdh16;Tiparp;Cbx4;Irf2bp2;Axin2;Pycr1;Idi1;Wee1;Clock;Hspe1;Upb1;Ngef;Slc5a3;Klf15;Hsph1;Gprc5b;Pth1r;Fabp3;Psmb8;Slc16a1;Olfm2;Foxo3;Has3;Osbp;Lingo1;Me3;Fhl1;Bend7;Ppp1r3b;Ppp1r1b;Tspan9;Ccdc107;Rpa1;Per3;Ccne2;Per1;Cd81;Klhl30;Rbm20;Eepd1;Asb2;Cntfr;Serpine1;Mthfr;Slc6a6;Cyb561;Gpr146;Ankrd23;Enkur;Sbsn;Ankrd12;Asph;Slc24a4;Pfn1;Eif5a2;Gadd45g;Ccdc88c;Tnnt2;Tnnt3;Ezr;Tsc22d1;Nme3;Cgref1;Cmpk2;Mapre2;Arid3a;Atg16l2;Steap3;Rgs17;Fam184b;Smad6;Nr4a3;Abcb6;Cxcl2;Agap1;Pde4a;Palld;Pkd1;Hspd1,0.138954,0.081821,0.026716,0.156229,0.014058,-0.043119,0.070438,0.058781,0.002461,0.126813,0.153013,0.102061,0.22138
NR3C1 (human),108,Prkaa2;Nkx3-1;Sphk2;Wnt9a;Fxyd5;Fos;Ly6e;Npas4;Itga7;Kcnk1;Fbxo40;Gapdh;Gstz1;Itgbl1;Slc45a4;Decr1;Tmem176b;Gprin2;Ccnb1ip1;Nrtn;Cytl1;Sun2;Nav2;Mknk2;Dapk2;Actc1;Afap1;Dhrs3;Dhrs9;Smoc1;Tmem229b;Cdkn1a;Rarg;Slc8a1;Fkbp5;Phactr3;Plekhg5;Adamts6;Wdr6;Tub;Slc22a4;Slc22a2;Twist2;Avpi1;Rab6b;Gabre;Shisa4;Atp1b1;Aig1;Efnb1;Fgfr2;Tiparp;Ngef;Sncg;Tmc7;Tmem26;Tnni3k;Fabp3;Gk;Prrx2;Pim1;Bend4;Rsad1;Ppp1r1b;Rgl1;Acaca;Ctsk;Zfr;Ramp2;Crip1;Xk;Mpg;Cd81;Klhl30;Ndrg2;Atoh8;Mmp3;Mmrn2;Eepd1;Churc1;Sobp;Cdk14;Asb2;Cntfr;Vit;Ier5;Anxa5;Fmo4;Gramd4;Ccl19;Phldb2;Dgkd;Clec3b;Rcan1;Xaf1;Mustn1;Prr5l;Acsl1;Ddit4l;Tnnt3;Krt18;Fas;Elmo1;Rgs17;Myh10;Sh3kbp1;Nfkbiz;Palld,0.138686,0.068193,-0.004622,0.144859,-0.034005,-0.101644,0.028628,0.104681,0.033083,0.172464,0.010115,-0.055302,0.075084
