tf_motif,num_genes,member_genes,max_lrt,peak_bin,circ_mean_hour,circ_std_hour,peak_hour
NFKB1 (human),56,Mrvi1;Mbd1;Atp10a;Bicd1;Txnip;Ece1;Slc10a6;Tmem176b;Ccnb1ip1;Plat;Lasp1;Dapk1;Homer2;Tef;Fkbp5;Mcm6;Lbp;Lonrf1;Rbm3;Ptch1;Foxo3;Cox4i2;Ccnl1;Penk;Per3;Per2;Ccne2;Cys1;Fam107a;Ildr2;Elmo1;Aldh3a1;Nfkbiz;Sult1a1;Bhlhe40;Cirbp;Cd200;Il34;Fbn1;Rere;Hnrnpl;Tfdp2;Slco2b1;Il15ra;Upb1;Tspan4;Ano1;Scml2;Col5a3;Aff2;Inmt;Runx1;Manf;Rhoc;Mlana;Pik3ip1,2.357142857142857,5,10.761222490236545,5.789039359634964,11.0
MZF1 1-4 (human),36,Samd1;Bhlhe40;Mbd1;Cdc25b;Il34;Tmem176b;Tcap;Ccnb1ip1;Dapk1;Hnrnpl;Smc2;G0s2;Angptl1;Fkbp5;Tceal1;Mthfd1l;Lox;Clock;Hlf;Ptch1;S100a6;Foxo3;Fam13a;Plekha6;Anxa3;Adm;Nmnat3;Fam107a;Gpx3;Inmt;Limch1;Hsf2bp;Nmb;Tsc22d3;Aldh3a1;Hebp2,2.3333333333333335,6,9.200580413977862,5.571320496366689,13.0
GATA6 (human),31,As3mt;Hsd11b1;Hnmt;Dbf4;Ece1;Ttc39b;Eci2;Lpar4;Lgals3;Lmcd1;Ano4;Mid1;Klhl13;Mmp3;Hmgb1;Aff2;Hist4h4;Rere;Sytl2;Fdx1;Gas1;Emb;Fmo1;Fmod;Hmgcs2;Limch1;Cldn10;Sipa1l2;Plcxd3;Aldh1a2;Clock,2.3225806451612905,1,5.317718177868236,7.123554254350063,3.0
IRF8 (mouse),31,Dhdh;Pdcd4;Plod2;Bicd1;Txnip;Hhipl1;Smc2;Nfatc2;Gas1;G0s2;Cdkn1a;Deptor;Tceal1;Fgd4;P2ry6;Lmo2;Efnb2;Lonrf1;Hist1h2ap;Wee1;Aldh1a2;Iqgap2;Fabp5;Cdc42ep3;Ccne2;Mid1;Klhl13;Tmem14a;Runx1;Nfkbiz;Dtx4,2.3225806451612905,7,12.008285025172917,6.746527652391233,15.0
REPIN1 (human),31,Klf13;Sdf2l1;Tmem37;Pcdh9;Foxo3;Map3k6;Fbxo32;Celf4;Bicd1;Cirbp;Ccnl1;Rnf144a;Penk;Per2;Ccne2;Tcap;Eln;G0s2;Tmem141;Ankrd37;Hopx;Lbh;Il17ra;Vwc2;Shisa2;Efnb2;S1pr3;Arhgap20;Hebp2;Dbp;Aldh1a2,2.3225806451612905,6,7.938374200377617,6.2842713464056725,13.0
KLF13 (human),31,Sult1a1;Tmem37;Bhlhe40;Mbd1;Cdc25b;S100a6;Pdcd4;Rasl11a;Npas2;Ccdc85b;Tspan4;Tmem176b;Fkbp1b;Per1;Tcap;Col5a3;Klhl13;Clmp;Sytl2;Angptl7;Tfdp2;Fam107a;Slco2b1;Inmt;Lbh;P2ry6;Vwc2;Cstb;Gsta3;Ephx1;Pik3ip1,2.3225806451612905,4,9.756809679826523,5.183561476731922,9.0
BCL6 (human),26,Cdca7;Il20rb;As3mt;Sirt5;Ptch1;Tmco6;Myoc;Fam13a;Efr3a;Mid1;Taf4b;Klhl13;Nav3;Lnx1;Fdx1;Angptl7;Slc39a8;Gpx3;Clec2d;Cebpd;Arntl;Fibin;Stc1;Elmo1;Nfkbiz;Hlf,2.307692307692308,1,8.56735302451932,6.233901032081559,3.0
TEAD1 (human),26,Sult1a1;Mbd1;Atp10a;Plod2;Il34;Plat;Cry2;Rere;Pgf;Tfdp2;Slco2b1;P2ry6;Cldn10;Gsta3;Foxo3;Dync2li1;Penk;Mid1;Mmp3;Npr3;Pik3r6;Nmnat3;Sord;Eif5a2;Cc2d2a;Cmtm3,2.307692307692308,5,10.795682841595994,5.736519301257205,11.0
JDP2 (human),26,Hsph1;Foxo3;Fam13a;Gria4;Ece1;Cd200;Ccnl1;Per2;Ccne2;Tcap;Mid1;Ccnb1ip1;Hmgb1;Lnx1;Rere;Fmo3;Nmnat3;Frmd4b;Hopx;Pi15;Mthfd1l;Stc1;Shisa2;Elmo1;Clock;Rbm3,2.307692307692308,3,10.396687980273265,5.892571820328455,7.0
HOXD9 (human),26,Epb41l5;Sult1a1;Plod2;Efr3a;Ccnb1ip1;Nfatc2;Gas1;Ckb;Cldn10;Apba1;Shisa2;Hlf;Hsph1;Ptgs2;Lingo1;Creld2;Ano1;Mid1;Mmp3;Aff2;Sytl2;Fmo1;Fmo2;Gpx3;Hsf2bp;Stc1,2.307692307692308,7,15.083809843948263,6.661297162734877,15.0
