gene,acrophase_aligned_h,acrophase_misaligned_h
Tcap,9.140863307259007,13.703544415838744
Tef,11.910533865139428,16.092057766940563
Tent5a,17.47900282690524,15.544326313326437
Thbs1,1.4044004683611424,10.142318006060542
Thra,3.2369731695617587,5.662785175310839
Tm4sf1,2.708887847072666,4.5093812134117774
Tmem108,22.11613409801086,1.1870832279506118
Tmem136,0.2169333982988776,2.6995169507482473
Tmem200b,15.947097778361126,19.53185157995656
Tmem229b,16.024350114339228,16.33741879020684
Tmem26,1.7664340206942848,3.686994182362369
Tmem82,1.992935732708927,5.022069450225692
Tmem86a,8.010218261109266,9.95965698294837
Tnfaip6,17.51817454267702,13.186834827947958
Tnfrsf21,11.733121639535689,14.477388013648675
Tob2,11.949148058469067,12.451824533790656
Tor1aip2,9.441187338347671,12.090488158561005
Trib1,14.493734004565495,15.716193292402517
Trim2,11.071466667945069,14.748057429644426
Trim24,12.595209897330745,14.404188943851874
Trim58,12.494660267700802,14.006687766537752
Trmt9b,6.036795504816776,6.003856317999902
Trp53inp1,10.521660677294891,12.15836121866111
Tsc22d3,11.682554230389432,17.008711359432404
Tsix,12.5364632379629,17.409990801549153
Tspan4,12.910675180003018,16.85857148524
Tspan5,16.638521830681093,20.260966349009877
Tspan9,1.4641707467411766,5.157300632917472
Tub,2.3199426647208274,4.625184102190337
Tulp1,8.14519264295137,4.755408202007514
Twist2,1.59914125074991,4.168435674553448
Unc119,3.25351904237918,3.3500297514592257
Unc5b,10.356456545826399,12.1805854589933
Usp2,12.35060292461519,16.00691605336608
Usp42,14.312483467456072,14.66261724080617
Usp53,12.322954447229618,14.022885229626619
Ust,17.198899807307498,17.30557573705724
Vcan,13.234227371077571,15.908576923851996
Vegfd,15.617905798596079,19.556048468748898
Vgll3,22.996823618187072,1.2123884193470797
Vldlr,1.8014208935591318,13.88796185543427
Vps13a,16.664471958027534,19.179737530158814
Vps37b,22.31931481880062,1.94687779426788
Vstm2b,0.3814489754470314,8.616061013216022
Vwc2,13.390240795008008,17.34308501363942
Wasf1,15.060856300563156,18.409929558144754
Wdr95,23.548757488146844,2.6791060023346693
Wee1,12.941944616911673,16.17486832060105
Wnt16,1.6367933771034031,3.7073995933666026
Wnt5a,12.244108734618743,16.53205934321828
Wtip,19.03086848836557,22.35954308549674
Ypel2,0.25343085977064556,3.0270895790344836
Zbtb16,12.809656923819164,14.490146459746871
Zfp365,15.967226113638315,18.568599393229203
Zfp36l2,10.774799299550274,14.270080311311391
Zfp395,2.294604940831168,3.664303894015515
