gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
GOBP_MYELOID_CELL_HOMEOSTASIS,13,Klf2;Cited2;Ets1;Brd1;Trim58;Hspa1a;Hspa1b;Id2;Zbtb7a;Pde4b;Klf13;Zfp36l1;Thra,0.258657,-0.094125,-0.275414,0.083433,-0.29287,-0.432488,-0.101708,-0.108859,-0.300937,0.073563,-0.034213,-0.203286,0.1278
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,13,Ifitm3;Efnb2;Hspa1a;Hspa1b;Htr2a;Itgb3;Ldlr;Lgals9;Ly6e;Ppia;Scarb2;Cd74;Cd81,0.256422,-0.249348,-0.419718,-0.017137,-0.265773,-0.476225,-0.074518,-0.368835,-0.594613,-0.163435,-0.112414,-0.259065,0.065545
GOBP_POSITIVE_REGULATION_OF_OSSIFICATION,12,Tob2;Osr1;Ccn1;Wnt4;Tent5a;Ptn;Slc8a1;Tgfb2;Tgfb3;Wnt5a;Zbtb16;Pkdcc,0.256214,-0.079045,-0.337929,0.142684,-0.324372,-0.524663,-0.119521,-0.142872,-0.333247,0.050407,-0.068158,-0.322877,0.114191
GOBP_TRANSPORT_ALONG_MICROTUBULE,16,Kif3a;Ift43;Dync1i2;Trim58;Bloc1s1;Hspa8;Hspb1;Map1a;Kif1a;Bloc1s5;Kif13a;Tmem108;Dst;Dync2h1;Wasf1;Fez1,0.255516,0.004715,-0.160049,0.141306,-0.250801,-0.396503,-0.101829,-0.04937,-0.227155,0.121125,-0.040508,-0.15849,0.069196
GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,8,Ccn2;Rgcc;Ihh;Errfi1;Wnt4;Scx;Tgfb3;Creb3l1,0.254217,-0.06038,-0.317782,0.243241,-0.314597,-0.566021,-0.116514,-0.225457,-0.538269,0.048832,-0.129919,-0.358973,0.127541
GOBP_POSITIVE_REGULATION_OF_MIRNA_TRANSCRIPTION,11,Egr1;Ets1;Fos;Jun;Smad6;Myc;Pdgfb;Tead1;Tgfb2;Atoh8;Klf4,0.253322,-0.10539,-0.289018,0.075328,-0.337395,-0.498761,-0.168228,-0.084073,-0.252954,0.083326,-0.130427,-0.344703,0.049429
GOBP_MICROTUBULE_BASED_TRANSPORT,19,Kif3a;Ift43;Dnah5;Dync1i2;Cfap45;Trim58;Bloc1s1;Hspa8;Hspb1;Map1a;Kif1a;Bloc1s5;Kif13a;Tmem108;Dst;Dync2h1;Cfap43;Wasf1;Fez1,0.252316,-0.011364,-0.206217,0.181802,-0.231284,-0.393118,-0.032538,-0.040633,-0.224854,0.150081,0.021032,-0.118454,0.161556
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,11,Cdkn1a;Slc24a4;Crip1;Cry1;Mmp3;Myc;Nmt1;Prkcd;Ptgs2;Timp1;Bmf,0.252026,-0.337477,-0.525223,-0.125944,-0.089341,-0.301798,0.11502,-0.085451,-0.275216,0.128974,-0.135725,-0.301921,0.036612
GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,9,Cth;Ddit3;Hspa5;Atf3;Nfe2l2;Ccnd1;Stc2;Creb3l1;Herpud1,0.251823,-0.193735,-0.485959,0.059417,-0.0372,-0.255034,0.251508,-0.072568,-0.30443,0.133481,-0.289023,-0.495924,-0.077312
GOBP_EXOCRINE_SYSTEM_DEVELOPMENT,7,Cela1;Fgf7;Fgfr2;Ntn4;Sox9;Tgfb2;Tgfb3,0.250525,-0.245098,-0.587845,0.078449,-0.316279,-0.586189,-0.048475,-0.187293,-0.459489,0.01905,-0.065754,-0.309295,0.194363
GOBP_ANTEROGRADE_AXONAL_TRANSPORT,7,Kif3a;Bloc1s1;Hspb1;Map1a;Kif1a;Bloc1s5;Fez1,0.249858,-0.037897,-0.228922,0.182666,-0.287755,-0.524871,-0.07043,-0.05338,-0.282251,0.173119,-0.046681,-0.225424,0.141351
GOBP_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION,10,Ext1;Fgfr2;Hes1;Arntl;Nkx6-1;Wnt4;Rara;Rarg;Wnt5a;Clock,0.249397,-0.114926,-0.302512,0.101882,-0.350199,-0.575191,-0.146833,-0.100802,-0.347651,0.126668,-0.130822,-0.362057,0.128039
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,14,Sorbs1;Stard4;Fabp3;Htr2a;Ccn1;Ldlr;Wnt4;Por;Prkcd;Sphk2;Ptgs2;Dgat2;Nr1d1;Cd74,0.248534,-0.162388,-0.359484,0.039825,-0.284469,-0.467997,-0.049264,-0.061808,-0.225043,0.141203,-0.035934,-0.228621,0.128888
GOBP_MUSCLE_CELL_DEVELOPMENT,26,Ramp2;Nebl;Pdlim5;Ldb3;Comp;Dmd;Rcan1;Edn1;Pi16;Flnc;Ankrd1;Hes1;Igf1;Lox;Asb2;Myoz2;Plec;Rgs2;Slc8a1;Tnnt2;Xk;Synpo2l;Fhod3;Actn4;Tcap;Actn2,0.247867,-0.13083,-0.241433,-0.000628,-0.27337,-0.392545,-0.138918,-0.14232,-0.26985,0.017184,-0.025503,-0.141058,0.0819
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY,5,Scube3;Sulf1;Hes1;Ccn1;Acvrl1,0.247577,-0.026118,-0.318885,0.275576,-0.273695,-0.533245,-0.057558,-0.140745,-0.384609,0.110505,-0.077137,-0.349712,0.120103
GOBP_REGULATION_OF_CELLULAR_KETONE_METABOLIC_PROCESS,16,Ppargc1a;Stard4;Cpt1a;Egr1;Fabp3;Etfbkmt;Pdk4;Wnt4;Ptgs2;Trib3;Sox9;Nr4a3;Dgat2;Irs2;Nr1d1;Cd74,0.247389,-0.210481,-0.42423,-0.005307,-0.217878,-0.373306,-0.054333,0.029511,-0.158238,0.228256,0.003774,-0.174419,0.144729
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,14,Rbm14;Plk2;Tbc1d16;Hspa1a;Hspa1b;Ntrk3;Pip4k2a;Prkaa2;Ptprd;Stil;Cdkl5;Ezr;Capg;Fez1,0.247252,-0.109882,-0.286117,0.069403,-0.357135,-0.605429,-0.180834,-0.163896,-0.323183,0.020478,-0.117337,-0.27334,0.040106
GOBP_RESPONSE_TO_HEAT,19,Dnajb4;Chordc1;Dnaja1;Hspa1a;Hspa1b;Hsp90aa1;Dnajb1;Igf1;Hsbp1l1;Ier5;Ano1;Dnaja4;Tcim;Ptgs2;Stac;Thbs1;Zfand1;Cd14;Cd34,0.247245,-0.054056,-0.22686,0.099585,-0.214622,-0.359243,-0.043154,-0.301302,-0.506863,-0.130218,-0.066206,-0.204039,0.071892
GOBP_ROOF_OF_MOUTH_DEVELOPMENT,12,Osr1;Dlx5;Dlx6;Tiparp;Asph;Csrnp1;Tgfb2;Tgfb3;Wnt5a;Arid5b;Pkdcc;Dhrs3,0.246471,-0.014853,-0.208184,0.155485,-0.261324,-0.438837,-0.061581,-0.154746,-0.33367,0.037583,-0.084475,-0.277725,0.060426
GOBP_MULTICELLULAR_ORGANISM_GROWTH,25,Klf2;Slc25a25;Comp;Csf1;Adrb1;Cela1;Ext1;Foxs1;Ghr;Igf1;Ihh;Npy1r;Plec;Rara;Rarg;Stil;Zfp36l1;Tal2;Ezr;Tnks2;Arid5b;Stc2;Socs2;Pkdcc;Gdf15,0.246128,0.066477,-0.102022,0.213731,-0.148302,-0.282888,-0.019987,-0.179651,-0.3086,-0.043871,-0.125532,-0.265692,-0.015188
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,16,Nebl;Ldb3;Edn1;Flnc;Ankrd1;Ihh;Myoz2;Plec;Rfx2;Tlr2;Tnnt2;Synpo2l;Fhod3;Tcap;Actn2;Cd9,0.246021,-0.067525,-0.219651,0.118154,-0.313545,-0.46418,-0.123108,-0.069388,-0.208889,0.118408,-0.095873,-0.216588,0.053205
GOBP_ACUTE_INFLAMMATORY_RESPONSE,9,Cebpb;Adora1;Ext1;F3;Gstp1;Itih4;Ptgs2;C3;Vcam1,0.244484,-0.035609,-0.301215,0.204638,-0.005574,-0.193961,0.185171,-0.250059,-0.413901,-0.029148,-0.194125,-0.411927,0.017966
GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE,25,Abcb6;Adcy7;Nqo1;Dpep1;Ect2;Edn1;Fos;Fosb;Ank3;Eef2k;Hfe;Hspa5;Inhbb;Jun;Kcnk3;Mmp3;Nfe2l2;Serpinf1;Prkaa2;Ptgs2;Cpne5;Tspo;Wnt5a;Iqgap1;Syt12,0.243848,-0.287304,-0.444229,-0.109154,-0.147935,-0.297155,-0.015657,-0.043456,-0.180591,0.096214,-0.113169,-0.249503,0.016627
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,6,Ddx17;Rbm24;Arntl;Cyp26b1;Myocd;Nr1d2,0.243246,-0.07782,-0.336432,0.163518,-0.288429,-0.564705,-0.040758,-0.045183,-0.297823,0.168416,-0.145775,-0.549974,0.195319
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,10,Edn1;Serpine1;Pdgfb;Plau;Wnt4;Prkcd;Thbs1;Tnr;Cd9;Cd34,0.242911,-0.099993,-0.385372,0.172228,-0.342904,-0.537367,-0.120654,-0.227712,-0.499708,0.074537,-0.301436,-0.491605,-0.061499
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,15,Cdkn1a;Cited2;Adrb1;Pi16;Sema4c;Sema6a;Rbp4;Rgs2;Ryk;Sema4a;Tnr;Wnt5a;Stc2;Socs2;Gdf15,0.24214,-0.282576,-0.506216,-0.028945,-0.068698,-0.301248,0.135294,-0.310838,-0.469682,-0.067029,-0.250123,-0.4763,-0.03185
