gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS,6,Dhrs9;Fdps;Hmgcs2;Idi1;Mvd;Aldh1a2,0.69598,0.808257,0.27983,1.404529,0.154395,-0.353543,0.616797,0.112277,-0.353326,0.611147,0.215132,-0.254632,0.63275
GOBP_FOCAL_ADHESION_ASSEMBLY,10,Sorbs1;Fam107a;Limch1;Apod;Mmp14;Myoc;Epb41l5;Sfrp1;Tek;Thbs1,0.695285,-0.32733,-0.730237,0.14021,-0.078013,-0.377454,0.199122,-0.662344,-0.957765,-0.315061,0.032941,-0.30211,0.426922
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,10,Sorbs1;Fam107a;Limch1;Apod;Mmp14;Myoc;Epb41l5;Sfrp1;Tek;Thbs1,0.695285,-0.32733,-0.730237,0.14021,-0.078013,-0.377454,0.199122,-0.662344,-0.957765,-0.315061,0.032941,-0.30211,0.426922
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT,3,Abcc4;Slco2b1;Slc10a6,0.692139,-0.473038,-1.304014,0.542486,-0.355268,-0.985223,0.326984,-0.110056,-0.745763,0.526071,-0.802195,-1.414917,-0.150643
GOBP_NEUROMUSCULAR_PROCESS,4,Comp;Foxs1;Penk;Tcap,0.691389,-0.934174,-1.449099,-0.472672,-0.572611,-0.980035,-0.146214,-0.242785,-0.759751,0.241754,-0.505398,-0.923466,-0.094189
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY,4,Sorbs1;Ahsg;Tns2;Pdk4,0.686766,0.071603,-0.521991,0.807558,-0.150097,-0.598649,0.218934,-0.550996,-0.983878,-0.067975,-0.615162,-1.137501,-0.048664
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,9,Angptl7;Stab1;Angpt2;Rgcc;Serpine1;Tnmd;Tek;Thbs1;Sema3e,0.676611,-0.23429,-0.660655,0.286905,0.048183,-0.343548,0.369157,-0.536646,-0.828844,-0.132455,0.139965,-0.222339,0.522873
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,5,Cdkn1a;Cry1;Aqp1;Mmp3;Ptgs2,0.668618,-0.490087,-1.036064,-0.019692,-0.514068,-0.910285,-0.158094,-0.161847,-0.58504,0.240174,0.15455,-0.258871,0.536754
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,14,Add2;Ccn2;Eln;Limch1;Daam2;Rgcc;Rhoc;Myoc;Ccl11;Sfrp1;Svil;Alms1;Scin;Arhgap18,0.663628,0.00546,-0.386516,0.294073,0.135982,-0.072954,0.351981,-0.527647,-0.799281,-0.12247,0.030168,-0.280948,0.301528
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,5,Adcyap1r1;Lgals3;Atp1b1;Ccl2;Stc1,0.656891,0.724862,0.260617,1.276858,0.078937,-0.334013,0.53296,0.601916,0.077074,1.096831,0.067971,-0.44693,0.561348
GOBP_STRESS_FIBER_ASSEMBLY,9,Sorbs1;Ccn2;Eln;Limch1;Rgcc;Rhoc;Myoc;Sfrp1;Alms1,0.656743,-0.11317,-0.583477,0.216425,0.020929,-0.250834,0.221959,-0.589111,-0.855532,-0.194557,0.067632,-0.185594,0.373462
GOBP_PLATELET_ACTIVATION,4,Pdpn;Comp;Hspb1;Pla2g4a,0.655352,-0.785349,-1.251072,-0.220152,-0.186988,-0.520379,0.190262,-0.45991,-0.832889,-0.015761,-0.129997,-0.553799,0.308434
GOBP_ENDOTHELIUM_DEVELOPMENT,6,Pdpn;S1pr3;Fgf1;Gja4;Slc40a1;Stc1,0.654955,0.196451,-0.338528,0.647706,0.602552,0.22638,0.895919,-0.052403,-0.602349,0.547307,0.141506,-0.347821,0.601494
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,9,Lypd1;Fkbp1b;Apod;Insig1;Cd200;Ccn3;Mrap;Sfrp1;Sp100,0.644554,-0.288982,-0.68254,0.01885,0.355572,0.121429,0.620404,-0.060855,-0.383769,0.330878,0.157906,-0.21131,0.463565
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,6,Emb;Palld;Cadm1;Mbp;Hmcn1;Cldn10,0.644495,0.296996,-0.293713,0.871579,0.218913,-0.17844,0.578209,0.020339,-0.43624,0.612715,0.664834,0.214765,1.13133
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,12,Fam107a;Limch1;Apod;Mmp14;Myoc;Serpine1;Epb41l5;Bcl6;Sfrp1;Tek;Thbs1;Sema3e,0.639919,-0.348496,-0.686107,0.07253,-0.089081,-0.372307,0.196696,-0.482447,-0.804258,-0.115347,0.157472,-0.198739,0.473213
GOBP_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING,4,Edn1;Sash1;Tcim;Ccl19,0.637072,0.210484,-0.399313,0.873794,0.51684,0.097317,1.020795,0.015501,-0.48365,0.537434,-0.120232,-0.537456,0.351273
GOBP_CALCIUM_ION_IMPORT,5,Mrln;Slc24a5;Lgals3;Ccl2;Stc1,0.636905,0.792384,0.064291,1.514502,0.155479,-0.375026,0.677815,0.644673,0.16666,1.053135,0.186279,-0.530248,0.922468
GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS,4,Abca1;Ldlr;Lpl;Smpd3,0.62411,-0.579544,-1.013533,-0.127167,-4.7e-05,-0.480132,0.523925,-0.297809,-0.744473,0.308684,0.044566,-0.510322,0.546372
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,8,Edn1;Efnb2;Ankrd1;Myh11;Tbx20;Tnnt2;Tcap;Aldh1a2,0.622401,0.079117,-0.340163,0.501792,0.052441,-0.340087,0.373104,-0.543284,-1.042396,-0.114334,-0.38156,-0.727949,-0.061738
GOBP_EXCRETION,4,Edn1;Atp6v0a4;Stc1;Slc9a3r1,0.616519,0.887591,0.307811,1.680907,0.879379,0.510924,1.440935,0.271071,-0.451983,0.97064,0.387217,-0.233849,0.954
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,12,Sorbs1;Fam107a;Add2;Ccn2;Eln;Limch1;Rgcc;Rhoc;Myoc;Sfrp1;Alms1;Aif1l,0.61333,-0.081091,-0.4476,0.265489,-0.105287,-0.352346,0.182798,-0.694421,-0.981546,-0.41952,-0.126928,-0.428963,0.157618
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,5,Angpt2;Rgcc;Sp100;Stc1;Thbs1,0.612604,0.251509,-0.355814,0.850668,0.474006,0.109193,0.869366,-0.138598,-0.631845,0.267002,0.287651,-0.172852,0.671653
GOBP_PLATELET_AGGREGATION,3,Pdpn;Comp;Hspb1,0.608734,-0.777552,-1.190546,-0.213005,-0.168817,-0.560534,0.220476,-0.464731,-0.925669,0.053396,-0.184219,-0.728614,0.355872
GOBP_REGULATION_OF_HEART_CONTRACTION,8,Adm;Ccn2;Edn1;Fkbp1b;Kcnd3;Atp1b1;Stc1;Tnnt2,0.60269,0.538626,0.136975,0.969636,0.291461,-0.062824,0.615019,-0.064065,-0.490619,0.346342,-0.038729,-0.424817,0.302908
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,10,Fam107a;Angpt2;Apod;Mmp14;Myoc;Serpine1;Bcl6;Thbs1;Fzd4;Sema3e,0.599934,-0.295218,-0.724451,0.116023,-0.131298,-0.480228,0.185626,-0.425299,-0.805546,-0.127443,0.174636,-0.161385,0.506525
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION,4,C1qtnf3;Ankrd1;Glul;Ano1,0.585767,-0.905641,-1.531598,-0.330905,-0.350058,-0.793803,0.227348,-0.319874,-0.869852,0.152771,-0.641825,-1.27596,-0.057687
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,9,Sorbs1;Adm;Fgf1;Ldlr;Por;Ptgs2;Dgat2;Nr1d1;Cd74,0.58451,-0.459628,-0.781535,-0.072049,-0.063145,-0.382396,0.229522,0.104629,-0.184475,0.493436,0.124882,-0.187803,0.406203
GOBP_OSTEOBLAST_DIFFERENTIATION,9,Cebpd;Vcan;Bambi;Hgf;Lox;Myoc;Penk;Sfrp1;Spp1,0.579985,-0.203483,-0.542581,0.215243,0.119112,-0.131489,0.371277,-0.416738,-0.702223,-0.114936,0.163247,-0.193713,0.478285
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,6,Sorbs1;Lypd1;Ephb2;Lgals3;Mmp14;Mrap,0.575681,-0.206293,-0.684458,0.290061,0.369389,0.046583,0.719417,0.10632,-0.316873,0.662102,0.160826,-0.310917,0.661936
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,6,Sorbs1;Lypd1;Ephb2;Lgals3;Mmp14;Mrap,0.575681,-0.206293,-0.684458,0.290061,0.369389,0.046583,0.719417,0.10632,-0.316873,0.662102,0.160826,-0.310917,0.661936
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,6,Sorbs1;Lypd1;Ephb2;Lgals3;Mmp14;Mrap,0.575681,-0.206293,-0.684458,0.290061,0.369389,0.046583,0.719417,0.10632,-0.316873,0.662102,0.160826,-0.310917,0.661936
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,6,Daam2;Bambi;Arntl;Sfrp1;Rspo3;Dixdc1,0.567348,-0.497555,-0.919283,-0.121554,0.069793,-0.339508,0.443233,-0.332973,-0.791485,0.138345,0.023834,-0.453263,0.406627
GOBP_RENAL_SYSTEM_PROCESS,5,Adm;Edn1;Aqp1;Stc1;Slc9a3r1,0.558669,0.850554,0.301184,1.35513,0.655609,0.339962,0.978089,0.296891,-0.296359,0.89872,0.291884,-0.261488,0.764136
