gene,male_wt_bf,female_wt_bf,male_ko_bf,female_ko_bf,male_wt_frac_detected,female_wt_frac_detected,male_ko_frac_detected,female_ko_frac_detected
Polr2m,-44.915123,-26.59375,-13.350314,-50.462135,0.6083850931677018,0.5853002070393375,0.5953416149068324,0.618944099378882
Polr3a,-11.225494,-3.8537273,-11.811623,-2.701299,0.0679089026915113,0.0608695652173913,0.0562111801242236,0.0639751552795031
Polr3b,-2.05272,-5.3544607,-3.093924,-0.8242158,0.036231884057971,0.0365424430641821,0.0317805383022774,0.0354037267080745
Polr3c,-8.879604,-7.3601036,-12.0823145,-11.345625,0.0767080745341615,0.0743271221532091,0.0732919254658385,0.0768115942028985
Polr3d,-3.6709335,-14.326204,-9.120396,-19.440615,0.1728778467908902,0.1661490683229813,0.1409937888198758,0.1505175983436853
Polr3e,-10.46251,-5.570972,-3.7876713,-4.2256765,0.0771221532091097,0.0748447204968944,0.0680124223602484,0.0774327122153209
Polr3f,-12.568668,-4.7717257,-11.4791155,-12.986423,0.1213250517598343,0.110455486542443,0.1111801242236024,0.1170807453416149
Polr3g,-1.4572085,-3.5956264,-2.0503078,-3.2419405,0.0068322981366459,0.0105590062111801,0.0056935817805383,0.008695652173913
Polr3gl,-1.7660178,-20.277184,-10.71698,-3.830825,0.2072463768115942,0.1913043478260869,0.2043478260869565,0.2170807453416149
Polr3h,-3.2947428,3.551545,-5.922988,-6.863252,0.0985507246376811,0.1046583850931677,0.0842650103519668,0.1012422360248447
Polr3k,-12.147522,-21.76795,-29.184673,-5.7573705,0.1663561076604555,0.1754658385093167,0.2592132505175983,0.2873706004140787
Polrmt,-5.795647,-3.4209173,-4.2352195,-11.492263,0.0525879917184265,0.0524844720496894,0.0520703933747412,0.0544513457556935
Pom121,-18.972816,-10.609467,-3.1899862,-10.198922,0.1900621118012422,0.1750517598343685,0.1649068322981366,0.1712215320910973
Pomc,-1.0990958,0.0027302448,-2.6734397,8.758877,0.0078674948240165,0.0062111801242236,0.0094202898550724,0.0071428571428571
Pomgnt1,-11.8849945,-14.88943,-15.414697,-12.3169565,0.2383022774327122,0.2200828157349896,0.2223602484472049,0.2331262939958592
Pomgnt2,-5.772215,-7.5140576,-11.007605,-9.15475,0.0869565217391304,0.0805383022774327,0.0824016563146998,0.0848861283643892
Pomk,-2.617218,-4.5870233,-1.9378906,-3.8097253,0.0503105590062111,0.0423395445134575,0.0478260869565217,0.0402691511387163
Pomp,-54.140915,-80.00519,-75.00995,-114.24405,0.7634575569358178,0.7877846790890269,0.7971014492753623,0.8282608695652174
Pomt1,-10.738822,-5.2259536,-7.671935,-0.35731748,0.0610766045548654,0.0623188405797101,0.0658385093167701,0.0643892339544513
Pomt2,-9.899603,-4.094943,-9.624246,-4.3631964,0.0613871635610766,0.0592132505175983,0.0593167701863354,0.0614906832298136
Pon2,-3.8798103,-35.61766,-23.696192,-37.735695,0.4194616977225673,0.4126293995859213,0.3904761904761905,0.4369565217391304
Pon3,-7.1408362,-3.7729332,-39.51804,-16.549843,0.2909937888198757,0.2700828157349896,0.2056935817805383,0.2283643892339544
Pop1,-0.50639415,-4.4189677,-6.271399,-8.060478,0.0302277432712215,0.0274327122153209,0.0230848861283643,0.0246376811594202
Pop4,-6.950408,-10.926493,-5.8265014,-11.104621,0.1108695652173913,0.1055900621118012,0.1123188405797101,0.1193581780538302
Pop5,-18.555487,-30.31579,-36.902733,-18.593657,0.4184265010351967,0.4591097308488613,0.4284679089026915,0.4809523809523809
Pop7,-5.5883603,-7.551592,-12.840103,-5.6719112,0.150103519668737,0.1559006211180124,0.1539337474120082,0.1803312629399586
Popdc2,-2.9554503,-22.577694,-6.1454363,-6.4616146,0.1057971014492753,0.0790890269151138,0.1124223602484472,0.1010351966873706
Popdc3,-0.91927075,-1.6986098,-2.6384237,-2.1251378,0.0090062111801242,0.0084886128364389,0.0059006211180124,0.0073498964803312
Por,-18.876541,129.83835,-28.666828,15.733844,0.4116977225672877,0.3978260869565217,0.3184265010351967,0.3745341614906832
Porcn,-8.553884,-8.899644,-2.573216,-5.4554005,0.0642857142857142,0.0587991718426501,0.0686335403726708,0.0755693581780538
Postn,-50.904064,-116.66744,-150.72139,41.949284,0.9182194616977226,0.903312629399586,0.8727743271221532,0.8426501035196687
Pot1a,-1.7729096,-8.0387945,-7.876147,-11.065285,0.0596273291925465,0.0602484472049689,0.0663561076604555,0.0667701863354037
Pot1b,-7.738203,-7.6403384,-7.7004566,-8.009531,0.0455486542443064,0.0475155279503105,0.0493788819875776,0.05527950310559
Pou2f1,-7.892793,-14.998427,-16.716732,-22.85496,0.1571428571428571,0.137991718426501,0.1526915113871635,0.1456521739130434
Pou2f2,1.9404354,2.7723813,-1.6550585,-0.41183624,0.0007246376811594,0.0009316770186335,0.0026915113871635,0.0025879917184265
Pou2f3,-1.5361073,1.1476041,-1.0140673,2.10645,0.0033126293995859,0.00351966873706,0.001863354037267,0.0047619047619047
Pou3f1,-8.06774,-6.3801847,-35.77289,-11.155727,0.0892339544513457,0.0785714285714285,0.1068322981366459,0.1013457556935817
Pou5f1,-1.0038553,-0.8862693,-3.9805114,-1.915333,0.0081780538302277,0.0092132505175983,0.0085921325051759,0.0082815734989648
Pou5f2,-1.3216505,-2.353842,-3.1208024,-5.868065,0.0193581780538302,0.0186335403726708,0.0246376811594202,0.0266045548654244
Pou6f1,-4.299897,-5.813354,-4.8946133,-4.4689074,0.0625258799171842,0.0525879917184265,0.0689440993788819,0.0556935817805383
Ppa1,-12.726864,-7.4610434,-19.376999,-18.41977,0.2329192546583851,0.2421325051759834,0.2282608695652173,0.2563146997929607
Ppa2,-15.638843,-20.813053,-15.060773,-23.542662,0.2221532091097308,0.2365424430641822,0.2531055900621118,0.2600414078674948
Ppan,-5.860643,-23.405674,-24.326004,-1.9587784,0.100103519668737,0.1010351966873706,0.1040372670807453,0.119047619047619
Ppara,-1.9842783,-3.2977116,-2.8140078,-3.2433717,0.0212215320910973,0.0166666666666666,0.0195652173913043,0.0233954451345755
Ppard,-6.6948786,-3.24809,-5.2751513,-9.362778,0.1195652173913043,0.1098343685300207,0.110455486542443,0.1082815734989648
Pparg,-1.8839749,-0.49722263,-8.615221,-7.9119844,0.0240165631469979,0.0154244306418219,0.0247412008281573,0.0230848861283643
Ppargc1a,1.7922069,-8.21809,-3.5591788,-5.583907,0.0336438923395445,0.0409937888198757,0.0247412008281573,0.0334368530020703
Ppargc1b,-1.1027008,-12.492222,-2.8370159,-7.2292643,0.0423395445134575,0.0424430641821946,0.0423395445134575,0.0583850931677018
Ppat,-2.3178983,-11.513893,-12.199264,-6.3656588,0.0805383022774327,0.0802277432712215,0.0792960662525879,0.0815734989648033
Ppcdc,-8.600006,-6.9075723,-7.040957,-6.6473775,0.0848861283643892,0.0894409937888198,0.1015527950310559,0.1024844720496894
Ppcs,-25.75273,-8.256684,-9.30934,-3.6673284,0.0894409937888198,0.094824016563147,0.0936853002070393,0.1083850931677018
Ppdpf,-2.3551145,-37.131752,-45.18698,-40.79399,0.3755693581780538,0.3796066252587992,0.3831262939958592,0.4244306418219462
Ppef1,-11.774724,11.848732,-13.793303,-5.0425234,0.1737060041407867,0.1426501035196687,0.1496894409937888,0.132919254658385
Ppef2,0.28398523,1.6935271,-0.58282775,-0.7165302,0.0006211180124223,0.0013457556935817,0.0010351966873706,0.0012422360248447
Ppfia1,-12.413018,-8.166772,-11.733161,-23.591436,0.2857142857142857,0.2519668737060041,0.241511387163561,0.2498964803312629
Ppfia2,-0.7252975,0.49733198,-0.6432974,-0.24709958,0.0013457556935817,0.0007246376811594,0.0011387163561076,0.0003105590062111
Ppfia3,0.36480576,-2.091785,3.20597,0.73512506,0.0021739130434782,0.0020703933747412,0.0009316770186335,0.0012422360248447
Ppfia4,-6.0411572,3.273961,-2.2454276,-9.534916,0.0232919254658385,0.0219461697722567,0.0268115942028985,0.0306418219461697
Ppfibp1,-24.210644,-31.851936,-30.158867,-28.190971,0.3731884057971014,0.3447204968944099,0.3505175983436853,0.3573498964803313
Ppfibp2,-3.7890496,-0.88385713,-18.705835,-3.7377317,0.0808488612836439,0.0850931677018633,0.0945134575569358,0.1045548654244306
Pphln1,-10.276323,-7.92439,-6.670704,-9.271169,0.1126293995859213,0.1094202898550724,0.1004140786749482,0.1054865424430641
Ppia,-163.37785,8.757141,-284.66306,-90.33156,0.9953416149068324,0.9963768115942028,0.9963768115942028,0.9958592132505176
Ppib,-147.97142,-46.129368,-87.213455,-78.48346,0.932712215320911,0.9334368530020704,0.9372670807453416,0.9453416149068324
Ppic,-18.753548,-25.112314,-23.409065,-42.98031,0.4503105590062112,0.4498964803312629,0.4019668737060041,0.4186335403726708
Ppid,-18.05715,-35.799183,-13.378305,-58.21285,0.3291925465838509,0.3167701863354037,0.3145962732919254,0.35
Ppie,-13.84356,-20.856314,-32.31295,-31.381594,0.2805383022774327,0.2917184265010352,0.289648033126294,0.3161490683229813
Ppif,0.9022001,-13.50607,-2.991712,-3.237169,0.0330227743271221,0.0331262939958592,0.0442028985507246,0.046687370600414
Ppig,-30.687315,-31.067324,-34.279575,-47.996326,0.663768115942029,0.6162525879917184,0.6287784679089027,0.6424430641821947
Ppih,-4.6937943,-11.4595,-8.368014,-13.820023,0.0713250517598343,0.0814699792960662,0.0889233954451345,0.1039337474120082
Ppil1,-13.382123,-4.643643,-37.983803,-4.9759374,0.2031055900621118,0.2113871635610766,0.2445134575569358,0.2480331262939958
Ppil2,-14.305423,-15.380132,-29.32548,-11.776421,0.2424430641821946,0.2516563146997929,0.2349896480331263,0.2679089026915114
Ppil3,-8.044839,-14.279763,-13.155857,-17.513857,0.1498964803312629,0.1596273291925465,0.1593167701863354,0.1790890269151138
Ppil4,-33.97209,-10.815799,-25.811682,-43.475677,0.3570393374741201,0.3412008281573499,0.3283643892339544,0.3623188405797101
Ppil6,-1.3598474,4.5285482,-3.096999,1.1721233,0.0059006211180124,0.0062111801242236,0.0074534161490683,0.0061076604554865
Ppip5k1,2.4337878,-10.019945,-9.405826,-11.1148,0.1322981366459627,0.1275362318840579,0.1361283643892339,0.1322981366459627
Ppip5k2,-6.298436,-6.9196596,-4.6637883,-4.548747,0.0512422360248447,0.0512422360248447,0.0648033126293995,0.0650103519668737
Ppl,-0.3000221,-0.27941272,-0.52903134,-1.550408,0.00527950310559,0.00527950310559,0.00351966873706,0.0036231884057971
Ppm1a,-15.559533,-46.6065,-46.06787,-28.188425,0.5288819875776397,0.5165631469979296,0.5371635610766046,0.5374741200828157
Ppm1b,-45.484287,-15.759715,-33.91908,-47.359303,0.3719461697722567,0.3171842650103519,0.3552795031055901,0.3572463768115942
Ppm1d,-10.2754755,-11.338521,-23.84315,-10.952576,0.115631469979296,0.1159420289855072,0.1183229813664596,0.131159420289855
Ppm1e,-12.465184,-7.400607,-9.67832,-11.193049,0.0901656314699793,0.0796066252587991,0.0834368530020703,0.0921325051759834
Ppm1f,-6.1099167,-7.6993966,-1.425877,-8.213106,0.0461697722567287,0.043167701863354,0.0460662525879917,0.05175983436853
Ppm1g,-20.733744,-30.72591,-35.399242,-32.857517,0.3078674948240165,0.2928571428571428,0.2858178053830227,0.3162525879917184
Ppm1h,-3.248249,-4.0921865,-1.9612701,-3.401408,0.0229813664596273,0.0218426501035196,0.0260869565217391,0.0246376811594202
Ppm1j,-1.0837216,2.8999972,-8.473832,-16.120426,0.0418219461697722,0.0468944099378881,0.0423395445134575,0.0482401656314699
Ppm1k,-6.187848,-6.490667,-24.47699,-29.607306,0.1119047619047619,0.1081780538302277,0.122463768115942,0.1392339544513457
Ppm1l,0.82691956,-1.0724826,-4.575784,-4.5351753,0.0410973084886128,0.0418219461697722,0.0351966873706004,0.039751552795031
Ppm1m,-5.9227757,-20.934774,-35.59603,-21.516237,0.2337474120082815,0.2187370600414078,0.2283643892339544,0.2230848861283643
Ppm1n,-6.230313,4.1154065,-7.6993966,8.545507,0.0145962732919254,0.0192546583850931,0.0260869565217391,0.0169772256728778
Ppme1,-22.797491,-23.009974,-20.295208,-10.683475,0.2745341614906832,0.2626293995859213,0.2378881987577639,0.2781573498964803
Ppnr,-2.3750744,-0.83187646,-7.3586726,0.2877625,0.0100414078674948,0.010455486542443,0.0129399585921325,0.0100414078674948
Ppox,-19.811293,-4.889842,-25.509287,-22.26968,0.0997929606625258,0.1007246376811594,0.1066252587991718,0.117287784679089
Ppp1ca,-32.726463,-42.25804,-36.417118,-60.24309,0.7008281573498965,0.6869565217391305,0.6687370600414079,0.6969979296066252
Ppp1cb,-69.472694,-134.90866,-159.32755,-116.89901,0.8815734989648033,0.8802277432712216,0.8936853002070393,0.8981366459627329
Ppp1cc,-18.831161,-20.556889,-18.959244,-52.916916,0.3504140786749482,0.3336438923395445,0.3125258799171843,0.3330227743271221
Ppp1r10,-45.989834,-39.54582,-34.51708,-7.6149974,0.386128364389234,0.3785714285714285,0.3832298136645963,0.3959627329192546
Ppp1r11,-53.01446,-41.28342,-71.68785,-46.735428,0.4886128364389234,0.4961697722567287,0.5095238095238095,0.5413043478260869
Ppp1r12a,-192.28134,-166.24742,-163.19633,-103.171234,0.9698757763975157,0.9575569358178054,0.943167701863354,0.9486542443064182
Ppp1r12b,-63.63262,30.519365,-66.51067,-64.67001,0.8673913043478261,0.820703933747412,0.8329192546583851,0.8330227743271221
Ppp1r12c,-58.469437,-60.250725,-56.83617,-25.231068,0.6201863354037267,0.5519668737060042,0.5574534161490683,0.5473084886128364
Ppp1r13b,-4.9623656,-13.078668,-12.190357,-5.679333,0.1262939958592132,0.120807453416149,0.0880952380952381,0.0904761904761904
Ppp1r13l,-5.8737903,6.1781993,-3.4555357,-4.7191353,0.0412008281573499,0.0374741200828157,0.0288819875776397,0.0222567287784679
Ppp1r14a,-82.42604,-106.266426,-81.73558,-62.3959,0.9652173913043478,0.9544513457556936,0.9543478260869566,0.9592132505175984
Ppp1r14b,-9.620641,-3.4993787,-60.358025,-24.957088,0.379399585921325,0.4110766045548654,0.4062111801242236,0.4278467908902691
Ppp1r14c,-23.071894,-7.066404,-2.5122492,-11.366937,0.1523809523809524,0.1809523809523809,0.1651138716356107,0.1901656314699793
Ppp1r15a,-53.02337,-36.905277,-32.49405,6.154767,0.3918219461697723,0.3720496894409938,0.3439958592132505,0.3597308488612836
Ppp1r15b,-21.922752,-8.475528,-12.468153,-2.2520545,0.1884057971014492,0.1665631469979296,0.175983436853002,0.1686335403726708
Ppp1r16a,-5.208459,-11.7638035,-6.945849,-15.328072,0.0737060041407867,0.0699792960662525,0.0650103519668737,0.0639751552795031
Ppp1r18,-29.208424,-31.478716,-17.60886,-30.019333,0.3627329192546584,0.3212215320910973,0.3204968944099379,0.3157349896480331
Ppp1r18os,-0.6848541,-1.5667762,-1.5185462,-1.5533105,0.0037267080745341,0.0039337474120082,0.0063146997929606,0.0066252587991718
Ppp1r1a,3.1473627,-6.5455894,-4.909192,2.1835597,0.0394409937888198,0.0445134575569358,0.0230848861283643,0.0420289855072463
Ppp1r1b,35.023685,15.66853,-4.8473244,3.346273,0.0496894409937888,0.0378881987577639,0.0324016563146997,0.0320910973084886
Ppp1r2,-29.69658,-38.91092,-26.554731,-11.798051,0.6114906832298137,0.6112836438923396,0.6424430641821947,0.6750517598343685
Ppp1r21,-23.449993,-17.757088,-13.58379,-5.226166,0.1101449275362318,0.1125258799171842,0.1045548654244306,0.1027950310559006
Ppp1r26,-4.592537,-3.109855,-3.2388124,-3.9525197,0.0185300207039337,0.0126293995859213,0.0191511387163561,0.0137681159420289
Ppp1r35,-12.114017,-18.887356,-16.452509,-4.6425824,0.1701863354037267,0.1778467908902691,0.1883022774327122,0.213871635610766
Ppp1r36,-3.5458193,-8.312243,-7.701411,-3.079504,0.0607660455486542,0.0409937888198757,0.0299171842650103,0.0292960662525879
Ppp1r37,-9.241057,-11.861668,-32.628494,-11.94437,0.2515527950310559,0.2400621118012422,0.2468944099378882,0.2592132505175983
Ppp1r3a,3.856537,5.0246577,-1.6029453,-2.485,0.0083850931677018,0.0063146997929606,0.0140786749482401,0.015527950310559
Ppp1r3b,53.094833,62.806023,-6.0468297,-2.5016465,0.1232919254658385,0.0883022774327122,0.1073498964803312,0.0923395445134575
Ppp1r3c,-7.742444,-1.4815421,-7.206998,-1.6648662,0.0467908902691511,0.0420289855072463,0.0612836438923395,0.0489648033126294
Ppp1r3d,-2.6672637,-2.9408183,-8.29793,-12.338268,0.036335403726708,0.0464803312629399,0.0481366459627329,0.0492753623188405
Ppp1r3e,-6.7979383,-5.348841,-2.9665303,-6.400595,0.019047619047619,0.0146997929606625,0.0213250517598343,0.0261904761904761
Ppp1r3f,-4.2279563,-1.2471122,-3.687951,-6.4673934,0.0198757763975155,0.0164596273291925,0.020807453416149,0.0251552795031055
Ppp1r7,-24.236515,-52.584835,-35.116356,-16.699556,0.3170807453416149,0.3012422360248447,0.3194616977225673,0.3195652173913043
Ppp1r8,-10.208889,-5.2908435,-8.840904,-13.590045,0.0891304347826087,0.0796066252587991,0.0859213250517598,0.0853002070393374
Ppp1r9a,-7.6671634,-5.4496746,-14.280612,-11.174176,0.1006211180124223,0.1005175983436853,0.1068322981366459,0.1101449275362318
Ppp1r9b,-8.098277,-15.766925,-9.032604,-9.786258,0.1935817805383022,0.1684265010351966,0.2053830227743271,0.1902691511387163
Ppp2ca,-58.239567,-81.61513,-57.78322,-39.06869,0.6510351966873706,0.6270186335403727,0.6213250517598343,0.6677018633540373
Ppp2cb,-17.458298,26.276089,-19.853916,-24.164629,0.2696687370600414,0.2461697722567287,0.15351966873706,0.1626293995859213
Ppp2r1a,-92.7575,-44.610188,-27.545042,-33.439404,0.5284679089026915,0.4930641821946169,0.522360248447205,0.5288819875776397
Ppp2r1b,-3.2349424,-3.2136307,-4.1342797,-5.0041413,0.051863354037267,0.0493788819875776,0.0543478260869565,0.0509316770186335
Ppp2r2a,-35.890793,-32.612377,-58.1997,-29.038778,0.4139751552795031,0.408695652173913,0.3923395445134575,0.4199792960662525
Ppp2r2d,-26.11747,-28.319477,-20.59718,-15.084099,0.3674948240165631,0.3650103519668737,0.3202898550724637,0.3614906832298136
Ppp2r3a,-10.862452,-9.154113,-18.140276,-35.078396,0.2557971014492753,0.215527950310559,0.1805383022774327,0.2124223602484472
Ppp2r3c,-7.812847,-4.345065,-21.745049,-6.232592,0.1548654244306418,0.1316770186335403,0.1306418219461697,0.1407867494824016
Ppp2r3d,-25.15727,-5.3374963,-14.161223,-4.1342797,0.1330227743271221,0.1222567287784679,0.1381987577639751,0.1516563146997929
Ppp2r5a,-31.782383,-50.61736,-46.605225,-34.69012,0.4872670807453416,0.4563146997929607,0.4869565217391304,0.4699792960662526
Ppp2r5b,-10.564722,-3.2077992,-12.663034,-13.034984,0.1045548654244306,0.0937888198757763,0.1030020703933747,0.1027950310559006
Ppp2r5c,-58.97965,-68.367874,-32.725193,-5.586876,0.4587991718426501,0.4052795031055901,0.3957556935817805,0.3906832298136646
Ppp2r5d,-30.78465,-3.2824435,-7.6815834,-16.069744,0.1309523809523809,0.1145962732919254,0.1116977225672877,0.1128364389233954
Ppp2r5e,-43.852715,-18.98342,-7.088246,-22.255896,0.3318840579710145,0.3115942028985507,0.3256728778467909,0.3303312629399585
Ppp3ca,-23.288193,-26.825743,-13.505116,-20.94241,0.3128364389233954,0.2763975155279503,0.274223602484472,0.2782608695652174
Ppp3cb,-11.966424,-28.17443,-19.32865,-28.464525,0.4012422360248447,0.3618012422360248,0.3685300207039337,0.3774327122153209
Ppp3cc,-10.040621,-4.4111214,-5.978017,-4.250806,0.05,0.0435817805383022,0.0520703933747412,0.0542443064182194
Ppp3r1,-17.723372,-24.113522,-16.540512,-4.575784,0.2867494824016563,0.2674948240165631,0.2928571428571428,0.3008281573498965
Ppp4c,-9.027939,-27.566248,-23.46717,-15.564622,0.1873706004140787,0.1792960662525879,0.1895445134575569,0.2150103519668737
Ppp4r1,-10.117916,-3.6238565,-17.933308,-6.9232645,0.1003105590062111,0.0925465838509316,0.1022774327122153,0.1053830227743271
Ppp4r2,-21.575613,-36.255955,-49.174942,-10.255542,0.4710144927536231,0.4611801242236025,0.4154244306418219,0.4306418219461698
Ppp4r3a,-16.022667,-16.670715,-14.276158,-8.730422,0.2793995859213251,0.2708074534161491,0.2833333333333333,0.2890269151138716
Ppp4r3b,-38.992348,-44.05629,-19.977547,-20.565794,0.341511387163561,0.3188405797101449,0.3365424430641822,0.3428571428571428
Ppp4r4,1.4918004,-1.218829,-0.00703767,-1.783168,0.0044513457556935,0.0071428571428571,0.00527950310559,0.0064182194616977
Ppp5c,-2.6973758,-25.589445,-18.492718,-6.505511,0.2410973084886128,0.2398550724637681,0.2319875776397515,0.2722567287784679
Ppp6c,-13.415204,-15.002245,-40.129402,-17.375597,0.2898550724637681,0.2697722567287784,0.2892339544513457,0.3263975155279503
Ppp6r1,-15.711578,-6.4018145,-11.830283,-15.8757105,0.1316770186335403,0.1214285714285714,0.1194616977225672,0.1164596273291925
Ppp6r2,-5.9696407,-1.3804966,-17.852938,-14.924631,0.1213250517598343,0.1060041407867494,0.1066252587991718,0.1079710144927536
Ppp6r3,-18.943129,-12.607264,-27.746498,-26.147581,0.2820910973084886,0.2530020703933747,0.2788819875776397,0.2766045548654244
Pprc1,-0.7030778,-0.16943422,-4.7952642,-2.2348776,0.0816770186335403,0.0743271221532091,0.0747412008281573,0.0790890269151138
Ppt1,-9.519277,-48.45437,-38.78538,-39.635307,0.4916149068322981,0.4359213250517598,0.4030020703933747,0.3870600414078675
Ppt2,-7.592943,-15.865956,-15.861503,-13.661191,0.2014492753623188,0.1904761904761904,0.2025879917184265,0.2131469979296066
Pptc7,-25.504622,0.06446559,-48.92429,-25.653486,0.2702898550724638,0.244824016563147,0.25175983436853,0.2611801242236025
Ppwd1,-12.348341,-3.6936235,-22.371042,-12.915808,0.1560041407867494,0.1502070393374741,0.1266045548654244,0.1516563146997929
Pqbp1,-32.024975,-12.068,-28.255013,-17.883263,0.2616977225672878,0.2188405797101449,0.2371635610766045,0.2553830227743271
Pqlc1,1.1058817,-6.2521014,-13.983943,-8.642841,0.1303312629399586,0.1389233954451345,0.1446169772256728,0.1648033126293996
Pqlc2,-3.478544,-5.036798,-4.1684213,-8.244279,0.0269151138716356,0.0292960662525879,0.0257763975155279,0.0291925465838509
Pqlc3,0.65992403,-8.014091,-3.2314436,1.2326922,0.0627329192546583,0.0592132505175983,0.0667701863354037,0.0661490683229813
Pradc1,-10.44088,-20.281849,-7.3465323,-5.7645807,0.091511387163561,0.0917184265010351,0.0924430641821946,0.1120082815734989
Praf2,-11.670392,-18.503744,-24.400648,-20.264885,0.2300207039337474,0.2113871635610766,0.2080745341614907,0.2210144927536232
Prag1,-1.3219951,-1.4455984,-1.5951521,-1.9691162,0.0109730848861283,0.012111801242236,0.0128364389233954,0.0168737060041407
Pram1,-0.78904074,0.06053092,1.6735076,0.15237682,0.0014492753623188,0.0006211180124223,0.001863354037267,0.0015527950310559
Pramef12,1.4103968,-0.6812093,-0.7845213,5.6247945,0.0024844720496894,0.0030020703933747,0.0025879917184265,0.0040372670807453
Pramef8,-8.891162,-4.4956264,-7.070857,-3.6211,0.0380952380952381,0.0368530020703933,0.0389233954451345,0.0390269151138716
Prc1,-4.4695435,17.155983,-3.6045594,-1.7426914,0.0107660455486542,0.0074534161490683,0.0093167701863354,0.0115942028985507
Prcc,-9.063564,-6.8643126,-12.013713,-13.377245,0.1065217391304347,0.1049689440993788,0.105175983436853,0.1126293995859213
Prcd,-0.346423,0.10376918,0.457316,-0.7442369,0.0012422360248447,0.0015527950310559,0.0016563146997929,0.0016563146997929
Prcp,4.0076814,-5.597055,-5.3648515,-17.353966,0.1015527950310559,0.0997929606625258,0.0940993788819875,0.1047619047619047
Prdm10,-1.4532855,-4.447171,-6.429382,-5.399099,0.0351966873706004,0.036231884057971,0.0302277432712215,0.0344720496894409
Prdm11,-4.8495507,-2.122487,-3.922328,-9.758584,0.0390269151138716,0.0281573498964803,0.0426501035196687,0.0446169772256728
Prdm15,-5.4534917,-10.509375,-6.3141284,-2.8260949,0.0413043478260869,0.0455486542443064,0.0400621118012422,0.0410973084886128
Prdm16,43.3934,-57.97492,-15.336448,-30.332754,0.4024844720496894,0.35,0.372463768115942,0.3307453416149068
Prdm16os,21.118418,-17.66972,-10.84994,-23.338875,0.2215320910973084,0.1921325051759834,0.1940993788819875,0.1953416149068323
Prdm2,-26.751099,-23.952782,-16.493223,-10.870934,0.2366459627329192,0.2110766045548654,0.2031055900621118,0.2105590062111801
Prdm4,-2.7868643,-4.717651,-8.253504,-1.5782405,0.046687370600414,0.0462732919254658,0.0503105590062111,0.0490683229813664
Prdm5,-11.934828,-7.737991,-11.229099,-14.82454,0.1196687370600414,0.1118012422360248,0.1234989648033126,0.1199792960662525
Prdm6,-21.073462,-29.856049,-24.300133,-9.738969,0.4542443064182194,0.3961697722567288,0.422463768115942,0.4295031055900621
Prdm9,-3.8597445,0.23177923,0.8240303,-4.057939,0.0074534161490683,0.0072463768115942,0.0067287784679089,0.0082815734989648
Prdx1,-56.283546,-87.07265,-87.789406,-158.24435,0.9305383022774328,0.9346790890269152,0.9434782608695652,0.9444099378881988
Prdx2,-69.98079,-26.24428,-94.25038,-10.104133,0.7909937888198758,0.8071428571428572,0.8271221532091098,0.8398550724637681
Prdx3,-16.096039,-28.154072,-27.293118,-39.687473,0.2663561076604555,0.2714285714285714,0.2717391304347826,0.2972049689440993
Prdx4,-87.4323,-102.4197,-35.583305,-138.15314,0.7828157349896481,0.8087991718426502,0.8130434782608695,0.8385093167701864
Prdx5,-48.858128,-51.815063,-53.626884,-124.398224,0.7490683229813665,0.7600414078674949,0.7725672877846791,0.7872670807453416
Prdx6,-52.846935,-12.466456,-36.323387,-24.212341,0.527432712215321,0.5553830227743272,0.5030020703933747,0.5525879917184265
Preb,-10.573628,-15.900098,-17.79229,-16.323364,0.1986542443064182,0.1919254658385093,0.20351966873706,0.2175983436853002
Prelid1,-33.51871,-33.90084,-25.732796,-50.46086,0.579399585921325,0.5670807453416149,0.5350931677018633,0.5812629399585921
Prelid2,15.405154,31.396544,-5.1761203,-13.436833,0.0544513457556935,0.0654244306418219,0.0886128364389234,0.0935817805383022
Prelid3a,-3.3900099,-2.1022885,-3.9088624,-5.2523284,0.0149068322981366,0.0165631469979296,0.0107660455486542,0.0093167701863354
Prelid3b,-10.914193,-17.932247,-10.995199,-12.171061,0.1905797101449275,0.1809523809523809,0.1992753623188405,0.2125258799171842
Prelp,-92.91696,-42.178307,-140.25337,-82.20041,0.749896480331263,0.7132505175983437,0.7546583850931677,0.7169772256728778
Prep,-24.918919,-8.537873,-5.886938,-17.478231,0.1106625258799171,0.0971014492753623,0.1023809523809523,0.1032091097308488
Prepl,-4.681389,-11.613348,-7.269661,-11.328979,0.0597308488612836,0.0553830227743271,0.0633540372670807,0.0683229813664596
Prex1,0.700109,-3.3124497,-2.6718228,-2.4712162,0.0126293995859213,0.0151138716356107,0.0175983436853002,0.0199792960662525
Prex2,18.382872,4.955368,-16.077589,-12.210291,0.144824016563147,0.1248447204968944,0.1129399585921325,0.1027950310559006
Prg4,4.406748,-0.15392086,8.158025,2.2237976,0.0015527950310559,0.0010351966873706,0.0024844720496894,0.0012422360248447
Prickle1,-18.364103,-7.4253116,-6.2810473,-3.2634642,0.0575569358178053,0.0560041407867494,0.056935817805383,0.0582815734989648
Prickle2,-6.9148884,-10.587625,-8.683345,-3.3332312,0.060455486542443,0.0575569358178053,0.0664596273291925,0.0671842650103519
Prickle3,-4.767697,-10.992019,-4.4579864,-3.785869,0.0654244306418219,0.0595238095238095,0.058695652173913,0.0662525879917184
