gene_set,num_genes,member_genes,max_amplitude,mean_ZT0,ci_lo_ZT0,ci_hi_ZT0,mean_ZT6,ci_lo_ZT6,ci_hi_ZT6,mean_ZT12,ci_lo_ZT12,ci_hi_ZT12,mean_ZT18,ci_lo_ZT18,ci_hi_ZT18
TFAP2A (human),210,Dpysl2;Oplah;Jun;Dusp1;Kcnb1;Dusp8;Kcnc4;Kcna2;Bik;Neat1;Ly6e;Npas2;Npas4;Pcyt2;Kcnd3;Fbxo31;Bmf;Adamts10;Unc5b;Rin3;Tfap4;Rrad;Kit;Eef2k;Cytl1;Etv5;Lasp1;Rrm2;Gfod1;Xkr4;Smc2;Rara;Cdkn2c;Angptl4;Tmem229b;Adamtsl5;Fkbp4;Col14a1;Dnajb1;Drd1;Dnaja4;Ifrd2;Apcdd1;Sipa1l3;Atp1b1;Lox;Cdh16;Fgfr2;Lonrf3;Clock;Ngef;Pdxk;Slc5a3;Hes1;Hes6;Nanos1;Lag3;Slc25a34;Hr;Foxo3;Pfkfb3;Lingo1;Foxf1;Tagln2;Rcor2;Tnfrsf12a;Mrps6;Csdc2;Pcsk5;Pcsk4;Penk;Per3;Per2;Stbd1;Sertad3;Dpep1;Ndrg1;Prodh;Irf7;Rbm24;Npr3;Hmgb3;Rbm38;Tbc1d1;Rbm44;Cygb;Asb2;Cyp1b1;Slc6a6;Tmem200b;Rnf145;Rnf152;Cys1;Spire1;Irs2;Ankrd12;Adra1a;Irx3;Lsp1;Pfn1;Patz1;Tppp3;Aldoa;Sgk1;Tgfbi;Pde7a;Nfkbia;Tshr;Atf3;Atf4;Cdca8;Pdgfb;Ism1;Sult1a1;Sphk1;Bhlhe40;Bhlhe41;Hoxc10;Cdkl5;Fos;Ndst3;Ccdc85b;Ntrk3;Cirbp;Itgb3;Mfsd10;Epb41;Cpne5;Herc3;Csrnp1;Nrn1;Tcap;Mxd4;Pkdcc;Cacna1d;Cav1;Trib3;Trib1;Hnrnpd;Nr1d2;Gnl1;Pqlc3;Ccdc42;Pir;Wdr6;Sik1;Cbfa2t3;Vasn;Twist2;Sh3pxd2a;Mpp6;Wnt5a;Rasd1;Rasd2;Efnb1;Caprin2;Tiparp;Hapln1;Wee1;Haghl;Micall2;Klf11;Klf12;Fermt2;Fabp3;Tmem51;Zbtb16;Has3;Pim3;Mapk12;Ppp1r1b;Rgl1;Ifi30;Tspan4;Id3;Rftn1;Dpy19l3;Cd74;Scara5;Nxph3;Slc1a4;Inhbb;Wnt4;Prr7;Rel;Cyb561;Tm9sf1;Brd7;Sema4a;Dgkd;Nkx6-1;Igfbp6;Rcan1;Cdk6;Dusp14;Dusp10;Klf4;Slc24a4;Tnni3;Arc;Rhoc;Adrb1;Stc2;Mapre2;Zfp36l2;Smad7;Nr4a2;Nr4a1;Spry1;Camk2b,0.071335,-0.029343,-0.077823,0.018324,-0.094618,-0.146455,-0.038143,-0.100679,-0.140815,-0.054331,-0.05133,-0.09699,0.000213
SP1 (mouse),146,Optc;Atf3;Tob2;Dpysl2;Kcnb1;Dusp1;Bhlhe40;Bhlhe41;Kcnc4;Mbd2;Wtip;Npas2;Npas4;Fbxo31;Fbxo30;Ahsa2;Kcnk3;Ntrk3;Myo10;Cpne5;Fam78b;Nrn1;Rrad;Nfil3;Pnpla2;Nudt4;Pkdcc;Cacna1d;Ets1;Lasp1;Trib1;Homer2;Armc2;Tef;Hnrnpd;Nr1d2;Gnl1;Rara;Phf19;Prdm16;Cdkn2c;G0s2;Smoc1;Tmem229b;Nampt;Hipk2;Cpt1a;Plekhg3;Dnaja4;Cebpb;Sik1;Arrdc2;Cbfa2t3;Slc35f5;Limd1;Gse1;Zcchc24;Mpp6;Lmo4;Cdk2ap1;Rasd2;Efna1;Axin2;Lonrf1;Ddit3;Hlf;Thra;Chsy1;Rfx2;Lin9;Slc5a3;Hes1;Klf11;Fermt2;Tmem51;Prrx2;Sap30;Hr;Foxo3;Fam13c;Hsp90aa1;Hsp90ab1;Fhl3;Mapk12;Rcor2;Rassf3;Tspan9;Hivep3;Mrps6;Id1;Id4;Pcsk4;Socs3;Socs2;Zfr;Zfp703;Sertad4;Mnt;Inhbb;Wnt4;Fzd4;Tnnc1;Slc6a6;Hspa4l;Tmem200b;Agtr1a;Pax1;Prss12;Pawr;Rel;Hist2h3c1;Gpr146;Hbegf;Phlda1;Sema5a;Dgkd;Nkx6-1;Igfbp5;Irs2;Irx3;Klf4;Klf2;Pfn1;Eif5a2;Gng10;Banp;Patz1;Tppp3;Igsf8;Mpzl1;Serp2;Fas;Pde7a;Zfp36l1;Zfp36l2;Smad7;Smad6;Nr4a2;Usp42;Espn;Nr4a1;Hspa8;Cmtm6;Camk2b;Hspd1;Acan,0.068758,-0.074257,-0.128623,-0.009204,-0.040022,-0.083956,0.014218,-0.077904,-0.14313,-0.024323,-0.009146,-0.064755,0.057377
REL (mouse),71,Pkig;Dusp1;Egln3;Fos;Kcnd3;Myo10;Cdc40;Cyp39a1;Xbp1;Actr3b;Il16;Rrad;Nfil3;Pnpla2;Nudt4;Gem;Fbxl22;Flrt1;Rara;Smoc1;Yipf4;Hipk2;Fam47e;Srgap3;Angpt4;Hmgcs1;Cpt1a;Wdr95;Dnaja1;Cbfa2t3;Ifit3;Gpbar1;Tlr2;Mpp2;Atp1b1;Fgfr2;Mlph;Thra;Klf12;C3;Mboat1;Ctps;Wnk4;Rcor2;Capsl;Rassf4;Penk;Sertad3;Dpep1;Pax1;Tal2;Fmo2;Fmo3;Sema4a;Phlda1;Abca8a;Erf;Irs2;Fam107a;Asph;Eif4a1;Cdo1;Chac1;Nceh1;Igsf9;Adrb1;Fas;Tgfbi;Pde7a;Pde4b;Spry1,0.067994,-0.021804,-0.093049,0.065222,-0.035954,-0.12852,0.053666,-0.089797,-0.185734,-0.013929,-0.033818,-0.117407,0.038815
TEAD4 (human),101,Haghl;Pdxk;Dpysl2;Micall2;Hes1;Hes6;Klf11;Klf12;Klf15;Fermt2;Pdgfc;Gata3;Jun;Kcnb1;Bhlhe40;Bhlhe41;Kcnc4;Fos;Spsb1;Gk;Prrx2;Zbtb16;Foxo3;Npas4;Frzb;Pcyt2;Pfkfb3;Eif4ebp1;Bdnf;Myo10;Fhl3;Mapk12;Epb41;Ppp1r1b;Rcor2;Rassf4;Tspan9;Tspan4;Ccdc112;Id2;Pcsk4;Fhod3;Mnt;Sertad3;Ypel2;Dpep1;Slc1a4;Capn3;Pkdcc;Cacna1d;Cav1;Rbm24;Rbm38;Tbc1d1;Cygb;Homer2;Tef;Hspa1a;Fam120c;Nxnl2;Fzd4;Tnnc1;Nr1d2;Tmem200b;Tal2;Pqlc3;Cyb561;Angptl4;Plcb1;Hipk2;Sema5a;Dgkd;Rab20;Erf;Spire1;Irs2;Ankrd12;Efhd2;Lbh;Dusp10;Irx3;Klf4;Dnaja1;Dnaja4;Tub;Sik1;Pfn1;Arntl;Antxr1;Cbfa2t3;Sox9;Igsf8;Cited2;Stc2;Stip1;Zcchc24;Atp1b1;Smad7;Espn;Dbp;Camk2b,0.061925,-0.039442,-0.114056,0.041174,-0.101367,-0.164067,-0.031754,-0.08395,-0.14306,-0.001668,-0.046911,-0.119082,0.030162
WT1 (human),152,Atf3;Pdgfc;Ism1;Jun;Kcnb1;Sphk1;Dusp8;Bhlhe41;Kcnc4;Dgat2;Kcna2;Ndst3;Cdc25b;Npas2;Kcnd3;Gmnn;Bmf;Cdc40;Syt12;Mfsd10;Cpne5;Xbp1;Csrnp1;Sdc3;Nfil3;Pnpla2;Nexn;Chchd10;Pkdcc;Cacna1d;Gfod1;Trib3;Nr1d1;Nr1d2;Xkr4;Rara;Gramd1c;Prdm16;Cdkn2c;Angptl4;Tmem229b;Sncaip;Tle1;Rab20;Usp2;Dnaja4;Cebpb;Sik1;Cbfa2t3;Por;Gpbar1;Limd1;Gdpd5;Atp1b1;Fgfr2;Tiparp;Chsy1;Tmem82;Upb1;Slc5a3;Hes1;Klf11;Klf12;Fermt2;Tmc7;Lrrc32;Cgnl1;Nanos1;Lrg1;Spsb1;Prrx2;Foxo3;Has3;Pfkfb3;Pim3;Hsp90aa1;Bdnf;Lingo1;Mia;Foxf1;Ctps;Wnk4;Rcor2;Tspan4;Ccdc112;Mrps6;Ptprd;Id1;Csdc2;Per3;Per2;Fhod3;Mnt;Scara5;Dpep1;Nxph3;Pak6;Inhbb;Irf7;Rbm24;Rbm14;Wnt4;Rbm38;Prr7;Cygb;Wsb1;Hspa1b;Maml3;St13;Tmem200b;Rnf145;Rnf152;Tm9sf1;Plcb1;Rspo3;Brd7;Sema4a;Ankrd23;Sema4c;Sema5a;Nkx6-1;Rcan1;Spire1;Irs2;Ankrd12;Abhd11;Slc37a2;Irx3;Klf4;Klf2;Smpdl3b;Eif4a1;Pfn1;Lman2l;Dpf1;Banp;Patz1;Aldoa;Sgk1;Igsf8;Adrb1;Mapre2;Cilp2;Pde7a;Zfp36l1;Zfp36l2;Smad7;Nr4a2;Espn;Rwdd3;Spry2;Camk2b,0.061694,-0.074226,-0.139679,-0.023265,-0.104272,-0.158804,-0.049105,-0.081103,-0.139472,-0.011214,-0.042579,-0.096624,0.014026
ETS1 (human),213,Dpysl2;Pkig;Rasl10a;Npas2;Kcnd3;Fbxo31;Htr1b;Kcnk1;Rin3;Sphkap;Net1;Actr3b;Thsd7a;Nexn;Msx2;Ccnb1ip1;Slc41a1;Plau;Ets1;Etv5;Ttc22;Tnfaip6;Grk5;Adcy7;Smc2;G0s2;Angptl4;Cdkn1a;Sncaip;Fkbp4;Tnc;Tnr;Mamstr;Lancl3;Lbh;Dnajb1;Dnajb4;Col27a1;Dnaja4;Apobr;Tub;Ifitm3;Arrdc3;Dock10;Lox;Fgfr2;Lpl;Lrrtm3;Thra;Hes6;Gbp5;Foxs1;F3;Foxo3;Bdnf;Lingo1;Aph1a;Mgp;Capsl;Zbed5;Pcsk5;Mme;Per2;Mnt;Sertad3;Lax1;Capn3;Mmp3;Gpcpd1;Rbm24;Npr3;Pik3r3;Fzd4;Slc16a10;Slc6a6;Gprasp1;Gramd4;Phlda1;Grb14;Acss1;Spire1;Txnrd3;Dhcr24;Adra1a;Limch1;Smpdl3b;Glrx;Akap5;Arntl;Nceh1;Pde1c;Gng10;Hist1h3e;Pcp4l1;Sgk1;Tgfb3;Tgfb2;Tgfbi;Pde7a;Arid5b;Dock5;Palld;Hspd1;Atf4;Pdgfb;Gata3;Sphk1;Fos;Ndst3;Hsp90b1;Frzb;Itga4;Osgin1;Ahsa1;Ntrk3;Cdc40;Hnrnpa0;Hnrnpa1;Epb41;Il16;Nrn1;Sec14l1;Nanp;Asb10;Pkdcc;Higd1a;Myocd;Cav1;Nav2;Nr1d1;Gnl1;Slc8a3;Rab36;Csf1;Angpt2;Hmgcs1;Ccdc42;Adamts1;Sik1;Por;Maged2;Twist2;Gpbar1;Rgs7bp;Cited2;Cited4;Ptn;Efna1;Wnt16;Idi1;Thbs1;Haghl;Rfx2;Klf11;Mrpl27;Lrrc39;Lefty1;Fabp3;Tmem51;Ptgs2;Zbtb16;Hsp90ab1;Upp2;Tm4sf1;Ppp1r3a;Ntn4;Ank3;Tspan9;Ptprd;Id3;Id2;Cd74;Nxph3;Pak3;Pak6;Fdps;Rgs1;Galnt6;Mast4;Prr7;Mthfr;Unc119;Tesc;Tet1;Pax1;Trim2;Brd7;Sema4a;Sema4c;Dgkh;Dgkd;Nkx6-1;Cacnb2;Rhobtb1;S100a7a;Abhd11;Efhd2;Slc37a2;Serpini1;Dusp18;Dusp16;Klf4;Antxr1;Mapre2;Serp2;Cilp2;Myoz2;Gdf15;S1pr3;Smad7;Nr4a2;Nr4a1;Ncald,0.060272,-0.00905,-0.058972,0.039541,0.007329,-0.039764,0.05405,-0.041317,-0.094461,0.007434,-0.052943,-0.09349,-0.014292
NFIC (human),204,Mthfd2;Dpysl2;Nkx3-1;Tmeff2;Mmp14;Adam19;Bik;Rasl10a;Fbxo31;Bmf;Htr2a;Bcas2;Unc5d;Txnip;Net1;Actr3b;Herpud1;Msx2;Chchd10;Ets1;Etv5;Tnfaip6;Rrm2;Cck;Armc2;Tef;Plk2;Cdkn1a;Ckb;Ablim1;Ppef1;Dnajb2;Phactr3;Arrdc4;Ifit3;Hist3h2a;Atp1b1;Dock10;Lox;Dbp;Lonrf1;Slc4a8;Rbm3;Chsy1;Stard4;Lum;Pcdhga10;Lin9;Hes1;Gbp5;C3;Foxs1;Nanos1;Bdnf;Mmab;Fhl2;Tmem86a;Mia;Foxf1;Zbed5;Csdc2;Pcsk4;Per1;Lax1;Irf7;Rbm24;Hmgb3;Pik3r3;Rbm14;Daam1;Mvd;Asb2;Creb3l1;Tal2;Nmnat2;Rbbp4;Efhb;Txnrd3;Dhcr24;Asph;Uba52;Rhebl1;Eif5a2;Slc46a3;Arntl;Gpm6b;Pde1c;Arl6ip5;Tppp3;Krt18;Aldoa;Stip1;Elmo1;Ephx1;Tmem108;Hspa5;Hspa8;Nfkbia;Tshr;Palld;Hspd1;Atf3;Sult1a1;Mecom;Cdkl5;Pgm2l1;Cdc25b;Hsp90b1;Dlx5;Ntrk3;Syt12;Itgb3;Hnrnpa0;Hnrnpa1;Cdc20;Egr2;Gnai1;Hsd17b7;Rem1;Gem;Mxd4;Pkdcc;Higd1a;Nav2;Dnah5;Cry1;Rnd3;Prelid2;Gng2;Fbxl22;Nr1d1;Coq10b;Gnl1;Pqlc3;Gramd1c;Timp1;Smoc1;Slc8a3;Snrpn;Tle1;Hmgn2;C1qtnf7;Hmgcs1;Sik1;Cbfa2t3;Vasn;Limd1;Gabrq;Cdk2ap1;Rasd2;Efnb1;Idi1;Rfx2;Upb1;Tmem82;Lefty1;Mapkapk3;Has3;Mboat1;Hsp90ab1;Tm4sf1;Ppp1r3b;Scn2b;Rgl1;Rassf3;Tspan4;Id3;Uspl1;Rftn1;Spc24;Slc1a4;Pak4;Pak3;Fdps;Rgs1;Rgs2;Hspa1a;Hspa1b;Parl;Cyb561;Trim2;Fmo4;Brd7;Dgkh;Dgkg;Sema5a;Rcan1;Bag3;Inmt;Dusp16;Dusp10;Cdo1;Antxr1;Chac1;Manf;Lman2l;Dpf1;Banp;Tsc22d3;Igsf8;Igsf9;Smad7;Usp42;Ncald,0.057565,-0.00511,-0.073064,0.056442,-0.050315,-0.088357,-0.007448,-0.040135,-0.090261,0.004662,-0.062676,-0.10885,-0.02195
SRF (human),191,Mthfd2;Nkx3-1;Mmp14;Kcna2;Rasl11b;Npas2;Npas4;Fbxo30;Gstt1;Kcnk3;Adamts12;Rin3;C4b;Sphkap;Net1;Klhl3;Cacybp;Msx2;Eef2k;Etv5;Tnfaip6;Tef;Plk2;Smc2;Rara;Cdkn1a;Hipk2;Fkbp5;Papss2;Ablim1;Lbh;Dnajb2;Dnajb4;Apobr;Tub;Mthfd1l;Pdk4;Gsta4;Dock10;Lox;Col6a6;Fgfr2;Dbp;Dcn;Mlph;Stard4;Lum;Ier5l;Slc5a3;Gbp5;Foxs1;Slc25a33;Pfkfb3;Fam13c;Mmab;Ephb6;Fhl2;Tmem86a;Mia;Commd8;Rcor2;Capsl;Zbed5;Mrps6;Ccdc107;Socs2;Mnt;Sertad3;Lax1;Capn3;Prodh;Mmp3;Hmgb3;Pik3r3;Rbm14;Fam98b;Hmgcr;Wsb1;Asb5;Asb2;Creb3l1;Slc6a6;Tal2;Rnf145;Sulf1;Tmem140;Grb14;Dhcr24;Eif4a1;Arntl;Abra;Glul;Nmb;Acvrl1;Stip1;Mpzl1;Nqo1;Elmo1;Tgfbi;Rgs17;Ephx1;Arid5a;Arid5b;Dock5;Hspa5;Hspa8;Pde4b;Atf3;Epb41l2;Mecom;Cdkl5;Fos;Cdc25b;Hsp90b1;Itga4;Dlx5;Acp6;Syt12;Hnrnpa1;Cdc20;Egr2;Il16;Nfil3;Gnai1;Hsd17b7;Pkdcc;Higd1a;Cry1;Rnd3;Fbxl22;Flrt1;Coq10b;Gnl1;Gramd1c;Smoc1;Slc8a3;C1qtnf7;Angpt2;Hmgcs1;Selenbp1;Adamts9;Vasn;Klhdc8b;P4ha1;Rab6b;Mpp2;Ptn;Gabrq;Hfe;Axin2;Thbs1;Six4;Lefty1;Kank4;Has3;Upp2;Ppp1r3a;Scn2b;Rassf3;Id3;Creg2;Slc1a4;Pak3;Pak6;Fdps;Rgs1;Wnt4;Prr7;Hspa1a;Ier5;Fmo2;Fmo3;Fmo4;Tm9sf1;Dgkh;Dgkg;Rcan1;S100a7a;Bag3;Slc37a2;Klf9;Prr5l;Antxr1;Chac1;Arc;Lman2l;Rhou;Igsf9;Mapre2;Ncald;Spry2,0.051661,-0.02291,-0.074471,0.033313,-0.025471,-0.064195,0.025455,-0.074572,-0.131744,-0.016124,-0.068233,-0.118403,-0.022703
GATA2 (human),394,Cryab;Oplah;Sdf2l1;Tmeff2;Rapgef5;Rasl11b;Npas4;Fbxo30;Bmf;Adamts12;C4b;Cnksr3;Grap;Dync1i2;Bbs5;Cacybp;Nexn;Eef2k;Cyp26b1;Rrm2;Homer2;Tef;Rara;Cdkn2c;Cdkn2b;G0s2;Sncaip;Adamtsl5;Hipk2;Fkbp4;Fam47e;Ablim1;Tceal6;Ppef1;Insig1;Col14a1;Xirp1;Tub;Ifrd2;Nipal4;Fgfr2;Ubc;Lonrf1;Dcn;Thra;Ngef;Hes6;C3;Hsph1;Pfkfb3;Fam13a;Bdnf;Ptprz1;Art3;Zbed5;Tg;Socs2;Klhl31;Prodh;Pik3r3;Daam1;Cygb;Wsb1;Asb2;Slc16a11;Slc16a10;Tmem200b;Eln;Gprasp1;Tmem140;Ankrd12;Txnrd3;Limch1;Asph;Lsp1;Rhebl1;Hist1h4c;Slc46a3;Gpm6a;Gpm6b;Pde1c;Hist1h3e;Pcp4l1;Rpusd4;Sgk1;Acvrl1;Tgfb2;Fas;Elmo1;Pde7a;Rgs17;Manba;Ect2l;Hspa5;Hspa8;Hspb7;Hist1h1e;Pde4b;Palld;Hspd1;Acan;Pdgfc;Pdgfb;Epb41l2;Wtip;Ndst3;Cdc25b;Hsp90b1;Osgin1;Marcksl1;Cdc40;Tspan15;Aimp2;Il16;Nfil3;Pnpla2;Tfap2b;Cacna1d;Higd1a;Atf7ip;Trib3;Trib1;Fbxl22;Map1a;Slc8a1;Slc8a3;Tmem38b;Snrpn;Yipf4;Rab36;Angpt2;P2rx5;Snrnp48;Wdr6;Sik1;Tlr2;Cited4;Limd1;Fbln7;Hfe;Rasd1;Efna1;Il15ra;Rfx2;Tmc7;Peli1;Ptgs2;Prrx2;Sap30;Mboat1;Upp2;Ereg;Tm4sf1;Dclk1;Mapk12;Ppp1r3b;Ppp1r1b;Rgl1;Rassf2;Rassf4;Tspan9;Tspan4;Id3;Id2;Id4;Zfr;Dpy19l3;Fhod3;Nxph3;Pak3;Fdps;Rgs1;Rgs2;Vcan;Mast4;Sytl5;Hspa1a;Serpine1;Parl;Tnnc1;Unc119;Pawr;Trim2;Sema4a;Igfbp2;Igfbp6;Igfbp5;Rhobtb1;S100a7a;Serinc3;Slc24a4;Prr5l;Antxr1;Chac1;Tmem50b;Tnnt2;Rhou;S1pr3;Smad6;Espn;Fez1;Dpysl2;Atad2;Pcyt2;Tnfrsf21;Actr3b;Phgdh;Kit;Pclo;Filip1l;Ccnb1ip1;Slc41a1;Ets1;Cytl1;Etv5;Ttc22;Smc2;Gja4;Bloc1s1;Phf19;Lyst;Usp2;Mamstr;Lbh;Dnajb2;Dnajb4;Phactr3;Drd1;Dnaja4;Ifitm3;Mthfd1l;Arrdc2;Ifit3;Pdk4;Hist3h2a;Gdpd5;Nol3;Dock10;Lox;Cdh16;Lrrtm3;Plaur;Clock;Chsy1;Stard4;Pcdhga10;Prex2;Foxs1;Vwa3b;Slc25a34;Rnaseh2b;Foxo3;Slc16a9;Aph1a;Me3;Fhl2;Mylk4;Foxf1;Rcor2;Capsl;Penk;Per3;Dpep1;Capn3;Mmp3;Gpcpd1;Bmp3;Rbm24;Hmgb3;Eepd1;Rbm44;Hmgcr;Myc;Gipc2;Hrct1;Sulf1;Gramd4;Phlda1;Enkur;Spire1;Fam107a;Ndp;Irx3;Smpdl3b;Pfn1;Arntl;Snhg9;Nceh1;Arl6ip5;Nqo1;Chchd6;Baz1a;Sult1a1;Pgm2l1;Itga4;Ahsa2;Ahsa1;Myo10;Hnrnpa0;Ccdc80;Egr2;Fam78b;Csrnp1;Sec14l1;Nanp;Asb10;Pkdcc;Narf;Myocd;Cav1;Nav2;Fam71a;Cry1;Rnd3;Hnrnpd;Flrt1;Gnl1;Gramd1c;Mir100hg;C1qtnf7;Hmgcs2;Hmgcs1;Ccdc42;Ccdc60;Adamts1;Por;Klhdc8b;Maged2;Mpp2;Mpp6;Ptger3;Lmo4;Cdk2ap1;Tiparp;Lpin3;Idi1;Gna14;Tmem82;Psmd9;Klf11;Klf12;Klf15;Zbtb8a;Mrpl27;Lefty1;Fabp3;Tmem51;Zbtb16;Has3;Hsp90aa1;Hsp90ab1;Rsad1;Kif20b;Ank3;Ctps;Wnk4;Hivep3;Cd14;Uspl1;Ano1;Errfi1;Scara5;Wnt4;Spata24;Enpep;Tet1;Prss12;Fmo1;Fmo2;Fmo3;Dgkh;Dgkd;Sbsn;Clec3b;Nkx6-1;Cacnb2;Rcan1;Efhd2;Efhc2;Dusp16;Dusp14;Dusp10;Klf4;Clec2d;Cdo1;Manf;Banp;Stc2;Mapre2;Zfp36l1;Zfp36l2;Usp42;Nr4a1;Camk2b,0.051509,-0.013734,-0.050991,0.021665,-0.033066,-0.066647,0.002828,-0.065243,-0.101721,-0.031754,-0.051893,-0.085957,-0.015552
STAT3 (human),133,Atf3;Pkig;Epb41l2;Dusp1;Rapgef5;Lars2;Ndst3;Npas2;Kcnk1;Acp6;Ip6k2;Ntrk3;Actn2;Cdc20;Egr2;Hhip;Nfil3;Gnai1;Pclo;Ypel2;Gem;Htra4;Plau;Cacna1d;Ets1;Cav1;Nav2;Trib2;Tef;St3gal5;Nr1d1;Gramd1c;Cdkn1a;Slc8a3;Nampt;Tmem38b;Snrpn;Pf4;Hmgn2;Insig1;C1qtnf7;Hmgcs2;Lbh;Dnajb4;Xirp1;Cebpd;Cbfa2t3;Klhdc8b;Mlf1;P4ha1;Cited2;Mpp2;Mpp6;Nol3;Hfe;Dock10;Ubc;Plaur;Slc4a8;Lum;Hsph1;Fabp3;Slc16a9;Bdnf;Lingo1;Lrrk1;Me3;Fhl2;Upp2;Ppp1r3b;Ntn4;Chordc1;Mia;Ank3;Rgl1;Capsl;Tspan4;Zbed5;Tg;Ptprd;Csdc2;Id3;Pcsk5;Mme;Sertad3;Lax1;Rgs2;Mmp3;Bmp3;Bmp2;Irf7;Mast4;Npr3;Ddx17;Eepd1;Mvd;Fam98b;Samhd1;Parl;Cyp1b1;Mthfr;Ier5;Rnf145;Fmo1;Fmo2;Fmo4;Nmnat2;Fmod;Enkur;Rhobtb1;Cdk6;Serpini1;Mri1;Asph;Clec2d;Gpm6a;Gpm6b;Pde1c;Arl6ip5;Banp;Patz1;Nmb;Rhou;Fibin;Sgk1;Stc2;Mapre2;Tgfb2;Stil;Usp42;Hspa5;Spry1;Hspd1,0.051432,-0.035449,-0.118237,0.041515,-0.041638,-0.102714,0.016409,-0.083212,-0.13907,-0.021183,-0.03178,-0.084066,0.016429
FOS (mouse),82,Optc;Mthfd2;Pkig;Ndst3;Itga4;Ccdc85b;Cirbp;Lrrc14b;Il16;Bbs5;Dync1i2;Ets1;Higd1a;Cyp26b1;Coq10b;Sqle;Timp1;Pf4;Ablim1;Frmd4a;Angpt2;Ccdc42;Pir;Phactr3;Xirp1;Wdr95;Apobr;Apol9a;Arrdc2;Slc22a4;Hfe;Caprin2;Lpin3;Gm3336;Defb25;Thbs1;Gbp5;C3;Lrrc32;Spsb1;Rnaseh2b;Olfr330;Hsp90ab1;Rsad1;Tm4sf1;Chordc1;Tagln2;Rassf2;Id1;Csdc2;Dynlt1b;Zfp703;Sertad4;Ndrg1;Pak3;Rgs2;Mmp3;Mt2;Cygb;Parl;Tnnc1;Pawr;Trim2;Nmnat2;Fam107a;Bag3;Klf4;Klf9;Lsp1;Prr5l;Pfn1;Glrx;Chac1;Pde1c;Arl6ip5;Sox9;Aldoa;Myoz2;Npy1r;Tgfbi;Hspa5;Chchd6,0.051058,-0.044184,-0.129386,0.041947,-0.092937,-0.17807,-0.006893,-0.062123,-0.11873,0.01668,-0.095242,-0.183744,-0.010252
TP53 (human),148,Atf3;Dpysl2;Vps13a;Cdca8;Sult1a1;Mmp14;Bhlhe40;Mecom;Dgat2;Rasl10a;Srsf5;Acp6;Tspan15;Syt12;Hnrnpa0;Mfsd10;Cdc20;Egr2;Xbp1;Aimp2;Csrnp1;Rrad;Sec14l1;Cacybp;Pnpla2;Herpud1;Nanp;Nexn;Ccnb1ip1;Htra4;Slc41a1;Cacna1d;Ets1;Cav1;Nav2;Mknk2;Trib1;Cck;Hnrnpm;Cd9;Fam120c;Gnl1;Cdkn2b;Angptl4;Cdkn1a;Fkbp5;Ablim1;Rab20;Ldlr;Angpt2;Dnajb2;Dnaja4;Cebpd;Arrdc2;Cbfa2t3;Klhdc8b;Slc22a4;Zdhhc23;Lmo4;Cdk2ap1;Rasd2;Lox;Lpin3;Dbp;Colec11;Stard3;Rfx2;Upb1;Pdxk;Ier5l;Psmd9;Gbp5;Abtb2;Fermt2;Hsph1;Tmc7;F3;Lrg1;Fabp3;Tmem51;Prrx2;Fam13a;Bdnf;Aph1a;Fhl2;Dclk1;Mia;Ank3;Rassf3;Tspan9;Cd14;Ube2g1;Ptprd;Csdc2;Pcsk5;Ano1;Dpy19l3;Fhod3;Mnt;Pak4;Fdps;Inhbb;Vcan;Eepd1;Rbm44;Prr7;Sytl5;Tnnc1;Rel;Fmo1;Gpr146;Sema4a;Phlda1;Enkur;Dgkd;Cys1;Cacnb2;Rcan1;Erf;Txnrd3;Inmt;Cdk6;Serpini1;Serinc3;Irx3;Slc24a4;Rhebl1;Chac1;Manf;Gpm6b;Arl6ip5;Banp;Rhou;Mapre2;Serp2;Gdf15;Pde7a;Arid5b;Smad7;Pdia6;Usp42;Ect2l;Tshr;Col8a1;Spry1;Camk2b;Hspd1;Acan,0.047795,-0.038214,-0.108538,0.043092,-0.086009,-0.152622,-0.029224,-0.052334,-0.104017,0.002905,-0.054218,-0.113385,0.003172
